comments,star_rating,tags
"She is good teacher and very kind individual. I introduce her to my son, and he said, Ms Adams is the nicest in PCC. Her BIT25 is an important knowledge. Take her class!",4.7,"kind, good teacher, important knowledge, nicest"
"Dr. Allard is very funny and very engaging! Even as a hard marker, he cares about his students and is very helpful. Everything you would want in a professor is in Dr. Allard. He is not only good at teaching, but also good at communicating what he wants from students. His marking is difficult, but very challenging and helps students learn and grow.",4.3,"funny, engaging, hard marker, caring, helpful, good at teaching, good at communicating, challenging, helps students learn and grow"
"Hes so adorable!! TAKE HIM! he lectures a lot but theyre very interesting. hes an excellent anthropologist, and he always has amazing stories to share. he gives a lot of assignments but you have the whole semester to do them, his assignments are very simple. Easy A !",5.0,"adorable, interesting, excellent anthropologist, amazing stories, simple assignments, Easy A"
Mr. Salvo rocks! He is very sweet and understanding. Also he will take time out of his schedule to help you if you need it. Highly recommended!,5.0,"sweet, understanding, helpful, recommended"
Wow he sucks in many ways.....,2.2,NA
"I just dropped the course it was too stressful. He doesn\'t grade fairly and always criticize the papers. He yells, insults and treat students as incompetents. Cannot email him, and don\'t even try! All he does it talk, overall the class is boring, but he ""persuades"" students to have a high level of critical thinking.",2.8,"stressful, unfair grading, criticism, yelling, insults, treats students as incompetents, unapproachable, boring, high expectations"
"Beautiful with the brains to match... this is a hard course, lots of material and different ways of thinking, but I have loved every minute of it. He\'s hilarious and cynical and too damn normal to be a philosophy teacher. Good class, excellent teacher.. I\'m happy...",3.5,"beautiful, brains, hard course, loved, hilarious, cynical, normal, excellent teacher, happy"
The best teaching professor at TU Law! Take secured transactions with Prof. Frey.,2.9,"best, teaching professor, secured transactions, Prof. Frey"
"A great, light-hearted teacher. Class was very casual. She has great patience and is very willing to help. Wants you to succeed. Easy A",4.5,"great, light-hearted, casual, patient, willing to help, wants you to succeed, easy A"
"Wow, what a teacher! Cumpton makes English fun again. Yeah, you still have to write, but the assignments for both classes are simple and clear and she allows you to turn in writtings again.",4.8,"Wow, fun, simple, clear, allows"
"Classes like this are the reason I came to this school. Brilliant, kind, interested, engaged professor who goes above and beyond to facilitate learning. Often wished lectures wouldn\'t be over so quickly! This class is friendly to science and humanities students, it\'s creative and thought provoking if you go in with the right mind.",3.8,"Brilliant, kind, interested, engaged, above and beyond, friendly, creative, thought provoking."
hippie,4.2,NA
Awful professor...I could teach the class better than her. Avoid like the plague.,4.0,"Awful, Avoid like the plague"
"Very hard teacher. I get straight A\'s in my previous math courses in college but could not learn from her. VERY picky. Should have dropped earlier to get a refund but I decided to stick it out. Dropped just before first test as I knew she couldn\'t teach me. Only concerned with getting through material, not how well she covers or explains it.",2.8,"hard, picky, dropped, concerned"
She\'s a good proffesor if your interested. Her test are difficult but she\'s just preparing you for what you have to take next.,1.8,"good professor, interested, difficult tests, preparing for future, NA"
Has many many stories. Good prof but hard to follow his directions and will change them next class,4.4,"- stories, good, hard to follow, changes directions"
"I think one of the pitfalls reviewers of Lair fell into was not going to see her or staying a few minutes after class to ask questions. She looked scary & set tough rules, but when talked to, she relaxed many of the rules & was very helpful. Her class is par for the course, its math & requires work out side of class to pass, o look for it.",2.8,"strict, helpful, approachable, dedicated, intimidating"
BEST finance professor ever!! He knows his work and teaches it with a passion. He\'s funny and really cares about his students. He sometimes brings donuts to class!! Highly recommend him!,4.8,"passionate, knowledgeable, caring, funny, highly recommend"
Midkiff is awesome! He is very easy to understand and he puts all his notes online. He is also easy to talk to and very understanding if you need help.,4.5,"friendly, approachable, understanding, organized"
Past time to retire.,2.3,NA
"Pretty good prof, midterms are based on the homework&textbook, she doesn\'t make you do more than that, it\'s easy to tell what she\'ll test you on...gives a lot of practical advise but rushes through the class sometimes - she won\'t kill your GPA I would suggest taking her, don\'t skip class",3.3,"good, practical advice, easy to tell what she'll test on, rushes through class"
No Comments,2.3,NA
"Not an easy class, but if you do the assignments just as he has instructed you to do, you will do fine. If you have questions about his grading, just ask him about it. He deeply cares about his students, especially those that care about their education. Participate in class to get bonus points, they really add up at the end of the semester!!!",3.7,"strict, caring, helpful, encouraging, bonus points"
"WOW, Ms. Sailors is so hot and smart too! She showed us American Psycho in class. It was SO COOL--she\'s into the stuff I\'m into!",4.6,"hot, smart, cool, into stuff"
"She is a wonderful professor. She\'s fun and slapstick, but is not someone to take advantage of. She knows her stuff, and she wants to help all her students learn and succeed with their writing goals.",4.7,"#wonderful, #fun, #slapstick, #knowledgeable, #helpful, #caring, #dedicated"
Tests cover a lot of information. Take really good notes.,3.9,"Tests, information, good notes"
"I know I\'m in the minority, but I liked her. She\'s is very knowledgeable and friendly. In the beginning, I didn\'t care for her, but she grew on me. In the end, I realized I learned a lot. She tells you exactly what to expect on exams. Very willing to meet with students.",1.6,"knowledgeable, friendly, grew on me, learned a lot, tells you exactly what to expect, willing to meet with students"
boring and a joke. his lectures suck and are hard to take anything away from them,3.7,"boring, joke, lectures suck, hard to take away"
Homework is like 2+2 and the tests are like trying to put together a spaceship with a toothbrush and silly string. Good 1 on 1 but horrible in class lectures. Can\'t teach to save her life. She is helpful when you ask but you shouldn\'t have to ask 1000 questions.,3.6,"- Good 1 on 1
- Horrible in class lectures
- Can't teach
- Helpful when you ask"
The most interesting class I\'ve ever taken and definitely the most interesting prof. Cares about the subject and students deeply. He\'s also really fun in class- sometimes acts out the stories,3.5,"interesting, caring, fun"
"Professor Pyle is awesome. He\'s really relaxed in the classroom and tries to get people involved with his discussions. He\'s also willing to laugh at himself, and he realizes that people a long time ago forgot how to do that. But he still does. he\'s awesome!",2.6,"awesome, relaxed, involved, willing to laugh, self-aware"
"Andy Katz is a great guy, and the classes I took with him were some of the best experiences I had at Denison. He\'s very personable, and gets you to really engage with material. He\'s also quite available outside of class, and I\'d suggest dropping in on office hours just to talk, not even about class. You won\'t regret taking a course with Katz.",4.7,"personable, engaging, available, approachable"
He\'s a nice guy. The class was very boring and made sure to keep us to the last second. He does a review the class before each test. Just take notes that class and study them and you\'ll do fine on the tests.,3.9,"nice, boring, thorough, review, fine"
"yes, she was fired, had her for 1 semester... very rough classes....lectures had nothing to do with the exams.... read the book and u learn more.... i did learn a lot about budgeting and setting up corporate proposals..... this class had pitfalls, but some mountains. shes gone, so oh well....",1.4,"fired, rough classes, lectures, exams, book, budgeting, corporate proposals, pitfalls, mountains"
sometimes moves around the place. but is very very smart.... ummm.. shes a sassy prof,3.7,"smart, sassy"
He was extremely clear during lectures and made sure that we understood the material before moving on. He seemed to genuinely care about his student\'s success. There was also a built in curve with the tests.,3.1,"clear, caring, success-driven, curved tests"
"Show up, do the activity of your choosing, and fill out the sheet. Sit down and do the coursework online in two hours. Easy A.",4.4,"Easy A, NA"
Professor Corvino is fantastic! He is funny and caring. This class consisted of a lot of reading and only 4 exams so come to every class and study hard for the exams!,4.5,"funny, caring, fantastic"
"This is the second class I\'ve taken with Dr. P, and she never disappoints. For someone who is enormously busy and hugely respected in her field, Dr. P always comes prepared to class, always has excellent feedback and knowledge to impart, and always makes class engaging. If you do the reading (there\'s a lot), you\'ll learn so much. Highly recommend.",3.5,"prepared, excellent feedback, engaging, knowledgeable, highly recommend"
I missed no more then 3 classes but I missed no assignments. I finished with an A... She has you do tedious work like an essay every week. But it\'s a fairly easy class,4.0,"tedious, easy, strict"
"Tough tests, but he was easy to follow in lectures.",3.2,"tough, easy to follow"
"Horrible teacher. Very unhelpful. She even messed up on my attendance, she said I missed 8 days and my lab instructor backed me up that I didn\'t miss that much...so there ya go. She sucks. Crams too much into each new week of material. In my book, highly NOT recommended.",3.0,"Horrible, unhelpful, messed up attendance, sucks, crams too much, not recommended."
"I\'m surprised she is still teaching. Evidently she hasn\'t improved in the last 30 years. I took a Mexican-American studies class from her in the 1970\'s. I was very interested in the subject, but I have to say, she was the worst professor I have ever had in my entire academic career. What a miserable, arrogant, condescending person.",2.3,"miserable, arrogant, condescending"
"Totally adorable. He\'s this weird combination of super shy and super aggressive at the same time. Everything you want from a professor, crazy smart and always entertaining. Listen to lectures carefully because every sentence he says is hilarious. Every single one. And like he says, do the reading, come to class, take notes, go home with the A.",4.5,"adorable, weird, shy, aggressive, smart, entertaining, hilarious, A"
"If you don\'t write the same way she would, don\'t expect a good grade. just because you say something differently doesn\'t make what I said wrong. she needs to realize she didn\'t make the rules of english, and their are other ways than her way.",2.4,"strict, rigid, inflexible, biased"
"Great, solid professor. People complain about the Electronic Journals, but c\'mon, all he is asking you to do is write a response to a specific question he asks about the reading in 5-7 sentences. There are only 10 Electronic Journals, and two 3-4 page papers in this class, so its a breeze. Dr. Cherry is super knowledge and has tons of experience.",4.2,"Great, solid professor, knowledgeable, experienced"
"Attendance is mandatory, lectures are very boring. Spends 20-30 mins talking about current events at the beginning of each class. For this class, almost all of your grade comes from finals week. Final paper (8-10 pages) + exam are worth more than everything else done in the class combined, which is unnecessarily stressful!",3.6,"mandatory, boring, lengthy, stressful"
BEST math professor EVER!!! I took her for math 9 and totally changed my whole perspective on math. She gives homework everyday and goes over it the next day in class. She is very patient and explains everything crystal clear. She makes math fun. I would take any of her over and over. She gives two exams and the final.,3.5,"BEST, patient, explains well, fun"
"Hmm... he was alright. Knows a lot about what he\'s talking about and the topics were interesting, but no good notes provided at all and way too much time spent on ""how to write"" an essay as opposed to the actual course material. I learned most from the textbooks and got away with skipping class. He yells at the class sometimes for stupid reasons",2.8,"knowledgeable, interesting topics, no good notes, too much focus on writing, textbook learning, class skipping, yells at class"
I am taking her online class and she is very rude and does not explain anything.It seems like to me she hates her job and wants to take it out on her students. I do not recommend her at all!!!!,3.2,"rude, not explain, hates job, not recommend"
No Comments,2.4,NA
He is very boring and overall not a good teacher.,2.9,"boring, not good teacher"
"Tyree is a huge bore. She will put you to sleep!!! Most of the time shes very unorganized. Plays with her laptop for half the class and talks about google earth, which did not help teach anything about population and society.Her test questions are given to you before the exams but they require thorough reading.Take if u MUST. otherwise stay away",3.5,"bore, unorganized, plays with laptop, talks about google earth, test questions given before exams, thorough reading"
No Comments,4.9,NA
"I loved this class. Mr. Dinneen knows his stuff, and presents it in a way that actually makes it interesting. His tests are not easy, but he gives several opportunities for extra credit towards the end of the semester. I really feel like I learned and retained a lot of information in this class. Show up, take good notes, and you\'ll be fine.",4.7,"knowledgeable, engaging, interesting, challenging, extra credit opportunities, informative"
"A brilliant Constitutional scholar that is not afraid to tackle the sensitive constitutional issues that confront our nation. He is very clear about is stance on the issues the Court, but he does not attempt to get you to adopt his views. He teaches the class in a fair, objective, and balanced manner. And he will go out of his way to help students.",4.4,"brilliant, Constitutional scholar, clear, fair, objective, balanced, helpful"
"Professor Most is the best. She is such a wonderful person in class as well as outside of class. She genuinely cares about her students, and that isn\'t something you see in a Professor very often. I highly recommend World Mythology, and I\'m taking Multicult. Children\'s Lit just cuz she\'s the prof",3.5,"caring, wonderful, best, highly recommend"
"he is a really funny person, i think that everyone should take a class with him. he posts everything on blackboard! rocks for jocks cant get easier than this",3.8,"funny, recommended, organized, easy"
This is the easiest class an ME major will take and Dr. Todd makes it a lot of fun. You really have to try to not get an A+.,4.3,"easy, fun, engaging, high grades"
"She\'s fluent, and she\'ll take time to understand you. Beware though. She\'ll make you comfortable in class, talk about everyone makes mistakes, then go though your tests with a fine-tooth comb!!",3.1,"fluent, understanding, comfortable, meticulous"
"No class will ever be harder than this. It is not difficult subject matter at all, but the format is bizarre and every point matters. The lab manual is full of typos and straight errors. The quizzes are over the most obscure parts of the lab manuals. Come to lab organized, study for quizzes, and don\'t forget LON-CAPA and you will be fine.",2.0,"difficult, bizarre, organized, errors, obscure, quizzes, study, lab, typos, LON-CAPA"
"Mrs. Hester is a superb teacher. Not only is she knowledgeable in the subject area, but she is also able to teach it to others - not a talent all accounting teacher possess! Would highly recommend to anyone who is serious about learning.",3.7,"knowledgeable, talented, recommended"
"He is not my favorite teacher. He goes off on huge tangents, and it\'s honestly hard to pay attention. He\'s a nice guy and very enthusiastic, but I don\'t really recommend him. It\'s the first English class I\'ve ever had that I didn\'t love, and that\'s saying something.",4.0,NA
"First, don\'t be late. Second, remember to take notes. Questions on the exams are based on his notes. 1 short term paper and 1 freakin\' easy map test. HOWEVER, the mid-term and the final exam are so difficult and tricky ... He\'s nice and gentle with a little bit accent of Polish. You\'ll pass his class but won\'t be able to get a high grade like A",4.1,"strict, organized, knowledgeable, challenging, fair, helpful, accent"
All his class is a review from the textbook!,3.1,NA
"These other ratings are bogus. This was one of the best classes I took at Cornell. Didn\'t learn too much, busy easy A, engaging lecture, and he\'s such a really nice guy. 2 prelims, final, section attendance, and discussion is all. Would def take again.",3.0,"engaging, easy A, nice, best class"
No Comments,2.8,NA
"I have taken several online classes-1 of the most fantastic classes I have taken! I\'m CD major but we learned so much in such short time. The lectures & videos were great. Shout out to Prof Benavides! for being so organized, contacting us 2 see how we are doing, caring about us & motivating & pushing us. we learned about ourselves, family & life!!",5.0,"fantastic, organized, caring, motivating, pushing"
Mima is a terrific teacher. She\'s very helpful and treats her students with respect. Anyone who has her as a teacher is lucky.,3.8,"helpful, respectful, terrific"
"Filson is great, humorous and friendly! He is incredibly helpful and smart (has a phD in the subject). He seems to understand that students take this intro class simply as a requirement, so he emphasizes learning general ideas, rather than minute details that will be forgotten by anyone who\'s not a geology major.",4.5,"great, humorous, friendly, helpful, smart, understanding, emphasizes learning, general ideas"
"Dr. Jacksons 201 class is so simple. Everything, and I mean EVERYTHING on tests/homeworks come straight from lecture notes. 4 tests, but the first 2 are part online and part essay, and the essays she gives you to study before the exams. The other 2 exams are part take home and part essay as well and so simple. Attendance not mandatory, but points a",2.5,"simple, straightforward, organized, helpful, clear, structured"
"Nice guy. Joined his Freshman Seminar on accident. 3 poems a week, and if you go to his favorite poetry club, he\'ll buy you sweet potato fries.",4.4,"Nice, friendly, generous, poetry lover"
Didn\'t he discover how the pyramids were built or something?,2.6,NA
"He is beautiful, but not hot. Get a grip, reviewers. We even had this discussion in class. He is very caring. He is willing to help. You are allowed flashcards on exams, but I did not find that helpful. His exams are very hard. I would be making a much better grade if it was not for the tests. You will spend lots of money on printing.",3.5,"beautiful, caring, willing to help, hard exams, expensive printing"
Easy Class Easy Professor. He tries to joke with the class 2 add humor. Likes ppl 2 participate. NE problems ask & he will help. Do reviews homework & take notes ull b fine. Easy way to make an A. Qt in a hat oh ask him to wear a skirt lol LB is the best!,2.0,"Easy, humorous, likes participation, helpful, reviews homework, takes notes, easy A, best"
"She\'s a modern superwoman, juggling a PhD, a private practice, and some 3 classes? Extremely kind and easy-going. Very intelligent and thought-provoking. Always left feeling like my mind had expanded a bit. Tells great stories and examples. If I had met her earlier I\'d probably pursue a career as a therapist. You get what you put in as always ....",4.8,"modern superwoman, kind, easy-going, intelligent, thought-provoking, inspiring, great storyteller, career influencer"
If you go to class and follow along and do tune up exam problems you should be totally fine. Final can be brutal because it\'s not like the tune ups but with the easy tune ups you\'ll already have a high average to cushion for the final.,2.6,"- helpful, engaging, challenging, thorough"
His class is fail proof! As long as you turn in all the excel assignments before the final you will be able to get full credit for them. That means you probably don\'t have to show up for the class. His assignments are very detailed which are meant to help you out. He tells a lot of jokes and is very sweet. Only a 10-week course!,4.8,"detailed, fail-proof, sweet, jokes, 10-week course"
HE IS REALLY NICE AND EASY! TAKE HIM IF YOU CAN!,2.9,"nice, easy"
"He has a terrible attitude to students, especially to those who come late to class. His tests are very tricky, but he appears to be knowledgeable, he requires a lot, and those who are willing to learn will be thankful they took his class.",2.8,"rude, knowledgeable, demanding, thankful"
He is a really good human being. Very caring to his students. Tests were not that hard.,4.1,"caring, good human being, tests not hard"
"Dr. Rorke,inspired be to declare WHP as a major and I graduated last spring. Encouraged grad school, MS in Health Ed, I highly recommend him and the WHP program for an undergrad.",4.4,"inspiring, encouraging, recommend, knowledgeable, supportive, passionate"
"Fun and full of excitement. You must follow directions and listen carefully. In the beginning it may be easy but near the end of the semester she will give you projects with very simple and sometimes incomplete instructions but she expects you to do them and to make it perfect. She will also tell you due dates only once, so pay attention.",3.0,"exciting, fun, detailed, expectant, strict, clear, challenging, organized"
"Prof. Zeigler was great! I really enjoyed her class. She makes the subject really fun, and teaches it on a level for students that AREN\'T a Geology major. Class attendance wasn\'t mandatory, but if you didn\'t go, you might miss a quiz and the notes were important. Quizzes came straight from the notes. Would most definitely take her again!",4.3,"great, enjoyed, fun, teaches well, inclusive, important notes, quizzes relevant"
"really great teacher, he\'s very interested in the content he is teaching and is legitimately interested in his students and their learning. He enjoys getting to know his students and values content and concepts of writing over grammar. I hope to take another class with him.",4.9,"great teacher, interested, legitimately interested, values content and concepts, enjoys, getting to know students, values writing over grammar, hope to take another class"
"Although it was a super easy class, he made me hate the subject. He rambles on too much and his notes are all over the place. He does have a good heart and tries to get his students involved in learning, but he yells a bunch. Attendance isn\'t mandatory, but there is in class quizzes almost every class.",3.7,"easy class, hate subject, rambles, notes disorganized, good heart, tries to involve students, yells, quizzes frequent"
"This guy is extremely genius but I came to realize this at the end of the semester. So, just have a positive attitude from the out set and take him with no hesitation. Trust me; you are going to love Logic for the rest of your life.",3.3,"genius, positive attitude, love Logic"
"Very nice lady; very helpful. She\'s almost annoyingly organized, but you can always know your grade if you send her an e-mail. The way she talks is sometimes annoying, but the class is so easy it\'s worth putting up with that.",4.8,"friendly, helpful, organized, easy"
"Dont bother showing up to class, his tests are take home and open book. His lectures are indepth and boring. I only went on test days to get my test and got an A.",4.0,"boring, indepth, open book, take home, NA"
Washington...Jefferson...Adams....Lincoln....Adams,4.7,NA
This is ridiculous. He has no clue how to teach this class because all he does is lecture and you\'re expected to catch on EVERY ****ING MINUTE DETAIL.,2.3,"frustrating, clueless, lecture, detail-oriented"
Felt is a wonderful teacher and woman. If I could have her as my professor for all subjects I would definately do it. She gives just the right amount of work and always teaches the subject matter before assigning anything. She\'s terrific. I highly recommend her!,4.6,"#wonderful, #terrific, #highly recommend"
"Not a good professor - emphasizes obscurity of sources rather than quality, and is very unclear about assignments.",3.5,"Not a good professor, unclear, emphasizes obscurity of sources"
"Yes this class is extremely easy,however u really do have to do good in the final and midterm....only 1 midterm and 1 final...10 sheets which we do in class and together..also the sheets r the study sheets..very nice guy!",4.5,"easy, good, final, midterm, study sheets, nice"
uptight teacher,4.1,uptight
--,2.5,NA
"He knows so much and is such a nice guy that it is a shame he cannot relay the information to a class full of eager students. He has too much going on outside the classroom - studies, research, etc. Very meticulous grader.",1.7,"knowledgeable, nice, busy, meticulous"
Wang Laoshi hugged me one day suoyi wo hen gaoxing!She is very understanding and helps you through Chinese if you\'re having trouble. She means well. everyone should go to Chinese table!,4.9,"understanding, helpful, caring"
No Comments,4.0,NA
"Terrible teacher, hard to understand, and makes it a point to single out students for his own amusement. I would not reccomend him unless you are from Nepaul like him.",2.0,"Terrible, hard to understand, single out students, amusement, not recommend, Nepaul."
THIS GUY CANT TEACH. ALL HE DOES IS READ FROM POWERPOINT AND TALK BS ABOUT ALL THESE HIGH POSITION JOBS HE HAD MAKING MILLIONS OF $ IN SALES.,2.6,"unengaging, uninformative, boastful"
I have never encountered someone so high on himself. Don\'t take this class if you plan on having time to eat and go potty. He\'s just gonna give you what grade he feels like anyway. I regret the day I selected this class.,3.5,"arrogant, demanding, unfair, regretful"
she is not very hot at all and she likes black boots,3.7,NA
"Rick is an awesome instructor! I am about to take my third class from him. If you are easily offended or want someone to reassure you all the time, he not the teacher for you. Rick will give you the easy A but if you want to learn he has a lot to teach you! Go to the first day and you will know if you are going to enjoy his class.",4.1,"awesome, instructor, easy A, teach, enjoy"
"Really good teacher, plenty of extra credit.I enjoyed going to class and that rare. so far is one of the best teachers ive had at tcc.",2.9,"good teacher, plenty of extra credit, enjoyed going to class, best teacher"
"Don\'t buy the book PCC tells you to buy at the bookstore because he has you buy a different text. This class is really good for those who are interested in art history. If you don\'t find art history interesting, you\'ll probably think the class is super boring. Lots of memorization of art periods, artists, media types, etc",4.4,"knowledgeable, engaging, passionate, unorthodox"
"Prof. Snay is a very good teacher, reading is managable, but he is a hard grader.",4.7,"good teacher, hard grader"
I don\'t fee like he actually knew much about the subject. (Drugs and Behavior) he read directly from the powerpoint. He never was able to properly answer questions from students when they came up in class.,3.0,NA
"Awful professor. Late more than not, doesn\'t actually teach, just tells stories about how great he is. Worst class I have taken at St. Olaf.",3.9,"Awful, late, doesn't teach, tells stories, worst"
"Camillo is easily the greatest communication teacher of all time period. He will be hard on you but it\'s for your own good. If you can\'t take Camillo, change your major because it gets no better than this.",3.5,"strict, knowledgeable, dedicated"
"She is a very sweet lady. We had quizzes every Friday, which she curves. Participation helps because the class itself is very boring. She is NOT strict with dates. There were 2 tests, a midterm and final, we played Jeopardy to prepare and most people got A\'s. The reading is too much (50 + pages) if you\'re not a Theology major.",3.3,"sweet, curves, boring, NOT strict, Jeopardy, A's, too much reading"
"Awesome professor, very organized",1.5,"awesome, organized"
this guy is def the man. you dont need to go to class but make sure you show up for tests and do the papers. the tests arent that hard since he tells you the essay questions and then the online quizzes help a lot.,3.6,"- knowledgeable
- approachable
- helpful"
He is really cool. The only way you could fail this class is if you tried to on purpose. I would definatly recommend him.,4.2,"cool, fail-proof, recommend"
"This mas has been teaching the same way for the last 30 years and hasn\'t changed a thing during his time at EKU. Once he hates you, he will ALWAYS hate you. Don\'t get on his bad side. There is one way to learn in his mind and that is HIS way. To stay awake in his class is a true challenge. It\'s time to hang it up Dr. Ferguson.",4.3,"strict, traditional, unchanging, biased, challenging, outdated"
"THIS PROFEESOR IS VERY NICE SHE HELPED ME ALOT TO LOOK AT LIFE IN A DIFFERENT WAY, SOME PEOPLE THINK SHE IS HARSH BUT IS BETTER THAT WAY CAUSE LIFE IS NOT EASY AND IF YOU ARE HUNGRY FOR SUCCESS SHE IS A GREAT HELP TO ACHIEVE ALL YOUR GOALS. SHE MADE ME REALIZE THE BEST THING IN LIFE IS WHEN YOUR WORK FOR WHAT YOU WANT.",4.0,"nice,helpful,harsh,motivational,insightful,encouraging"
"What Allison is to baking, he is to cooking. Offers good advice. He\'s been there, done that. Listen to him.",4.1,"knowledgeable, experienced, helpful, trustworthy"
Not nearly as bad as I\'ve heard.,2.5,NA
He lives all the way in California and travels to Ny to teach. He is a cool guy but not the best professor. I took his hybrid class because I had no other choice and instantly regret it. It\'s hard to keep up with his scattered online notifications. He does not give any feedback yet singles students out in the classroom. Doesn\'t show up to class,3.7,"cool, scattered, no feedback, singles students out, doesn't show up"
"she seemed really laid back in class but if you visited her in her office she made you feel stupid and inept. encouraged passion in her class, had some spunk.",4.3,"laid back, made you feel stupid, inept, encouraged passion, spunk"
"She\'s a ruthless grader. Study groups are your best bet, but even then expect to score a lower grade than usual. She has no problem failing most of the class. Ewa tends to throw questions out of left field, and often it seems that there is an excess of overlap between questions. I do not recommend Ewa Wasilewska.",2.9,"ruthless grader, challenging, excessive overlap, not recommended"
This class was a drag. I can\'t imagine anyone passing unless they took Spanish in hs. I took 121-122 and had 2-4 hours of hw EACH DAY. I even had to drop my other class just to keep up. The material bounces from one to another and it is very difficult to digest w/ her method of teaching. I highly suggest a study group. At least I got a high grade.,3.4,"difficult, demanding, high expectations, fast-paced, challenging"
"Not only this Professor Stevens the best Professor at York University, but he\'s the most articulate and most calculated with his words. Will not bore you with social and cultural history. 10/10!",3.8,"best professor, articulate, calculated, not boring, 10/10"
Awesome prof!,3.8,"awesome, prof"
"Good math teacher; tests are open book, open note; everyone in the class got caught cheating and he just laughed; Russian accent can get hard at times (bunch of kids snickered when he pronounced ""theta,"" ""teeta""). Just do the homework",3.4,"Good math teacher, open book, open note, caught cheating, laughed, Russian accent, hard to understand, snickered, homework"
Ok so this was a real interesting and comical class. She\'s loud and hyper but her notes are sscrambled and hard to understand. Pretty much do the readings and participate in class n you\'ll pass.,3.1,"loud, hyper, interesting, comical, scrambled, hard to understand, pass"
"Brother Zenger is very helpful and definitely wants you to succeed! The homework is easy, but the exams are a bit hard, so make sure to study for them!",4.1,"helpful, wants you to succeed, easy homework, hard exams, study hard"
No Comments,4.0,NA
"Soooo. easy. dont know how her grading system work because i got 70 on the midterm(didnt study) but still got an A for the course, but dont let that deter you,lol",4.2,"easy, grading system, A grade"
"I took this class online over the summer.Have not received my grade but I am sure it will be an A.There is a lot of work but Cindy is super helpful if you are stuck on a project.She will call you if you need her to and she responds very promptly to questions.Happy I took this class online in the summer.Hard work, easy A if you do the work.",4.5,"helpful, prompt, responsive, hardworking, easy A"
Really bad at explaining things. Rude when you ask for help even during office hours,4.0,"bad, explaining, rude"
"Highly adored. Very friendly and willing to help. He makes you feel comfortable learning the subject matter. Not an easy class. My ""B"" is well-cherished.",4.2,"friendly, willing to help, comfortable, adored"
"Mixed feelings. Excellent at teaching the material, learned tons, but tests are very specific and a total time crunch. Will to some extent be penalized if you do not think along the exact lines that he wants you to. I recommend if you want to learn, but not if you are concerned about your grade.",4.2,"Excellent, specific, time crunch, penalized, recommend, learn, concerned, grade"
Best professor ever.,3.6,"best, professor"
"Best professor I\'ve had thus far. hands down. She genuinely cares about her students, and is an overall awesome person. The class is very discussion based so it\'s very lively and student driven. All of the things she expects you to know are in her presentations, so, honestly, there\'s no NEED to read the stuff she assigns but most is cool. TAKE HER!",4.1,"Best professor, caring, awesome person, discussion-based, lively, student-driven, engaging presentations, recommended"
"Effective command of material and can teach well, class is also enjoyable with in class experiments.",4.0,"Effective, command of material, teach well, enjoyable, in class experiments"
In his ethics class he really pushes peoples buttons to spur discussion. He is quite conservatice politicaly and occasionaly comes off as homophobic. Sometimes it seems as though he is pushing christianity onto the class. Overall his class is good.,3.5,"pushes buttons, spur discussion, conservative, homophobic, pushing christianity, good"
I think he get\'s higher ratings because girls tend to think he\'s cute. He\'s an okay teacher (definitely not the best in the department) but I think he\'s a bit full of himself and pretty rude.,3.5,"rude, full of himself, okay teacher"
multiple choice right from the book,2.9,NA
"Best Professor ever, learned everything from mapping and rock formations to life lessons from the best professor/advisor I have ever had.",3.4,"Best Professor, learned everything, mapping, rock formations, life lessons, best advisor"
"If you want to take a photo class, Kathy is the one to take it with!! She was so much fun. I learned so so much from her class. She makes everything easy to understand. And she is very creative.",4.4,"fun, learned a lot, easy to understand, creative"
"Wonderful...really captivating and interesting, and hot!",4.1,"wonderful, captivating, interesting, hot"
"Gallaher is an awesome professor. The course content is not easy, but he makes it bearable. He is very funny and cracks jokes frequently. I really respect him as a professor. While you the grading is not the quickest, he provides very individualized feedback and it makes the wait worth it. If you need help outside of his course he will provide it.",3.8,"awesome professor, bearable course content, funny, respectful, individualized feedback, helpful"
"If you can follow his classes you will remember them forever.Yes, he does diverge, but most of the important features of the discussion come through understanding these. One sided? His view IS the other side and he DOES explain both, not liberal, just practical.He does not force feed you things,and his views of the school ARE OBVIOUS OBERVATIONS",4.2,"knowledgeable, engaging, practical, fair, observant"
do your readings or suffer her wrath,2.9,"strict, demanding, wrathful"
This prof is full of himself. His class was boring and he\'s snubs students. Thinks he\'s hot but really he\'s not. Has an attitude that keeps us from asking questions. It\'s all about him after all.,3.0,"arrogant, boring, unapproachable, self-centered"
Very interesting teacher... She keeps you into the lecture. Which makes it easier to keep the knowledge your hearing,3.9,"interesting, engaging, knowledgeable"
"I had professor B for 5 classes and now a 6th. Obviously I think he is a great teacher. If you do the reading and writings on time, and participate you can do well. A lotta reviews say he is scary which I totally get but it\'s mainly because he wants you to work hard. He also does not tolerate foolishness.",4.3,"great teacher, scary, wants you to work hard, does not tolerate foolishness"
Great presenter and allows students to get involved. One of my favorite classes in my undergrad yet!,3.5,"Great presenter, allows students to get involved, favorite class"
Nice guy but I\'m not a big fan of the class.,2.7,NA
Seems to have little respect for her students. She does not seem to enjoy teaching at all. Avoid.,2.8,"disrespectful, unenjoyable, avoid"
