comments,star_rating,tags
"ART 101 is Drawing 1. I learned a lot in this class, but it\'s not a class you can joke about. She is very serious with work because it is a studio class. Students have to be hardworking and show improvement for her to be happy, which is sensible. I do recommend her as a Drawing teacher.",3.5,"serious, hardworking, improvement, sensible, recommend"
"Karpinski is definitely a real gem. He gives you extra time to turn in papers. He is a fair grader. He has amazing lectures. He is more interested about you knowing the material than passing, so you most definitely will pass if you just show little effort in the class. I LOVE this man. I\'m graduating if not, I\'ll take him again. ONE OF THE BEST!!!",4.8,"fair grader, amazing lectures, caring, passionate, dedicated, supportive, one of the best"
Great guy!!!,4.7,"friendly, positive"
"She goes word by word from the book...and your tests are only 15 questions. She assigns homework, but never checks to see if you have done it.",3.1,"boring, unengaging, unorganized, uninvolved"
"This man is unbelievable. I study hard and always do well, except with this teacher. He is not nice and tests are knockout hard. I can\'t stand to even think I took this man, after all the warnings about how terrible he is. The rumors-- ALL true",1.9,"unbelievable, not nice, knockout hard, terrible"
I have taken three classes from professor Murphy-Lee at UW-Milwaukee and absolutely love her! As long as you attend class and do the readings this class will be easy peasy! She literally goes over word for word the answers you will need to write your papers and take your exams. She will help you endlessly so long as you ask. Definitely recommend!,3.8,"friendly, helpful, organized, easy-going, recommend"
Great teacher. Expect to pay attention because he is really dedicated to teaching self defense so if you seem like you don?t want to be there he?ll notice. I think we had one test. Very hands on class. you\'ll never be sitting down,4.2,"Great teacher, dedicated, hands-on, attentive"
"pretty easy class, will cuve grades. not very interesting, make sure to do all reading. will occasionally give extra credit for attendance.",2.3,"easy, curve grades, not interesting, reading, extra credit, attendance"
"AVOID at all costs, this guys grading system is the most messed up thing Ive ever seen, the first two tests are nothing compared to the final, during class he went to Europe for some reason and gave us lectures to learn on our own. Whenever you try to ask a question in class he ignores you unless you yell at him.",3.1,"AVOID at all costs, messed up grading system, lectures to learn on our own, ignores questions in class."
"Sure, hes hot, but also fast paced. If you dont get it the first time youre screwed. He doesnt understand that everyone isnt as brilliant as him.",4.4,"hot, fast paced, brilliant"
"The lab portion of Chem 101 is ran by Monica, pray that you do not have her as your TA. She is unkind and very very intimidating, you can not mess up or make a mistake if she is anywhere near by. Chem labs are marked very unfairly, because not all the TA\'s mark the same. Chem labs are extremely time consuming and misleading. GO TO HELP HOURS!!!",1.7,"intimidating, unkind, unfair, time-consuming, misleading"
"She is an incredible math teacher and an incredible person! She cares about each and every one of her students and she will help you as much as you need it, she is fast at responding to emails and she is funny too. One of the most wonderful and the most memorable professors Ive ever had.",4.7,"caring, helpful, responsive, funny, wonderful, memorable"
"Basically the boss in accounting department. might intimidate you at first, then you realized she just doesn\'t have time for non-sense and casual talking. her slides are informative but notes are strongly recommended because I found it a bit difficult to figure it out if I missed the class. GOOD LUCK!",3.9,"boss, intimidating, informative, focused, difficult, recommended"
Very difficult class. O bryan teaches in a horrible manner. And what is up with the pica nic basket booboo. 2 points away and I was failed.,3.0,"difficult, horrible, failed"
"The use of your notes in very important. Study your notes VERY GOOD, and detailed. And you will pass. A 5star teacher in my book. he will always work with you if anyting comes up.. I\'m in CO, BSN program, and i will still refer to his notes.",4.8,"dedicated, detailed, 5star, supportive"
I\'m taking her children\'s lit class right now. She\'s very interesting and tries hard to keep the class interested and attentive.,4.5,"interesting, attentive, tries hard"
"Eric is a true intellect. His classes show that history contains an interpretive aspect. He is unique and enjoyable. Do the work, be prepared to engage in conversation, and listen. All opinions and comments drive the conversation in different directions but Dr. Ruckh has a way making all comments relevant. I recommend his courses to everyone I know",3.6,"intellect, unique, enjoyable, engaging, relevant, recommended"
"This is a hard class. I don\'t know that I could\'ve done as well with a different type of instructor. Dr. Mills\' lectures are clear and easy to understand, she gives you tons of practice problems that are similar to the graded quizzes and assignments. Don\'t get overwhelmed, take it week by week. Watch the lectures and do the work. Proud of my A!",1.6,"hardworking, clear communication, supportive, organized"
"Although I wasn\'t really interested in the subject matter itself, Arlan is an amazing prof. He\'s funny, energetic and really made an otherwise boring night-class bearable. If you\'re ever interested in anything that has to do with music and technology, Arlan is your man. Highly recommended. (oh, and his assignments are easy as well :P )",4.5,"funny, energetic, engaging, recommended, easy-going"
"I don\'t like how this teacher grades, some student I did better got better grades than I did for some reason",4.1,NA
"I still don\'t understand why I had to take her class.. but don\'t. She does not explain anything, you\'re basically on your own, she gets mad or aggravated if you ask a question that does not go with what she\'s teaching that day. If you have a question she will make you wait until class ends or she simply says ""you should have asked me before class""",2.7,"unhelpful, unapproachable, impatient"
"Wow, I learned more than I thought I would. Paper discussions were the best I have ever had at Grinnell, labs, however, sucked--a lot. This was not Vida\'s fault though: yeast have a habit of not always working. In regards to Vida teaching 251, it is important to realize that ALL of the bio professors teach right out of the book",4.1,"knowledgeable, engaging, understanding, not at fault"
super hard class but she was a great prof,2.6,"hardworking, great"
"It\'s been years since I took Calc 1 with this professor and I still avoid him on campus - never has a professor made me feel so low and stupid, and I don\'t even think he knew my name. I used to love math/front row student - now ...",4.4,"rude, intimidating, insensitive, unapproachable"
No Comments,4.9,NA
"She wrote this to the whole class: ""I will point out where your mistakes are, NOT what you must do to fix them. It is your responsibility as part of the learning process, to go over the lecture again. Then you should work the problems in the lecture and compare what you did with what is in the lecture."" What is the point of a professor then",2.4,"strict, unhelpful, unsupportive"
No Comments,3.7,NA
All I can say is Don\'t take this class. If you want to learn self defense go to a real school not some 8 week class where you are going to be abused physically and verbally. Oh and the teacher expects you to do his job and teach your peers. Not work with them but teach them. If you don\'t do that you get yelled at.,4.2,"abusive, unprofessional, expects students to teach peers, yells at students"
"Jeff is very egotistical and not very involved in the teaching process. He has an ever changing opinion of your work, has an unrealistic expectation in the quantity of work, and has no real structure to his teaching. No lesson plans, no vocab. Only scattered links off the net and videos he bought",3.3,"egotistical, not involved, unrealistic expectation, no structure, scattered links, videos"
no intellectual bullying..i liked this,3.9,NA
"I only occasionally knew what she wanted to talk about, and her syllabus lacked focus. She wanted to talk about too many different things, with the result that the course lacked coherence. Her lectures alternate between interesting and terribly boring, as she has a tendency to go off on unrelated tangents.",3.3,"confusing, unfocused, incoherent, boring, tangential"
"Professor Schauer is a passionate, compassionate person. She is patient beyond measure and helps students succeed. She fosters a place of learning, not just spitting out the right answers. Schauer encourages questions, not just perfection. She takes classes out of her profession so she understands being clueless!Awesome person in and out of class!",4.0,"passionate, compassionate, patient, fosters learning, encourages questions, understanding, awesome"
Although the tests are tough she is usually pretty generous with grading in the end if you participate and show up to class. She is quite hilarious and tries to make the subject as painless as possible.,4.8,"generous, hilarious, engaging"
"TAKE THIS CLASS. You will have a better understanding of humanity. Amrine is incredibly intelligent and really helpful. His lectures are full of interesting notes on history, science, music, art, religion, etc. Lots of reading, but it\'s manageable and worth it.",3.8,"intelligent, helpful, interesting, knowledgeable, engaging"
"Lectures can be very tedious. Not bad, not great.",3.5,NA
By far the best teacher I have ever had.,4.2,"best, teacher"
AWESOME!!! I love Coach so much!! I you dont like to sing after this class you will love it. He\'s so wonderful!,4.8,"awesome, love, wonderful"
Dr. Grover is one of the best teachers that Castleton has. If you want to know why the rock effervesces I recommend some Geochem.,3.4,"best teacher, knowledgeable, recommend, Geochem"
I have never had a professor who was more vague on what she wanted from us when it came to assignments. The only student who got above a C was the girl who got Dearing a fifty dollar gift-card to D&D. This teacher does not care about her students and her lectures never matched up to what we read in the text books. Avoid her at all costs.,2.9,"vague, uncaring, mismatched lectures, avoid"
She is one of the best professors I ever had. She makes the material fun to learn and makes you want to come to class. The workload is reasonable and she understands the work/life/school balance,4.7,"best professor, fun to learn, makes you want to come to class, reasonable workload, understands work/life/school balance"
No Comments,2.9,NA
"Don\'t be stiff during the speeches. Bang on the table and get your point accross as if you are having a conversation with your friends, but be proper. That\'s the only way you will get an A in her class. DON\'T BE STIFF and boring and have some flavor and creativing writing in your speeches.",3.8,"energetic, engaging, creative, conversational"
Interesting course and easy to follow!,3.7,"interesting, easy to follow"
"Finance is a hard topic generally speaking, but she made a lot more difficult than it needed to be. In class she would teach us basics like ""what is 1 + 1"" and the tests and homework would be more like ""find the circumference of the sun and how long it would take us to get there"". DO NOT TAKE. If you can get any other Professor do it.",3.8,"difficult, unhelpful, challenging, avoid"
He had this Peter Parker /Clark Kent quality about hom that was sooooo sweet. His class was awesome.,3.9,"sweet, awesome"
"By far my favorite teacher. She is extremely intelligent and intellectual. This class is the only class I actually looked forward to going to. Her class has a lot of depth to it, and she makes it very easy to achieve a high grade. Great woman.",4.4,"intelligent, intellectual, favorite teacher, depth, high grade, great woman"
"Prof Panzarella is firm but fair. He lets you determine your grade thru attendance, quizzes and writing assgnmts. He gives no breaks and very strict but as long as you don\'t miss anything and complete all your work, you will do great. I had a problem understanding an assgnmt and he explained it to me so that I could understand it better.",2.5,"firm, fair, strict, helpful"
"I\'m a senior and this was the worst class I\'ve ever taken. I chose this professor because he had good ratings here, but they haven\'t been updated in a couple years, because something must have happened to turn this guy into a total prick. He is mean, unhelpful, and just downright rude to students. !!!NO NOT TAKE THIS PROFESSOR!!!",3.9,"rude, mean, unhelpful, worst, prick"
"Cynthia was a great teacher! She always answered your questions without making you feel like an idiot,like most teachers. She was so understanding and caring!! She is also funny, which is a plus! Apply yourself and you shouldn\'t have one problem!",4.0,"great teacher, understanding, caring, funny"
"Lost assigments, lots of pop quizes. Arbitary participation garde. Difficult to deal with. Missed first class of the semester",3.9,"Lost assignments, pop quizzes, arbitrary participation grade, difficult to deal with, missed first class of the semester"
"If you are a design major, like I was, I do not recommend taking her. Her class is way too demanding. She assumed her class was most important when it wasn\'t even relevant to my major. Expect to read 20+pages every night and have a lot of homework. She assigns a long paper that is split into smaller ones, but still makes it difficult for you.",3.4,"demanding, irrelevant, homework, difficult"
"Schneider is a poor educator but he does seem to know the material. He changed the weighting of assignments several times throughout the semester which was annoying. The class project was far too large in scope and felt more like slave labor since it took hundreds of hours to complete (yes, really).",3.1,"poor educator, annoying, large scope, slave labor"
"Great professor! Very fair with grades, very clear on what to study for tests, gives great notes, and is very charismatic. Very approachable, and seems to sincerely care about students. Only complaint is that you can\'t wear hats in class, which sucks when you\'re running late for an 8 a.m. but then again small price to pay.",4.9,"Great professor, fair, clear, great notes, charismatic, approachable, cares about students."
"His voice just isn\'t that interesting, and he seems to doze into space a lot. I found myself getting distracted because I couldn\'t focus on what he was teaching. The subject itself is pretty complex and therefore I personally need an enthusiastic funny teacher, especially in the morning.",3.4,"boring, distracted, dozes off, complex, enthusiastic, funny, morning person"
Mrs. Weeks is great. She is so helpful and nice! Her papers actually have cool topics that interest you. She is flexible on paper deadlines which can ease a lot of stress. Take this class for sure!,4.5,"helpful, nice, cool topics, flexible, stress-relief"
No Comments,3.7,NA
"He\'s s great professor who genuinely cares about his students. He talks to people who talk to him so that can sometimes be misconstrued as favoritism. He teaches organic, a difficult subject very well. He\'s real and does not beat around the bush, which is nice.",3.8,"caring, genuine, favoritism, teaches well, real, straightforward"
"She is the least conventional professor I have ever had. She is fearless in sharing her opinions and experiences. She\'s an incredible person to learn from. If you\'re a young woman looking to be inspired to ""stick it to the man"", take this class. Not a hard class if you can articulate your opinions and are a good reader.",2.9,"fearless, incredible, inspiring, unconventional"
"Prof Phillips is a great teacher. Definitely one of my favorites at TCC. She really cares. I learned a lot. But, I had to work hard! Tests are fair, usually there is a practice test. Start your semester project early! I loved this class and wish she taught other classes.",4.1,"Great teacher, favorite, cares, learned a lot, fair tests, practice test, semester project, loved class, wish she taught other classes."
I\'m a senior set to graduate in the winter of 2016. The first time I took HUMM 3301 I received an F. The closer I got to graduation the more I wanted to retake the course in order to get rid of that F. So I decided to register for the online version of the course. Biggest mistake of my life. I\'ve never been more stressed out over a course.,2.8,"stressful, online course, regret, F grade"
Worst prof ever. I basically taught myself everything in that course. HORRIBLE explanations! When I went in for help he seemed like he had no interest in helping me. I will NEVER EVER take a class from him again.,2.1,"Worst, taught myself, horrible explanations, no interest, never again"
"This guy is great! He provoked me to think about things in a way that was uncomfortable, sometimes I wanted to get up and walk out, but that is philosophy in demonstration. Some were put off by his wry sense of humor, but if you are smart enough to figure him out, he is actually hilarious.",4.1,"provocative, uncomfortable, wry sense of humor, hilarious"
great professor...only thing that got me through college algebra was having Todd for elementary and intermediate,4.9,"great, professor, got me through, college algebra, elementary, intermediate, NA"
"Feminist teacher, impossible tests, half the class failed...only D that I ever received (and I have a 3.7 GPA!!!!)",3.7,"feminist, impossible tests, failed, D grade, GPA"
Awesome Professor. I loved his approach to teaching. We did have a surprise group project which was not on the syllabus but I liked that he graded on individual contributions because some people were just terrible. He was great wit answering questions and clarifying topics and he participated in the forums along with the students. I\'d take him.,3.7,"Awesome, loved his approach to teaching, surprise group project, graded on individual contributions, great at answering questions, clarifying topics, participated in forums, would take him"
I changed my major after taking him.,2.5,NA
"Funny guy, okay teacher, really easy class/tests - all multiple choice!",3.6,"funny, okay, easy, multiple choice"
"Dr. Mann rocks! If you PAY ATTENTION to his lectures in class AND online he gives you everything you need to be successful. He will explain anything to you, BUT you have to ask. This is not an easy class, AND YOU HAVE TO STUDY! The time you put in will directly show in your grade.",4.8,"energetic, knowledgeable, supportive, demanding, dedicated"
Dan is a really polarizing character. If you participate in class and ask intelligent questions he is very willing to help you succeed. His lecture style is really quite strange but I really enjoyed his classes.,2.4,"polarizing, willing to help, strange lecture style, enjoyed classes"
"She was probably the worst Psych teacher I ever had. I had signed up for someone else but she wound up teaching instead. I almost failed that class, and my last 2 years of school I only made like 1 C in all my classes..She SUCKS!",2.5,"worst, sucks, NA"
just talk in class and you\'ll do fine,4.1,NA
Great professor and always lets you out early. Tests were all curved up and ended up with an easy A,3.4,"Great professor, lets out early, curved tests, easy A"
"My advice, meticulously read every letter of his assignment twice to make sure you don\'t miss anything. He\'ll give you a zero if you do. Otherwise, very knowledgeable and interesting. Has a dry humor and can be pretty stoic. He scares me sometimes. Would still take again though.",2.9,"meticulous, knowledgeable, interesting, dry humor, stoic, scares, would take again"
"i thought this would be an fun class, but she\'s quite a hard ass. TONS of reading. i thought the focus would be more on the cultural impact but it\'s all technical and about rules and regulations of TV. i kind of hate this class.",4.0,"strict, intense, technical, overwhelming, disappointing"
"Not clear about what she wants. She will give an assignment to complete. The assignment is worth approx. 2 test grades, make sure you are clear on her assignment. If you have A\'s and have a good knowledge of the chapters and do bad on her assignment, you will get a low C.",2.9,"confusing, unclear, strict, high stakes"
"Mr. Conrad is a great teacher. I am terrible at math and had to take developmental courses, all of which I took with Conrad. He helped me figure it out and as long as you go to class and do the work he gives you the benefit of the doubt. He\'s a great instructor. I\'m in college algebra now and when I ask questions, he always helps willingly.",2.3,"great teacher, helpful, understanding, great instructor, willing to help"
Great Teacher!!! I found that he was extremely helpful and welcoming to any who came to his office for help. He also helped us to better understand careers in mathematics. Easy grader and offers easy extra credit problems.,4.1,"Great Teacher, helpful, welcoming, easy grader, easy extra credit, understanding, careers in mathematics"
I learned so much in this class and it helped me in all subsequent classes. I would highly recommend taking it before physiology especially because it is imperative to have a basic understanding of the body before trying to figure out how it works.,3.1,"learned so much, helped, highly recommend, basic understanding, imperative"
Amazing class and an amazing instructor. I would definitely take classes again and again from Dr.Karthik. A+++++,4.8,"Amazing, instructor, Dr. Karthik, A+++++"
"He is completely and utterly horrible. He expects so much from the class, but does not help whatsoever, he expects his aide to help the whole time. He makes the rudest comments about people using their phones and even threatened the class about it. STAY FAR AWAY!",4.0,"horrible, expects much, not helpful, rude comments, threatened, stay away"
"He has high expectations for his students but this only helps you to learn how to do it the right way. Once you get through his first years class, his other classes are a breeze, he just likes to weed out the dumb people",3.7,"demanding, high expectations, helps learn, right way, challenging, prepares well, weeds out, efficient"
"Dr. Hadley can be an aquired taste. A lot of what he says, he doesn\'t mean, all you have to do to get decent grades in his class is do do your homework and participate. And he\'s right though, as a generation we know a lot about technology but not a lot about world affairs.",2.3,"quirky, straightforward, knowledgeable, challenging"
"Take this class if you\'re genuinely passionate about Asian American history. A lot of the people that didn\'t like her, weren\'t really interested in the content. She\'s very vague when it comes to assignments. There\'s a midterm, a final, and some outside work. But as long as you put that you deserve an A on the self evaluations, you\'ll get an A.",2.3,"passionate, vague, self evaluations, deserving A"
So surprised at the ratings this prof has recieved! He is an amazing teacher he explains very well if you go to class and take notes you will do great! He never tries to trick you and tests and exams are very easy! Great prof overall!,3.0,"amazing, explains well, easy tests, great professor"
I highly suggest that you don\'t take his online course. He\'s very unorganized and is unclear with directions. He takes forever to respond to emails. He also grades your group as a whole for discussions instead of individually so you can get screwed over if your group doesn\'t participate which I thought was so unfair. Online exams are very difficult,2.2,"unorganized, unclear, unresponsive, unfair, difficult"
"I love this man. He\'ll teach you how to think like a constitutional lawyer and construct a constitutional argument. He\'s a bit esoteric for some, but if you ""get"" what he\'s trying to teach you, and don\'t go in expecting a regurgitation of the text book, you\'ll get as much out of this class as you put in. Very different from your typical class.",3.3,"knowledgeable, engaging, thought-provoking, unconventional"
"Jacques Lacan. I know his name now. We studied this man the entire semester and I wrote 2 papers that I had absolutely no clue what they meant when I was finished. Very confusing. She tried, but it wasn\'t that helpful. She is an easy grader though. Just go to class and keep your notes.",2.5,"confusing, tried, easy grader, helpful, knowledgeable"
Class was Fri. 8am-12. The first day she said 8am is too early so class started at 9am after that. We got out at 11:30 making a 4 hour class 2.5 hours. Everything else is just as relaxed.,4.2,"Relaxed, accommodating, considerate, flexible"
Great teacher. Awesome class.,4.1,"Great, Awesome"
Do not have her as a professor. She expects yout to know everything with no explanation as to why or its purpose. The papers were confusing and unclear at best. The final was impossible and pointless unless you wrote down every single word she said throught the semester. Avoid at all costs.,2.3,"difficult, unhelpful, confusing, unclear, impossible, pointless, avoid"
"Quick paced class, but as long as one does the work, easy to keep up. Hard to catch up (based on work load) if one gets behind. Alot of information in the text to cover. As long as one does the work, not a hard class to pass. VERY informative & helpful if you ask. Patient and willing to help...just ask",3.6,"Quick paced, easy to keep up, hard to catch up, informative, helpful, patient, willing to help."
Half of class was spent with him humble bragging about how marvelous himself and his achievements are and the other half was spent with him explaining his unclear prompts in the most obscure way possible. He\'s a tough grader with high expectations so to office hours and get feedback on drafts before turning in your final paper and you should do ok.,4.4,"arrogant, unclear, tough grader, high expectations, office hours, feedback, drafts"
i took this class because i was looking for an easy A and it was all that was left to enroll in.But the class work is difficult but if you ask for help she does and makes it so darn easy once she does.And even gave me a interest in the planets that im always staring in the sky saying oh this is what she was talking about.i liked her,4.2,"helpful, makes difficult concepts easy, inspiring"
"Im not sure if he still teaches, but this guy is a incredibly smart! He is a bit hard to understand but if you ask questions you will understand. He is a very reasonable guy. I despited a test grade, and he was very nice and open minded about it, and ended up changing it. He\'ll stay after class to help you too. I wish he tough more classes!",2.2,"smart, hard to understand, reasonable, nice, open minded, helpful"
Poitless class. Learned absolutley nothing. attendance is a must dont miss 1 day or you will more then likely fail. otherwise class was xtreamly boring and her teaching style is dull.,3.6,"boring, dull, pointless, attendance is a must, fail"
"She was very awesome, if you go to class and participate you WILL do well.... I never opened the book, got a 4.0. I also got 150/140 on the final paper. She just is extremly nice and helpful. I love her",3.6,"awesome, extremly nice, helpful, love her"
"HE\'S NOT VERY INTERESTING. vERY MUCH A NERD, WHO REALLY RUINED A FUN CLASS AND MADE ME LOSE INTEREST. hE LIKES TO RAMBLE ABOUT NONSENSE AND HIS tA\'S ARE HALF RETARDED, ALTHOUGH HOT. i WOULD NOT RECOMMEND THIS GUY. nOT QUALIFIED!!",3.0,"nerd, ruined class, ramble about nonsense, not qualified"
"I would not recommend her. She rambles incoherently, is unprofessional, disorganized, and condescending on top of all that. She is not motivating or inspiring..she is depressing. Definitely not worth the time or money.",3.3,"unprofessional, disorganized, condescending, depressing"
"Dr. Estrada is an extremely helpful teacher. She keeps Spanish fun and makes you want to learn the material. Although sometimes a little too peppy in the morning, she always knew how to keep the class exciting. She knows her stuff and I would recommend her to anyone",4.6,"helpful, fun, exciting, knowledgeable, recommended"
Awesome teacher I loved his class. I would love to take his class again.,4.6,"Awesome, loved, would love to take again"
Good Teacher.,3.7,Good
"I\'m taking my final class for my math minor, which is online. I\'ve never had a problem understanding the subject matter in math classes but this woman really just DOES NOT teach. She gives videos of her punching in numbers to excel sheets and expects you to understand the bigger picture. Any messages from her are rude and short with no personality",2.4,"unhelpful, rude, short, lacks explanation, unengaging"
Memorize the slides and you\'ve got it made.,4.5,"memorization, slides"
"Great guy. Absolutely hysterical. Keeps class interesting which is a plus if you have an early class. For such a basic, not exactly crazy exciting class, it went pretty smoothly. Definitely recommended.",3.6,"Funny, interesting, recommended"
"Overall a good professor. With all the bonus marks and ""gift"" marks, he makes it pretty hard to fail his class. He does extra review sessions before midterms and the final exam and it\'s really useful to attend them. He\'s a great lecturer but be prepared to do a great amount of work in his class or you won\'t get a good grade.",3.5,"good professor, bonus marks, gift marks, extra review sessions, great lecturer, hard to fail, great amount of work"
Mixed feeling. He is really nice. But his voice is just too quiet and I cannot follow from time to time because of that!,3.9,"nice, quiet"
"Nice guy, gives you study guides for exams, 7 map quizzes. If you actually study, you\'ll do well. Don\'t bother buying the book; never used it. Goes over exam study guides in class and usually gives you the answers so note taking is a must. Once he cancelled class and I wasn\'t there the class before so I didn\'t know and he didn\'t send an email",3.7,"Nice, study guides, map quizzes, study, well, exam, note taking, cancelled class, email"
I was scared to death of Chemistry before taking this class. Mr. Powers is awesome and one of the best teachers I have had so far. He makes it interesting and makes a hard subject easy to learn. He will explain until we understand and opens up for questions. I highly recommend him for Fundamentals of Chemistry.,4.2,"awesome, best teacher, interesting, makes it easy to learn, explains well, opens up for questions, highly recommend"
you people are dumb! this teacher is the worst guy ever!!!!!!!!!! he writes so small and gets mad if you ask him a question! im never using this site again! you dont know what your talking about,2.5,"rude, worst, small writing, gets mad, unhelpful"
"She\'s nice, but a tough grader. You have to do all the work and keep up or you will fail.",2.9,"nice, tough grader, demanding, strict"
"he is the worst teacher possible. no matter what you do you can please him, he will not help and if you ask questions he talks to you like your dumb. when he grades he does not make sense. and when he teaches its like reading off a teleprompter. i have never seen him be nice or fai.",2.5,"worst, unhelpful, condescending, unclear, robotic, unfriendly"
"She cares about students, tries to be helpful, but sometimes she gives general/unhelpful feedback. The class is lecture-heavy for a practical class (Software Engineering). The lectures are kinda boring, she often uses jargons/big words, which sometimes give the impression that she doesn\'t know what she\'s talking about or have real-life experience.",2.4,"caring, helpful, lecture-heavy, boring, jargons, unhelpful"
Take this class!! Professor Top wants you to do well in her class and she makes it very easy to do so. She makes the material easy to understand and provides real life examples.,5.0,"friendly, supportive, helpful, clear communication"
"Ron Cameron is the most amazing professor I\'ve ever had. He is an incredible lecturer, and he is one of the leading experts in his field. He runs around the room, acts things out - you can tell he\'s extremely passionate about what he\'s teaching. He\'s also hilarious! Be sure to take a class with hime while at Wesleyan!",3.9,"amazing, incredible, leading expert, passionate, hilarious"
"LOVE Mr. McGee! One of the best professors i\'ve ever had. An extremely nice guy, makes class fun, knows his material, will never turn you down for help, etc. I\'ve had him for 2 classes and i\'ve done well in both. A great professor overall.",3.9,"friendly, knowledgeable, approachable, fun, helpful, great"
"Test are arbitrary and difficult. Lectures are confusing, boring and sporadic. No curve and little extra credit. Avoid this professor at all costs.",2.5,"difficult, confusing, boring, sporadic, avoid"
I had her for intro tap. She was a lot of fun to have as a teacher. I have been tapping since I was little so I knew a lot already but she had a totally different way of tapping then what I was used to. I found this experience a lot of fun and I am definitely looking forward to taking more classes with her!,4.4,"fun, different, looking forward"
YUCK...!!!,2.1,NA
This teacher definitely chooses her favorites but seems to pick on those who stand out in either good or bad ways. She enjoys being the one who knows more so don\'t challenge her! Just keep your head down and your mouth closed and you\'ll do fine!,3.2,"strict, favoritism, knowledgeable"
"Love her! She very helpful and very animated during class to keep attention. Had her in anatomy & now physiology. anatomy was a little harder, she gave 5pts extra credit on almost every exam! She gives really good study guides in physio and tells you almost exactly what you need to know. You\'ll regret not taking her! Wish she taught every bio class",4.2,"helpful, animated, extra credit, good study guides, regret not taking"
"Regardless of personality flaws and teaching styles, Hampton is still a human being. She deserves respect and appreciation for what she does and the passion she possesses. If you show you are making an effort to LEARN her material, that\'s all that matters. She doesn\'t expect you to love art, but to appreciate it. That is key to passing her course.",3.2,"passionate, respectful, appreciative, understanding, key to passing"
"One of the most intelligent women I have ever met. (however, we\'ve never really met) She just lectures to me...and I listen.",3.8,"intelligent, lectures, listens"
"Prof. Roda is a HORRIBLE teacher. Ethics and Philosophy are great because they are subjects that allow a lot of personal interpretation. Unfortunately, this deaf/dumb/blind old man, who can barely talk, is a very closed minded individual. Though he TRIES to help you prepare with quizes and tests, he makes it virtually impossible to have the level of patience needed to do well in the class. Im sure he was an outstanding teacher 40 years ago.",2.2,"HORRIBLE, closed-minded, deaf, dumb, blind, outstanding (40 years ago)"
"Very good teacher, extremely knowledgeable. Always willing to help",4.4,"knowledgeable, helpful"
"excellent prof. upbeat, optimistic, and explains the not so easy material, very clearly. She makes this class enjoyable and fun which is a real feat. Also, she does not have to prove that she is superior, like some other professors have to.would highly reccommend her.",3.8,"excellent, upbeat, optimistic, clear, enjoyable, fun, highly recommend"
"Profe Shea is a genius. Seriously, she is brilliant. Try talking to her about how she learned Spanish. She is an exceptional professor and uses a combination of activities, powerpoints, cultural things and the textbook to teach. I absolutely loved taking Spanish 2 with her and learned so much. She\'s a fair grader and likes to tease her students.",3.1,"genius, brilliant, exceptional professor, fair grader, likes to tease students"
Shes the sexiest teacher that i have ever seen...good teacher and fair marker,3.8,"sexy, good teacher, fair marker"
If you dont cheat your an idiot. cause everybody else does.,3.9,NA
"Sarah is one of the most excited and positive professors i have encountered. Though her classes seem a bit disorganized, she is always willing to see students point of view. Shes a great person to work with outside of class-very helpful. So nice.",3.2,"excited, positive, disorganized, willing, helpful, nice"
"He is a nice person and I have found him to be more helpful in one-on-one situations. The lectures are not particularly helpful, since you are expected to do the bulk of your learning in studio.",3.0,"helpful, nice"
FOR THE LOVE OF GOD--STAY AWAY FROM THIS PROF!!,1.8,NA
Nice guy and very intelligent. Class can sometimes get boring but it\'s usually when the dumb student talk too much. Arjun is a great TA and helped me more than anyone get into a top grad school.,3.8,"Nice, intelligent, boring, dumb, great, helped, top grad school"
"Talks too fast for lectures, tries to be funny but isn\'t, grades tough on exams, limited office hours and overall not recommended",2.9,"fast-paced, unfunny, tough grader, limited availability, not recommended"
"Ugh. This class was so boring. She isn\'t good at stimulating interesting discussions, and practically has to pry reactions out of students. The book choices are not great, either. She is nice and helpful, but the class is unbearably boring.",3.9,"boring, not stimulating, has to pry reactions, not great book choices, nice, helpful, unbearably boring"
"great teacher! she is very enthusiastic and passionate about anatomy which makes for a fun class, even though the material is fairly complex",4.5,"enthusiastic, passionate, fun, great"
"He will not look over any rough drafts for papers you may have. The electronic Journals are the biggest nuisances you will ever get. His tests are very random and rely on very small facts from the books you have read. Do NOT be late, DO show up to every class, DO your Electronic journals and you should be fine.",4.2,"strict, challenging, detail-oriented, punctual"
"This professor almost made me switch my entire career plan. If you do not need her, do not take her! She is not receptive to any feedback on her teaching methods and will make you feel like an idiot if you are struggling in her classes! Overall she is not pleasant.",2.3,"demanding, intimidating, unapproachable, unresponsive, unpleasant"
"Pretty laid back class. No use of textbook and we pretty much ran through test material because we got off topic so much. Always got out 45 min. early, and always told us what would be on the test (mult. choice and lots of short answer/long answers). Also there are 2 observation papers that he grades harder than you would expect! Interesting guy.",3.8,"laid back, off topic, test material, early dismissal, test format, observation papers, interesting"
"She is a wonderful professor and you can tell that she is knowledgeable about history. She makes the class interesting and I ended the class with an A with flying colors. Make sure to follow her essay prompts, do the inquisitive, and have the book open for the test. She also gives bonus points so that\'s a plus. She\'s great!!",4.2,"knowledgeable, interesting, bonus points, great"
