comments,star_rating,tags
Ebert is a great teacher. Hard to pay attention to the lectures sometimes but he grades on a curve and offers extra credit. I missed the final day and didn\'t even call him till two days after. He took time out of his schedule to give me the test and I passed. Really nice guy and he\'s really enthusiastic about bio.,4.1,"great teacher, hard to pay attention, grades on a curve, offers extra credit, missed final day, took time out of schedule, really nice guy, enthusiastic about bio"
"The most frustrating class I ever took. You could never see him during office hours, he never replied to e-mails and he was a perfectionists on the assignments. I would probably spend about 4 hours a day for 2 weeks in the computer lab for 1 assignment. tests didn\'t really test on what you learned (how am I supposed to remember what the photographe",3.1,"frustrating, unavailable, perfectionist, time-consuming, unresponsive, challenging, unclear, demanding"
Take a class with McHugh at Merrimack if at all possible. She makes the class interesting and is very clear. She is sooo nice and really wants everyone to succeed. Very highly recommended,4.7,"#interesting, #clear, #nice, #wants everyone to succeed, #highly recommended"
"He is definitely the best instructor, the most humane and learned I\'ve ever had.",4.3,"best instructor, humane, learned"
"Finally a professor who made me feel like I was in college! I loved Stoever and the class. He\'s incredibly intelligent and has a a pretty funny sense of humor that you have to kind of catch. Take really good notes, study hard and watch your grammar on the exams and you\'ll do great. Highly recommende",3.2,"intelligent, funny, highly recommended"
SOOOO easy! Her tests are a breeze and she only includes the easiet stuff in the chapters...take her if you can for an easy A,4.8,"easy, breeze, easy A"
"Very kind and understanding professor, but her teaching leaves a lot to be desired. It is almost IMPOSSIBLE to take notes, as the lectures are so random. The class was never really boring, but I never felt like I got much out of the class, either. If you take this professor, READ THE BOOK!",2.3,"kind, understanding, random, impossible, boring, not valuable, read the book"
"Prof. Neves taught this class in the summer. The daily 4-hour format led to a challenging class with a huge amount of reading, but the class was wonderfully stimulating. Prof. Neves\'s in-class discussion format causes students to think. Take her class if you can. You will learn a lot if you do the work needed to learn.",2.3,"challenging, stimulating, in-class discussion, think, learn a lot"
"I don\'t know what you are talking about. This is the first time she teaches here and, so far, she is going out of her way to help the students. She cares and she is awsome!",4.2,"helpful, caring, awesome"
Carol Topping is one of the best professors that I have had. She is very interesting and knows what she is talking about. Just do the work and turn it in on time and you will pass.,5.0,"knowledgeable, interesting, organized, effective"
"Don\'t understand why these people didn\'t like him. He\'s very understanding if you need to make up homework/tests. And gives you partial credit on tests if you got the wrong answer, but were headed in the right direction. I loved his class!",1.9,"understanding, partial credit, loved"
"She\'s pretty though. I think she expects a lot, but you will learn in her class. Her tests are pretty easy all you have to do is pay attention to class discussions and you\'ll do well on the tests.",3.0,"strict, knowledgeable, engaging, easy tests"
"Very good teacher, he gives out study guides which are a little helpful with the examns but as long as you attend class you will be fine. he does gives a review class that you have to attend on your own at the given time he gives, but if you can go he gives tremendous hints about what is on the exam. I would recommend him to anyone.",4.1,"knowledgeable, helpful, provides study guides, gives review class, gives hints, recommended"
In a word: YAY!,3.7,YAY
"Take this course after taking adms 3330. It is very easy because 75% of the material is covered in adms 3330. The prof is good as long as u do your work, which means do not leave anything till the last second. Assignment is worth 20% and difficult. Final, mid term are alright i.e. not very difficult. Attend all lectures.Overall a good experience.",3.8,"easy, good, assignment difficult, attend lectures, good experience"
Awful prof!! Most horrible boring class you\'ll ever take. Very unorganized and his lectures make no sense. Half the time he talks about some house he built!,2.6,"Awful, horrible, boring, unorganized, lectures make no sense, talks about house built"
"This class is SO MUCH READING, and Ruckh is not very clear about what he expects from you. The vagueness makes it impossible to get an A--unless he favors you, of course.",3.6,"difficult, unclear, vague, favoritism"
"Dr. Talham was a great lecturer, and very kind. Unfortunately, he hasn\'t taught for 10+ years, so none of his practice exams were up-to-date. He assigns lots of optional reading and h/w problems, but you don\'t have to do them if you use Study Edge. Being horrible at chemistry, SE saved my grade w/their awesome review sessions and practice problems.",4.0,"great lecturer, kind, not up-to-date practice exams, optional reading, optional homework problems, Study Edge, saved grade, awesome review sessions, practice problems"
Is convinced that open book exams make it quicker to perform matrix computations. Lectures will put you in hibernating state!,1.3,"convinced, open book exams, quicker, matrix computations, hibernating state"
"Great professor! you will have a lot of work and you really do have to read the book, but she\'s willing to help you. Essays were difficult, though.",4.4,"Great professor, a lot of work, willing to help, difficult essays"
"Knowledgable. Extremely helpful. Excellent class lectures. Labs can be difficult, but you learn a lot from them.",4.2,"knowledgeable, helpful, excellent, difficult, learn"
He was very mean to me... I worked very hard but he gave me an C.,3.5,"mean, NA"
"I made an A in the class but I had some med. term. experience before I took this class. She is a good teacher, she give practice tests which are similar to the mid-term and final, but there is alot of memorization, so if you DO NOT like to study don\'t take this course!",2.9,"good teacher, practice tests, similar to mid-term and final, memorization, study"
Strick but fair,4.4,"strict, fair"
"Has obvious favourites, is rude to people who are not her favourites. Is NOT whatsoever clear on any explanations for any type of project even after being asked many times for clarification. Is very picky as to what she wants on tests, papers and presentations. I do NOT recommend this prof, avoid her classes at all cost. I learned the hard way.",2.3,"rude, unclear, picky, not recommended"
"Reg was an awesome teacher. So fun and funny and he really brought the material to life. He teaches in a way that you feel like you\'re making the connections and really learning. His class was rich and seminar orientated so students could speak plenty and ask questions (not just lecture). Great course, fun and I learned a lot.",3.0,"fun, funny, engaging, interactive, knowledgeable"
This was a fun and interesting class!,4.9,"fun, interesting"
Professor Babula was very good at getting across a large ammount of information in a short period of time. I would recommend this class for any beginning Shakespeare students.,4.4,"knowledgeable, effective communication, recommended"
good,2.6,NA
"This class would be absolutely fantastic if it was smaller. 200+ people in a class with an overwhelming amount of theories and case studies doesn\'t accomplish much. I feel like I came out a bit empty-handed. Watch out for his exams, they definitely overcompensate for lack of any class/homework all year...",3.5,"overwhelming, theories, case studies, exams, lack of class/homework"
Oracle is hard enough - Instructor was not helpful at all. The book wasn\'t great either. I learned by working together with other students.,1.4,"hard, not helpful, learned from other students"
He\'s a name dropper. What more do I have to say? Anyone who takes his advice to heart is a fool.,3.3,"name dropper, fool"
She\'s a character.,4.0,NA
"Dr. Perdue has her good moments but I would avoid her if you have the chance! She is super opinionated and shoots down others opinions before they even try to share. Very intimidating, does not like to answer many questions and rarely answers emails. She does allow for make up exams. The study guides she gives don\'t help much. Read the book!",2.9,"intimidating, opinionated, unresponsive, strict, unhelpful, inflexible, challenging"
I love her! She\'s so cool. Took her 1 & 2. Makes history very interesting! All round...(100x)Easy! If your not good in History...take her! You will love it! Save money because you don\'t need a book! Print notes off BB and go to class and fill in the blanks. Tests & Quizzes are straight off the notes! I\'m going to Miss you MS.HILBURN!!!,4.9,"cool, interesting, easy, love, helpful, organized, engaging"
"I really admire his passion about music, and his interest in the students. He\'s a truly amazing and good-hearted person. The top of his profession. Bravo Dr. D!",4.1,"passionate, admirable, good-hearted, amazing, top of profession"
"She\'s a great professor and her class is interesting. She offers a cheat sheet for every exam only because her tests are pretty difficult. She is a fair grader, however, she takes APA format very serious. If you make any mistakes on an APA format assignment, she will take many points off. Other than that, she\'s very clear. Offers extra credit.",4.4,"great professor, interesting class, difficult tests, fair grader, serious about APA format, clear, offers extra credit"
"Who hired this guy?! Worst class I have EVER taken.Long tests,dry, illogical lectures,he makes up words,very hard 2 follow.He also changes what he says as if that\'s what he said all along-including when assignments r due.Wants u 2 memorize,not learn.Got an A but it was TORTURE!",4.1,"worst, dry, illogical, makes up words, hard to follow, changes, memorize, torture"
"Professor Sparks is an absolute delight, and her classes are highly informative, intellectually stimulating, and fun!She has a sophisticated veneer, but is actually incredibly warm (more so than most other professors) when you go to see her in office hours, and really validates participation in class.Tough but fair marker.RECOMMENDED!",3.8,"delightful, informative, intellectually stimulating, fun, warm, validating, tough but fair, recommended"
HOT,4.5,HOT
"He teaches organic chemistry. It is kind of hard to make organic appealing, but he finds a way. He has a funny sense of humor. The class is hard, but it is due to the subject material itself. He is always there if you need help. His tests are extremely difficult, but he tries to be as helpful as possible. One of the nicest professor at Carlow.",3.8,"hardworking, engaging, funny, supportive, challenging, helpful, kind"
"She\'s pretty nice and was willing to help me when I got sick and fell behidn in class. She\'s knowledgeable about the class material. the amount of notes can be overwhelming. But, tests are curved lot and grades are pretty generous so if you put in effort you\'ll be rewarded.",3.5,"nice, helpful, knowledgeable, overwhelming, generous, rewarding"
No Comments,4.5,NA
She is super awesome!!!!!,4.7,awesome
"Very interesting, wants everyone to do well in his class, tries very hard to reach each individual student.",3.3,"interesting, supportive, dedicated"
Hard marker.,3.3,Hard marker
One of the best teachers I\'ve ever had. Has a wonderful teaching style that makes going to class very worthwhile. He truly cares about the performance of his students. He\'s also a very funny guy.,3.8,"best teacher, wonderful teaching style, cares about students, funny"
"Most definetly the worst professor I\'ve ever had. I am a straight A science student and failed the first test. The book is impossible to follow (he wrote it) and is littered with mistakes. He treats intro physics students as if they\'ve had physics before. I can usually learn from the text if the professor is horrible but he wrote the book, too.",2.2,"worst professor, failed test, impossible book, mistakes, treats students poorly, horrible professor, wrote book"
"Amazing lecturer; one of the best at Brock for sure. Enthusiastic, knowledgeable, and injects a lot of humour into his lectures. Fairness is another question. I\'m not saying it\'s impossible to get a good mark in his class; but I will say that you\'ll be disappointed. Not the most helpful outside of class, and class averages are abysmal. Audit!",4.3,"Amazing, best, enthusiastic, knowledgeable, humour, fairness, disappointed, helpful, abysmal."
"I felt really awkward asking him any questions because he\'s hard to understand. You get really easy points for quizzes and labs but the exams are only 20 questions so you really need to know the material. Tough to get an A, but he helps as much as he can.",4.0,"awkward, hard to understand, easy points, tough, helps as much as he can"
Very difficult to understand what he is saying. But he gives you s review sheet for each text/quiz and if you follow that you\'ll pass. I don\'t even listen to what he lectures becuase more than half will never be on a test.,2.0,"difficult, review sheet, pass, lectures, test"
"He truly thinks we have nothing else to do but read one of the 6 assigned books, 40 page chapters and internet reading every night. This man thinks our entire lives are history 102. The only part of the class that isnt terrible is the take home midterm and final. DONT TAKE THIS PROFESSOR unless you are a history buff who has no life",4.0,"demanding, overwhelming, history buff"
I hated the course and the way the professor interacted with the students. I think she needs some people skills.,3.4,"hated, interacted, people skills"
"Gives as little information as possible and if you ask for clarification, shame on you. I get the impression she thinks being a secretary is a high level position. Makes me wonder if she has an education. If not, she may want to consider taking a communication class.",1.0,"rude, unhelpful, condescending, lacks clarity, disrespectful"
"took Dr. Tjandra for chem 21, 22, 75a, ans plan on taking him again to 75b. Hes a great professor he gives good examples and makes it easy to understand chemistry. quiz\'s are straight from the hw, exams are pretty difficult but you will do good if you study the hw and class notes, finals not bad though, lab is just lab pretty easy if you read ahead",4.5,"great professor, good examples, easy to understand, difficult exams, study, finals not bad, easy lab"
"Take this guy!!! He is one of the best professors I have ever had! I learned so much from him, he is extremely funny, and he will tell what is on his exams! Even on my exams, in the free response section, there were times when I made up the answer and i was still given credit. Like I said, TAKE THIS GUY!!!!",4.8,"best professor, learned a lot, extremely funny, exam hints, generous grading, highly recommended"
Dr. Robel is an excellent professor! His teaching methods are inspiring - he\'s fun and enthusiastic.,3.6,"excellent, inspiring, fun, enthusiastic"
"Dedicate at least a day to doing problems per chapter. The exams aren\'t too difficult, but they are tricky so you need to know your stuff. He\'s a good prof, practice the problems he posts at the end of lectures and you\'ll pass. Go to tutorials for extra practice questions and you\'ll get at least a B. I stress, go to tutorials if you can.",3.8,"dedicated, good professor, practice problems, tricky exams, tutorials, extra practice, helpful, passing grade"
"3 papers, 4 quizes. Harsh paper grader- never felt like they were that bad. Go to office hours and let him read them before turning in. Quizes are all on reading but he gives you a heads up beforehand. Class was kinda boring unless he got off topic. Loved his accent though. Would recommend, but he is hard on papers.",4.3,"Harsh, boring, accent, recommend, hard"
"She can be rude to students and is a huge stickler for phones out in class and ""wandering out of the room"" (aka no bathroom breaks if you don\'t want the stink eye). Also HUGE on arriving on time. She takes attendance and if you\'re late she scolds you and sometimes gives pop reading quizzes which you can\'t take even if you\'re a few minutes late.",4.1,"rude, stickler, strict, punctual, scolds, pop quizzes"
"She was the best instrctor of the semester, didn\'t work all that har and ended up with 3.5, because I missed 6 days",3.9,"best instructor, didn't work hard, missed 6 days"
Taking this class for non science majors is a joke. I failed the first test though I got A\'s on all the labs. He gives a lot of extra credit but it\'s not enough when the tests are impossible and worth most of your grade. It was a mistake to take this class as a GSC requirement.Don\'t take this class!,3.4,"difficult tests, extra credit, impossible tests, GSC requirement, non science majors, failed test"
"I took the Shakespeare UW with this prof, and he\'s a little harsh. He teaches you what you need to know, and I loved watching the movies. He grades really strictly. Make sure you develop all arguments. PARTICIPATE IN CLASS!!!!",3.7,"harsh, strict, knowledgeable, engaging, demanding, participative"
"I liked her. Long lectures, but posted the class notes to eLearning. Lots of subject related movie day classes. Two 5-page independent papers, & one 10-page group paper, which I did alone (1 member dropped class, other didn\'t do ANY work, so Dr. Salter told me to do it on my own!). 1st test hard, 2nd is essay written in class (given ? in advance).",3.2,"liked, long lectures, posted class notes, subject related movie day classes, independent papers, group paper, hard test, essay written in class"
"Dudes from the Bronx so he dont play that lol. Next yr\'s gonna be his last so take him while he\'s still here. He\'s a great connect 4 letters of recc! As for the class, its straightforward & makes it super easy on us. He only gave 3 exams & he drops the lowest & doubles the highest. He\'s always available for help. He really cares about his students.",4.5,"strict, dedicated, helpful, caring"
"Very into his topics, very enthusiastic and makes this class fun. Pay attention and attend all lectures tho.",3.1,"enthusiastic, fun, engaging"
"Dr. Blythe is a great professor, and I personally view him as one of my mentors as well. If you ever get the chance, do yourself a favor and take a class that he teaches.",4.9,"great professor, mentor, recommend"
"I LOVE THIS TEACHER. seriously i hate math and cannot understand his silly accent but the tests are a breeze, show up the day before for the review and you will get an A no questions.",3.4,"LOVE, silly accent, tests are a breeze, review, A"
by far worst I\'ve ever had. UA should fire him today. I am a straight A student who got my first C because he was such a bad professor.,3.5,"worst, fire, bad professor, NA"
"She is very helpful and a very nice person; however, her tests are difficult in the extreme and this class is definitely not an easy A.",3.7,"helpful, nice, difficult, not easy A"
I have had Dr. Millikin for a lot of my classes. He is a wonderful lecturer adn a wonderful pofessor. He is a professor that makes you figure out the answer fo yourself. The person who wrote the bad review probably expected him to give them the answers and that is not going to happen.,4.3,"wonderful lecturer, wonderful professor, makes you figure out the answer, NA"
"The man is an idiot. I got an A though, so I\'m not complaining.",2.2,"idiot, A"
She has very poor teaching skills.,3.0,"poor, teaching skills"
"Nice guy. You must attend every class bc there\'s always something relevant to learn each day. Need the textbook (I only used the workbook for the review or the final). 5 exams, 1 practical (group) exam, lowest grade is dropped (can\'t drop the final). Lectures are boring. Lots of hands-on stuff. Lots of classmate interactions. Good class take!",3.9,"Nice, relevant, textbook required, exams, practical exam, hands-on, classmate interactions, boring lectures, good class."
No Comments,3.3,NA
No Comments,4.6,NA
"Don\'t argue with him, just ""believe"" what he tells you and write about it. You\'ll do fine.",4.3,"authoritative, belief-oriented"
Ryan has a very high opinion about himself. Often name drops the various famous people in the industry he has worked with or interviewed. You have to have the book-which he wrote-for his class or you will fail since 1/2 of the ? on the test are found in the text. He has an unhealthy addiction to kayaking which he brings up at least 7 times a day,3.1,"arrogant, name-dropping, strict, requires own book, kayaking enthusiast"
"I took Prof Coleman\'s web class. We had 4 multiple choice tests over terms, a homework case study test, and a final case study test(this one was a bit difficult). If you do what is expected of you, this can be a very easy class. There is a list of terms that is given at the beginning of the semester. Memorize these and you\'ll make an A.",4.2,"easy class, organized, clear expectations, memorization required"
"Dr. Jasken is my all-time fave professor at McDaniel. She treats her students with respect and is always willing to help you learn. I have taken many classes with her, and everyone just loves her. She is WONDERFUL!!",4.5,"#respected, #helpful, #loved, #wonderful"
"I feel like I actually had to work for the A in this class for both the exams and the speech. So if you are taking a lot of classes and you want an easy A for speech, I suggest you take this class over the summer because you are required to work hard for the A. Also, you have to practice for the speech to get a good grade as well as read the book.",4.7,"hardworking, challenging, dedicated, thorough"
Super funny and nice guy. His class is pretty easy and you can retake your assignments.,4.7,"funny, nice, easy-going, accommodating"
I AGREE WITH THE PRIOR STUDENT...THIS IS NOT HIGH SCHOOL!!!SHE IS A GREAT TEACHER!THE BEST ENGLISH TEACHER I\'VE EVER HAD.DISREGARD THE NEGATIVITY BECAUSE PEOPLE ARE MORE FOCUSED ON HER THAN HER TEACHING!,3.5,"great teacher, best english teacher, focused, not high school"
"Such a sweetheart!!!!! Some of her assignments were a little tedious, but overall I loved this course! I thought that the service learning (volunteering) she makes us do would have been a pain, but it actually helped me find out what I want to major in, premedicine. Dr Chirico is great!",3.5,"sweetheart, tedious, loved, service learning, volunteering, helped, major, premedicine, great"
"Fred is one of the best math teachers I have taken. He is always willing to help. I passed this class because of him. However, make sure you show up to class and don\'t miss a test!",2.8,"helpful, best, willing to help, passed, strict"
Never attended his lectures because all he did was read them to you from his powerpoint slides. Is not helpful during office hours. Likes to ridicule people when they ask questions that he thinks are stupid.,3.1,"unengaging, unhelpful, ridiculing"
"THIS PROFESSOR IS TERRIBLE. TERRIBLE. TERRIBLE. TERRIBLE. AVOID AT ALL COSTS, YOU HAVE BEEN WARNED. THIS PROFESSOR GIVES 3 EXAMS WHICH ARE MULTIPLE CHOICE BUT EXTREMELY DIFFICULT. EXTREMELY. IT GETS BETTER THOUGH... THE FINAL IS 100 MULTIPLE QUESTIONS WHICH IS CUMULATIVE FROM THE BEGINNING OF THE SEMESTER. SAVE YOUR GPA, TAKE THIS WITH SOMEONE ELSE",2.8,"terrible, avoid at all costs, difficult exams, cumulative final, save your GPA"
Only got the job because he\'s married to Sra. Budd and it shows!!! Doesn\'t care about the success of his students. Total nightmare just like his wife!,2.2,"unqualified, nepotism, uncaring, nightmare"
"WoW! I recomend everyone take a class with him, for the experiance alone. Its amazing that they let this guy teach at a university. SCSU is a joke for keeping this guy. I asked a question in class and he reponded ""did you read the book 10 times""",1.6,"enthusiastic, knowledgeable, challenging, sarcastic"
You have to make sure that you attendant class throughout the entire 8 weeks. Lecture is something that you don\'t want to miss because almost every week you have a quiz due that\'s based off lecture. Taking notes is always the best so that you can go over your notes and be sure to pass your quiz. Didn\'t use the book as much so i wouldn\'t get it.,4.0,"strict, quizzes, lecture-focused, notes, recommended attending"
No Comments,5.0,NA
"haha this guy cracks me up. Laugh at his jokes and ur his new best freind. Test are okay, i never studied and still did decent. if u study ur set",3.6,"funny, friendly, approachable, easygoing, decent tests"
"very very very nice man. VERY boring class,him being so laid back didnt help much. if yu arent interested it gets boring. tests..um theyre ok. i didnt open a book. never paid attention in class. and passed with a B.idk if i wuld recommend. but hes very nice and is willing to help",2.3,"friendly, laid back, boring, helpful"
"I took Spanish 1 like 4 years ago. I\'m glad I chose to take Prof. Campos. She is so sweet and helpful, and tries to make everything as simple as possible. She consistently says ""this is too hard"" about examples in the book and simplifies them so the class can understand. I will probably get a B in this class, and 4 years ago I made a D in SPN 1",3.4,"sweet, helpful, simplifies, understanding"
his econ 104 class was easy as pie. i never went and got an A. his economics of sports class is pretty easy. i never went and got an A-.,3.0,"easy, A, easy, A-"
Literally made me into the person I am today. Would not be where I am without her.,4.5,"inspirational, life-changing"
she is great! she has the best personality and is always busting out into characters. i learned so much more than i thought i would from this class.,4.6,"great, best personality, characters, learned so much"
"This isn\'t one of those classes you can cruise through with minimal effort. Be ready to show up for class and to put in some real effort. The tests are tough, but you soon catch on to what she is looking for (lots of specifics!). I thought she was an interesting lecturer and used plenty of real-world examples to make the material relevant.",3.3,"challenging, engaging, specific, interesting, real-world examples"
Absolutely no help at all!! Consistently complains that you should have already learned things in Pre-Calculus and then offers no help to learn these things.,3.5,"unhelpful, complains, no help"
"It\'s a hard course, but you need to be focused on whatever he give to get an ""A"" grade. He is very helpful and will answer or clarify any question you may have. I really enjoyed this class and learned a lot . read read read your TEXTBOOK to understand, and if you don\'t you will regret that and everything will be very hard to understand.",4.5,"hardworking, helpful, knowledgeable, engaging, demanding"
"She is a really great professor! Kind of hard to understand but it is very easy to get an A. She takes up a lot of completion grades and some of the auditory quizzes, she gives you the script before hand. It is very hard to not do well.",3.4,"great professor, hard to understand, easy A, completion grades, auditory quizzes, gives script, hard to not do well"
"Intro to Myths and Rituals is one of my favorite classes. Prof. Myscofski is fair, engaging and knows what she is talking about. *Spoiler Alert* We watched Star Trek in class. Whether you\'re interested in the topic or not, she presents the material well and the assignments are manageable.",4.0,"fair, engaging, knowledgeable, presents well, manageable"
"Pretty funny guy. The class got off topic a LOT. Always willing to meet w/ students during office hours to clarify any misunderstandings. I missed more than a few classes & it had no affect on my grade. Old, tries to be funny, VERY nice & understanding guy. Excepted my late work. TAKE HIS CLASS. Easy A.",3.3,"funny, off topic, willing to meet, office hours, clarify misunderstandings, understanding, nice, late work, easy A"
One of the best teachers ever,4.4,"best, teacher"
"He\'s an automaton that spits out postmodern buzzwords with enthusiasm. He will relate to you his experience chatting with Derrida, whom, along with Foucault, seem to be his intellectual idols. Nice guy, but the intellectual atmosphere he\'s trapped in will make any class a terrible experience.",3.5,"automaton, postmodern, buzzwords, enthusiasm, Derrida, Foucault, intellectual, idols, terrible"
"Very good teacher, highly recommend him as a teacher if you have to take Geo 101, he makes the work easy to understand and worth learning",3.7,"knowledgeable, recommend, easy to understand, worth learning"
"Great professor. If I was majoring in astro physics I\'d definitely take more of his courses. Good teacher and takes the time to help you, but he is pretty busy. I went to every class and tried. It was a small class and for those of us that tried, I think we all did pretty well. I\'d recommend him to anyone.",3.4,"Great professor, good teacher, helpful, busy, small class, recommended."
"Lots of assignments but most only require 20-30min of your time, very easy! Only 2 tests and then the Final. Both test are open book. The only way you will not receieve a good grade is if you just dont turn anything in. Very nice and helpful.",2.6,"easy, open book, very nice, helpful"
This was a challenging class. I took it on Saturday and Sunday from 9-12. He was the lecture professor and I liked him a lot. He was so nice and so clear about what was on his exams. There are no surprises.,3.4,"challenging, liked, nice, clear"
"She does favor those who are vocal in class and demonstrate comprehension of the material, so sit near the front and speak out. I got a B+ in the class and cracked the book maybe twice. Just look out for the squeeks.",3.7,"favoritism, vocal, comprehension, sit near the front, speak out, B+, squeeks"
"Knudsen\'s class was pretty cool. He\'s a nice guy and pretty funny, too.",3.5,"nice, funny"
"Great professor. Easy assignments and exams. Required very little studying, but was still very interesting. Would highly recommend.",3.8,"Great, Easy assignments, Exams, Interesting, Highly recommend"
SHE\'S JOANTASTIC!!!!!!!!,2.9,"energetic, enthusiastic"
He doesn\'t explain things clearly. Very boring.,2.4,"boring, NA"
Honestly I need sometime to understand what he said because he got pretty strong accent but it ain\'t a problem to listen later on. Most of the test are MC and even Final. The questions are straight forward. What u need to do is just keep up with his homework(even though he did not really check it...lol) then u would not have any problem in class:),4.0,"strong accent, straight forward, MC tests, final exam, homework, not really check"
"I thought Dr. Carnes\' class was okay, although I would not take her again. The assignments appear easy at first, but then you\'re surprised when you get a bad grade. NO FEEDBACK whatsoever given - no comments on papers or grades given/posted on Blackboard. Plays favorites and expects attendance EVERY class. Absolutely no slack given!!",3.5,"strict, no feedback, plays favorites, no slack given, expects attendance"
"I love English, I spend my free time writing and have always prided myself on my writing skills. She made me hate this class. Her attitude towards her students is similar to 1st graders. Her 101 class is pathetic and she only helps students that are basically failing instead of those that put fourth effort. I don\'t recommend this to ANYONE!",3.2,"hate, attitude, pathetic, helps, failing, effort, recommend"
"Best math teacher I ever had. Also teaches some of the history of mathematics, this is extra knowledge that is hard to find anywhere. Nice, Nice professor.",3.2,"Best, math teacher, history of mathematics, extra knowledge, nice professor"
He is not as bad as they make it seem. He has a very thick accent and sometimes it is hard to understand. He gives about ten homework assignments before class but he never gives quizzes or tests. Homework is easy and it all takes about an hour to do. 2 small presentations and one final big group presentation. I would recommend this class.,1.6,"thick accent, hard to understand, homework assignments, easy, presentations, recommended"
"Ida... you can tell she is an amazing nurse and an even better woman. You can tell outside of class she is very nice... but in class is different. During exams she puts tissues in your face, takes your jacket, and once made me move my arm because I guess I could be cheating??? The class is hard, dont get me wrong, but it is definitely doable. STUDY",2.8,"strict, caring, dedicated, professional, challenging"
"Very arrogant and sarcastic. He thinks his funny but he\'s not! Exams are ok, have to study a lot. He is clear in his lectures, notes are always posted on ilearn. TA sessions are mandatory and also homework about once a week. Don\'t like his attitude at all but he explains the material pretty good.",3.2,"arrogant, sarcastic, funny, clear, mandatory, attitude, explains well"
"I\'m a first year and I found her really helpful and easy to come to with any concerns. She is really nice and seems passionate about what she is talking about.Doesn\'t matter with lectures whether or not you come to class.If you pay attention, should be able to do really well.",3.8,"helpful, easy to approach, nice, passionate, lectures not mandatory, pay attention, do well"
"God, I love her. Tests are very open-ended and she assigns mini tests before class to give you the main points of the reading. She ran the class so brilliantly that the three hour class went by very quickly. Awesome grading system, easy A, very helpful.",4.7,"God, love, brilliant, awesome, easy A, helpful"
"He was my teacher for years. He knows alot about deaf culture, history and linguistics. I loved having him and it was a lot of fun. It was very educational for me. If it werent for him, then I wouldn\'t be able to know a lot of things because I am currente",4.2,"knowledgeable, passionate, engaging, educational"
"She is a very hard grade and at some points might not clarify herself as much as possible in class, but she is always willing to help you one on one whenever possible. I highly suggest that you take her if you are up for a challenge and want to learn!!",2.9,"hard grade, not clarify, willing to help, challenge, learn"
"I enjoyed getting an easy A from Balbula and watching all the Shakespeare films, but I regret having left the class with about just as much knowledge on the bard as when I entered.",4.4,"easy A, regret, little knowledge, Shakespeare films"
"Amazing, erudite, inspirational",4.6,"Amazing, erudite, inspirational"
"She\'s is very rude. Focus too much on irreverent things. Doesn\'t even teach, she just reads off the handouts. She\'ll call you out if you\'re chewing gum or eating food, which is very childish. If there\'s another teacher teaching this class, TAKE IT. Horrible teacher.",3.3,"rude, irrelevant, not teaching, childish, horrible"
No Comments,4.4,NA
"Fred is old school, he has corny jokes and uses a pop-up projector but he is an extremely nice teacher. I will admit his lectures are dry, but he is willing to explain and help students (JUST ASK FOR HELP). He lets you make up half points on quizzes and tests. If show up to class you will pass.",2.8,"old school, corny jokes, extremely nice, dry lectures, willing to explain, help students, lets you make up half points, pass if show up to class"
"You essentially need to have your book, and constantly read it in order to understand what is going on. She doesn\'t lecture, but has you become the teacher in the course and teach everyone else. It\'s difficult to understand what is happening because she constantly switches between talking about the class and hypothetical scenarios without warning.",3.5,"challenging, self-directed learning, confusing"
You have to have interest in the subject with Jerry. If you don\'t do your work he will get on your case. If you do what you have to do you\'ll be fine. Also a funny guy and loves if you show a passion for your work.,3.3,"strict, passionate, funny"
"My favorite class last semester. I wasn\'t even sure I was going to like theatre but she deffinately changed my mind. As long as you go to class you should be golden, and ofcourse watch the plays that she assigns and you should be set (there\'s like 2). She really is an amazing teacher, take her!",4.6,"favorite, class, theatre, changed my mind, amazing teacher"
Good,4.2,NA
"I thought taking a 3 hour long class would be difficult to get through each week, but Salloway is so interesting and intriguing and always looking to make jokes. He is very smart in general and has a deep passion for what he teaches. But, he is very judgmental of his students and a strange grader with unclear parameters.",3.8,"interesting, intriguing, jokes, smart, passionate, judgmental, strange grader, unclear parameters"
Best teacher ever! Posts her class notes on icollege which helped out when studying for final. Gave out extra credit. If you need help she will tutor you in her office after class. I highly recommend her!,4.8,"Best teacher, helpful, posts notes, extra credit, tutor, highly recommend"
"Class consists solely of student presentations - prof. does not teach material, provides only limited guidance of discussion. Expects a lot of prior knowledge of course material. Tests are very difficult. Papers graded with handwriting that is illegible so it is difficult to see what you did wrong and how to improve.",3.2,NA
"Nice Prof, she was having a lot of issues the semester I had her, but I made a A-, and she let us use our handouts on tests.",4.3,"Nice Prof, A-, handouts allowed"
Too many papers. Doesn\'t respond to emails. Often late to class. Not sure I even learned anything.,4.4,NA
Mrs. Lair turned out to be a great teacher. She seems scary but DO NOT be afraid to ask her questions. Her homework is tough but will help you in the long run if you plan on going any further with math. She was more than willing to meet with me outside of class.,2.8,"Great teacher, scary, approachable, tough homework, helpful, willing to meet outside class"
"Taking this class was a negative experience. the grading seemed very random, with little feedback and no clear criteria. Instructions for the midterm were unclear. Help for the project was very vague, with most of the valuation skills learned online... no one failed the course, but there were very few As and no one knows why they got their grade",3.6,"negative, random grading, little feedback, unclear instructions, vague help, online learning, few As"
