comments,star_rating,tags
"Dr. Andy Jones is a great Professor! He always had extra office hours in Downtown Davis. He is really helpful. Although he is a tough grader, its only because he wants you to be a better write. You will learn a lot. The readings were light, not too much. Also, he\'s really funny. He always made the class laugh. It\'s a class I never wanted to miss.",4.4,"great professor, helpful, tough grader, wants you to be better, learn a lot, light readings, funny, engaging"
"This was possibly the best possible intro to Philosophy class I could have taken. The material was presented in a way that made it easy to apply the concepts to real life. Panos really makes the material come alive, and if you open your mind at all, you will do great, and leave with at least a new perspective on life. DO THE READING!!!",4.1,"engaging, insightful, passionate, thought-provoking, impactful"
"She is an okay teacher. Good luck on the test, b/c nothing she says in class is on her test. Test comes straight from the book. You better read!",2.7,"okay, NA, test comes straight from the book, better read"
Best teacher in the Department,3.8,"Best, teacher, Department"
One of the worst professors I\'ve ever had. The guy is in love with himself. Home assignments are excessive. Lectures are filled with misinformation. The man is arrogant. Avoid if possible.,2.5,"worst professor, love with himself, excessive assignments, misinformation, arrogant, avoid if possible"
Definitely insane... he could work on connecting his ideas so that his lectures are more cohesive.,4.4,"insane, cohesive"
Extremelly knowledgable.,3.6,knowledgeable
No Comments,2.7,NA
"Big disappointment, avoid this prof and class",3.0,"disappointment, avoid, NA"
"One word: BORING. That describes both him AND the class. His lectures are the most boring thing I have ever experienced in my life. I stopped going after the first few. I recommend it if you like classes that are mostly online, though.",2.5,"BORING, lectures, online"
She was very nice and the class was extremely helpful in teaching me new and interesting things.,3.0,"nice, helpful, new, interesting"
This class was so freaking hard. I\'m sure its easy for mathsciency people.. but this was just really confusing to me. The lecture was so freaking boring. he is a nice man though!!,4.4,"hard, confusing, boring, nice"
"Most boring class ever. If the material wasn\'t coma enducing enough, her monotonous voice should just about do it.",3.6,"boring, monotonous"
"This is my favorite class I have taken ever. Prof. Ferrante\'s style is very different, and she requires us to give two teaching presentations. But the atmosphere of the classroom is very comfortable and the topics are interesting. I highly reccomend taking her classes.",3.6,"favorite, different, comfortable, interesting, highly recommend"
Really hard subject but lets you correct quizzes!,2.8,NA
Very Helpful Teacher! Learn alot in class. Give great tips in everything you want to know - from starting your own business to stocks. Enjoyable class.,3.9,"Helpful, knowledgeable, great tips, enjoyable"
Teacher was laid back and very helpful.,4.7,"laid back, helpful"
"Do not take him! He is more worried about his ""group study"" than the students. The average on the final was 65% and that is considering the curve! I ended up with around 85% on the final, and I ended with a B. The tests are only 15 question each so if you miss 3 your already below 80%. He lectured for a total of a couple hours in the semester.",3.0,"unhelpful, unorganized, unapproachable, unengaging, unresponsive"
"EASY CLASS. Attendance isn\'t mandatory. You buy the book, read it and do the online assignments. If you want to actually learn, take another class, if you want an easy A. Take this class. He also doesn\'t keep you for the full hours of the class.",3.6,"Easy, not mandatory attendance, easy A, doesn't keep for full hours"
"Some of the material he teaches is outdated. This was a race and ethnicity class so I was hoping to learn a lot about various ethnic groups. However, we spent a lot of time learning of his study on French and English relations instead. Mid-Term was easy but the course overall was unevenly distributed with too much weight on one paper.",3.5,"outdated, unevenly distributed, easy, NA"
"what is this guy talking about he teaches 101 like its an advanced course. I tried really really hard ended up doing ok, he\'s interesting when hes not talking about class material. He makes a lot of things seem like they are going to create armagedon strange guy",3.7,"confusing, advanced, interesting, strange"
"Great class, but there\'s a lot of reading to keep up with.",3.9,"Great, lot of reading"
No Comments,4.7,NA
Awesome teacher. Always willing to help. He makes the class fun.,3.1,"Awesome, willing to help, fun"
"He already doesnt care about you.\r Has all of the personailty traits we hate\r condesending, self-centered, pompous\r \r If you want a challenge be my guest.",1.8,"condescending, self-centered, pompous"
"Professor Burk is the best mathematics professor you will ever have. EXTREMELY helpful and really cares about his students. Very fair quizzes and exams. Gives a lot of homework, but it helps with factoring in your final grade.",4.9,"helpful, caring, fair, knowledgeable, challenging"
Great teacher.,5.0,"Great, teacher"
He is a very sweet professor and does a great job to make sure we pass while understanding all of the concepts. I loved his class.,4.8,"sweet, great job, understanding, loved"
"such an easy class if you just show up and do the work. If you miss more then 5 classes you automatically fail. Do the online quizzes and labs right away to get them over with, takes like 3 hours to do everything and then you\'re done for the semester basically.",4.4,"easy class, show up, do the work, online quizzes, labs, 3 hours, done for the semester"
Very nice. Insane. My favorite Professor. The bestof the Calculus Professors.,4.4,"nice, insane, favorite, best"
"I took her for a fast-track class, it was worth it, but expect to put in work for your grade. She makes you do powerpoints at home and then the next day in class she re-lectures you on what you learned last night and its very boring. You need to show up to class because right after lectures you do a lab or learn an astronomical equation for tests.",4.2,"demanding, thorough, engaging, repetitive, structured, challenging"
No Comments,3.4,NA
Prof Richardson teaches this Global Health class from his personal perspective of opening a health clinic in Africa. He has a lot of experience and makes it super cool to listen to. You will know more about neglected diseases than you ever wanted to but you\'ll love it! He really cares about the students and wants you to do well. Hard but worth it.,4.0,"experienced, passionate, caring, engaging, knowledgeable, challenging"
"Very helpful, tries to make sure all students understand the material. Very willing to spend extra time and effort for extra help. Just go to class and try to participate.",3.8,"helpful, understanding, willing to spend extra time, extra effort, participative"
"i have no interest in sculpture whatsoever, cuz, it\'s sooo costly but daniel encouraged all of us to do our own thing and he respected all our opinon. although his lectures might be hard to catch onto sometimes, he\'s a cool guy* but dont expect him to give u a HIGH grade. jus a decent grade will do",3.8,"encouraging, respectful, cool, challenging"
"Prof. Curtis is one of my favorite professors I\'ve ever taken...I had his class 8:15 in the morning, but it was the best. No textbook, no mid-term or final just a 1 pg paper every week pertaining to drug/alcohol, and a final paper 6-8 pgs. One of the funniest people I\'ve ever met. Def recommend him you will have a lot of fun...I guarantee it.",5.0,"favorite, best, no textbook, no mid-term, no final, 1 pg paper, drug/alcohol, final paper, funniest, recommend, fun, guarantee"
"Plays favorite so just ask him to the bar or stuff like that. Also, if you\'re a hot girl = easy A.",4.5,"favoritism, unprofessional, inappropriate"
"Dr. Pecorino is honestly a great professor. His lectures are somewhat boring, but it\'s economics. The grading system is incredibly fair and Dr. Pecorino offers VERY generous extra credit. If you show up to every class he will give you 4 points on your final grade. You can get an easy A by just showing up to class and studying for exams.",3.5,"great professor, boring lectures, fair grading system, generous extra credit, easy A, just show up, studying for exams"
"Professor Abramov, where do I even begin. His notes are confusing and his tests are extremely hard. He comes into class, talks for 75 minutes and then you leave and have to read the textbook front to back. The final was 15 chapters. He should retire, expect to self teach yourself everything. He is too difficult for an introduction course.",2.8,"confusing, hard, self-teach, difficult, retire"
Interesting material but sometimes you\'d have to strain to really be interested in it because his voice is monotone like others said. He\'s not a prof that\'s readily available to help either so you\'ll have to go out of your way. There are better professors.,3.4,"monotone, not readily available, better professors"
"Professor Levine is one of the worst teachers I have ever had. He is a mean grader, a boring lecturer, and an ultra-lib. He gives very few comments on papers and is very hard to find outside of class.I wish I had never taken a class with him.",3.5,"mean grader, boring lecturer, ultra-lib, hard to find"
No Comments,3.8,NA
Best teacher ever! So helpful and will work with you after class if you need it.,4.8,"helpful, best teacher"
No Comments,3.8,NA
"She is so much fun, and so easy to talk to. You have to take at least one of her classes!",1.9,"fun, easy to talk to"
"Dr. Huntly is up on the latest things, her way of teaching is brillent with a fell of one on one in a room packed.She\'s HOT",4.4,"knowledgeable, brilliant, engaging, passionate"
I took Mr. Goff for Summer 1 online. I loved the class! It\'s very easy and he tells you clearly what you have to do to pass his class. I made a B and I was throughly pleased with his class!,3.0,"easy, clear instructions, pleased"
"This lady is so knowledgable and professsional, but she keeps you interested and is absolutely hilarious at times. No boring power point or online teach yourself stuff;she know her content and how to really teach!",4.1,"knowledgeable, professional, interesting, hilarious, engaging, effective"
"Took him a while back, left with a C- and tred very hard. Reason why my GPA suffered. He doesnt teach well and his exams are just brutal. If he is the last teacher available wait until next semester",2.3,"difficult, unhelpful, brutal, avoid"
"He needs to slow down, let students ask more questions, he thinks cramming you full of mechanisms will somehow MAKE you understand it. Has hardly any office hours, and just impossible to reach if you don\'t email him exactly the way he tells you to, he won\'t respond. The questions on the tests are fair, but the grading is ridiculously harsh.",2.9,"impatient, unapproachable, rigid, harsh grading"
"Worst professor I\'ve ever had. His class was a waste of my time and my money! He never actually ""taught"" anything. He just went over possible test questions and gave you the answers every day. I will never take him again, and you shouldn\'t either if you actually want to learn.",2.7,"worst, waste of time, waste of money, never taught, just gave answers"
"great class, great prof. make sure you participate b/c he\'s big on that. suck up and you\'ll get an A! if you\'re not a talker then this class is NOT for you",4.5,"great, prof, participate, suck up, A, talker, NOT for you"
Teacher is wonderful!!! Very enthusiastic about Dance.,4.8,"enthusiastic, wonderful"
Lectures and important facts in seaport are a must read. The book isn\'t very well written but you will need it for some of the tests. This Class is straight forward weekly quizzes a midterm with essay and a Final. I highly recommend Professor Warwick I like his straight forward approach.,4.0,"straightforward, highly recommend, approach"
"Poor teacher,getting retired and cranky,",3.6,"poor, retired, cranky"
best professor in the world....,3.7,"best, professor"
"Of all the paralegal professor\'s so far (3 of 4). He is the best. He is the only one I learn from. Just like any teacher, you have to give them a chance and learn their teaching style. He will begin to grow on you. I am in this program to learn, and he is the only one that it helping with this quest",3.0,"best, learn, teaching style, grow, helping"
He made a methods class fun. That takes skill. But what is up with the loony comments he leaves on graded papers?,3.9,"fun, skill, loony"
"Look at THIS TEACHER scores. They aren\'t lying. Easiest, most entertaining, and the most informative class I\'ve ever taken. TEACHER will make you love and appreciate . I work and I\'m often either late or absent for THIS class , but TEACHER won\'t punish you for that. Exams are a breeze, nothing tricky. Show up to class, take notes, and enjoy the sho",4.8,"Easiest, entertaining, informative, understanding, appreciative, engaging, lenient, exams are a breeze, enjoyable"
This is by far the worst prof I have ever had. He is smart but doesnt know a thing about how to teach. Lies what he says is on a test is not. It not helpful in any way when it comes to asking questions in regards to labs/ essay or even on the subject as a whole. He just makes it more confusing.,2.4,"worst, smart, lies, not helpful, confusing"
"for one he is not an english teacher but grades like it, but worse. plus he doesnt even care what you say just that it is his view of grammically correct, so boring and he gets in your face and is very rude to many ppl",3.8,"rude, boring, grammatically correct, not caring"
terribly into her own ideas; not interested in helping students who don\'t want to agree with her every thought,1.9,"arrogant, opinionated, unhelpful"
No Comments,4.5,NA
Great teacher. Pretty easy class. Do the homework and study the pretest and you\'ll do fine. He has a good sence of humor.,4.1,"Great teacher, easy class, good sense of humor"
Very helpful and educated.,2.6,"helpful, educated"
"No exaggeration THE BEST professor I have had at the school. She\'s approachable (friendly) and intelligent, and can explain herself clearly and concisely. You can tell she enjoys what she does and waht she teaches, and teaches you everything you need to know to be critical and smart too! A MUST-HAVE for the school!",3.7,"approachable, friendly, intelligent, clear communication, enjoys teaching, critical thinking, must-have"
Excellent teacher and a fine human being. Highly reccomended.,3.8,"Excellent, fine human being, highly recommended"
Awesome professor! First class i took online and it was a great experience! We read 5 small books and they were easy to read and interesting. Take him! Highly recommend,3.5,"Awesome, great experience, easy to read, interesting, highly recommend"
"she is ok as teacher nothing great. i did hate dgoing to class because she is fake. you can tell by the tone of her voice when she speaks its a put on. she also needs to realize that comm is a required course and not everyones major, so comm is not my life. chem is a little more important tan comm to some people.",4.5,"fake, tone of voice, required course, not everyone's major, not my life, more important"
"I really liked Prof. Dogru and enjoyed her class. Her quizzes were not too hard and as long as you payed attention, did your homework, and tried you would do well! When you don\'t understand something, just ask! She is always willing to change her ways and explain in a way that may make more sense to her students.",3.5,"liked, enjoyed, quizzes not too hard, payed attention, homework, tried, understanding, ask, willing to change, explain"
"Jim is extremely nice and understanding. He\'s a great guy who really wants to make his class interesting. Those who took 80k and feel he was unclear or stubborn are wrong! His notes spell out what will be on the test, he published study guides online, and encourages discussion on the various topics in class. He even let me make up a midterm!",4.2,"friendly, understanding, great guy, interesting, clear, organized, helpful, encouraging, accommodating"
"GREAT! If you are the type of person that likes your work back right away, stay away from Tim. He does a great job making the class interesting, but is not very good at keeping the class on topic. You have to be willing to read all the required material and also go see him in his office if you need help. I suggest this class!!!",3.3,"GREAT, interesting, not very good, off topic, required material, help, suggest"
She was pretty cool and told you exactly what was on the tests. You ahve to study non-stop though.,4.6,"cool, informative, demanding"
"I didn\'t dislike Professor Browne as a person, but as a teacher she is very difficult to follow along with. If you have trouble in math, I would not recommend taking her class. Too much lecture, without the in class practice. If for some reason you do take her, talk to her one-on-one, because she is willing to help you.",2.4,"difficult, lecture-heavy, helpful"
Bob Coleman is not a teacher. He gets off to embarrassing his students. If you take this class don\'t raise your hand because if your wrong he will belittle you. He will spew useless amounts of random knowledge to make you think he is a genius. A teacher is meant to guide his students not destroy them.,2.9,"rude, embarrassing, belittle, spew useless knowledge, destroy students"
seriously in love with this man..he is so helpful and caring. best professor I\'ve ever had. I highly recommend him.,4.9,"helpful, caring, best professor, highly recommend"
not interesting...went into tons of boring depth.. quizzes sucked and exams sucked worse. not a fair grading policy.,3.2,"boring, unfair, sucked"
"I really enjoyed the material taught in this course. Meshaw truly wants his students to do well in the class and gives everything needed to get a good grade. Class attendance is imperative to get all the information covered in the homework and quizzes, but if you show up, you\'ll have everything you need.",3.6,"enjoyed, wants students to do well, gives everything needed, imperative, informative"
You have to be at a collegiate level. You do not want to take him if you a non-biology major. He makes things harder than what they should be. However if you are a studious person and are wiling to do lots of work you will learn a lot from him.,3.3,"difficult, studious, knowledgeable, demanding"
Supportive,4.4,Supportive
"professor Strong is a really good professor class isn\'t easy ,and you will have to study ,take good notes ,and maybe even watch a couple of videos in order to really understand the material expected to know on Exams .Mr. Strong does tutor after class or before in groups if needed to prepare for exams .No quizzes, No homework Studying is HW",3.5,"good professor, not easy class, study, take good notes, watch videos, understand material, exams, tutor after class, tutor before class, groups, prepare for exams, no quizzes, no homework, studying"
"She\'s a great professor who give a fantastic introduction to the university. If you have a chance to take her, go for it!",4.1,"great, fantastic, introduction, university"
"sweetest man ever!! take him if at all possible, one of the best people ever",5.0,"sweetest, best, kind"
"She is an extremely hard grader. She gives out the syllabus at the beginning of the semester and sticks to it pretty well. She doesn\'t remind you when things are due, just expects you to know. Her classes are fun and interesting if you like acting and theatre. Don\'t take her class if you are not a serious actor.",3.7,"hard grader, organized, independent, fun, interesting, serious"
"The worst teacher I\'ve ever had in my life. Boring, self-absorbed, obstinate, thick-headed. Horrible, horrible teacher.",1.9,"worst, boring, self-absorbed, obstinate, thick-headed, horrible"
"I\'m sure HE knows what he\'s talking about but no one else does. And if you write papers you want to basically say what he said because no one else\'s view is correct to him. ""He\'s the expert"" - Can you tell I didn\'t really like the class",3.0,"expert, authoritative, dismissive, one-sided"
"he is really helpful in labs, kinda hard to understand in lecture,his voice can be kinda overbearing study your notes and color in your coloring book and you will do fine, very easy and useful information",4.0,"helpful, hard to understand, overbearing, easy, useful"
By far the hardest class I\'ve ever taken. This class was SO hard. I studied all the time. Cynthia\'s lecture is all over the place and it makes it very hard to take good notes. She\'s very scatterbrained and her lecture is confusing with the powerpoint she makes. She won\'t help you very much in the lab. Wish I could explain some more but I ran out.,4.0,"hard, scatterbrained, confusing, unhelpful"
Ms. Maguire was great. I took Intro and she explained the material well. She is obviously passionate about the subject and her enthusiasm made it interesting. It is possible to do well if you do all assignments PLUS practice problems.,3.0,"passionate, enthusiastic, great, explained well"
"She\'s alright although I didn\'t like some of the biases she showed in class. It was always ""religion says women are bad and men are dominant, blah, blah, blah"". It got old after a while but the course is easy. She also offers extra credit opport",4.0,"biased, easy-going, offers extra credit"
No Comments,3.9,NA
"Incredibly caring, knowledgable, fair. Unfairly labelled by students who don\'t listen. His lectures are fascinating.",2.8,"caring, knowledgeable, fair, fascinating"
Dropped the class after seeing syllabus. Class didn\'t have much students to begin with.,2.3,NA
"AMAZING prof. Definitely my favorite prof at Brock. I love her so much. I learn so much from her, and she is so helpful and actually cares about her students.",4.8,"AMAZING, favorite, love, learn, helpful, cares"
"I am honored to have been in his class. I wish him luck in his retirement, but I wish he wouldn\'t leave! He has so much knowledge to share.Very talented musician!",4.1,"honored, knowledgeable, talented"
"Dr. James is an awesome instructor. His tests are great, but beware of chronological order. As long as you try, you will be just fine. If you love history take his class. I\'ve had two classes with him and got an A both times.",4.2,"awesome, great, beware of chronological order, just fine, love history, A grade"
"Never in my life have I met a Professor that can connect with students the way he does. Not only is he a very very knowledgeable man, but his work experience also complements his style of teaching. Professor Amdur teaches because he really loves what he does and most importantly cares for his students, something that many professors lack today.",4.8,"knowledgeable, caring, connects with students, experienced"
He is very opinionated and arrogant. His ego is through the roof.,2.8,"opinionated, arrogant, egoistic"
she isnt as hot as everyone is saying and her class is usually boring... she drops your grade for bad attendence... essays and assignments are easy enough though,3.9,"boring, drops grades for attendance, easy assignments"
A terrific professor! Very good looking!,4.6,"terrific, good looking"
"unclear subject matter, plays favorites",3.9,"unclear, plays favorites"
Dean Willis is so inspirational and will be missed at SJU. I learned life lessons in her class and it helped me learn what life will be like when I am a teacher. She brought guest speakers in to keep us up to date with the many changes NY has in the DOE. Great class definitely take if you have the chance to!,4.1,"inspirational, missed, life lessons, teacher, guest speakers, up to date, changes, great class"
My Experience with Dr. Greg Detweiler made me choose a different career path. Originally I pursued music as a hobby. I graduated from MSU with a degree in Political science. Through his support and guidance I now coach VoiceOver and have a successful career in the arts. It started with concert choir and ended with practice!,4.1,"supportive, guidance, successful career, arts, concert choir, practice"
"Cathy is the best instructor for Psychology! She wants people to understand the ""concept"" of things, and not just ""memorize"". However, the quizzes can be a little tricky if you do not pay attention. She gives fun assignments in and out",4.7,"best instructor, wants people to understand concept, not just memorize, tricky quizzes, fun assignments"
"very fun teacher. while teaching the math, he relates the stuff to interesting subjects. he is very intellegent, and almost seems overqualified. very easy to work with",4.4,"fun, intelligent, overqualified, easy to work with"
Easily side-tracked...but his tangents are VERY amusing!,3.2,"amusing, side-tracked"
Controlling woman who is in dire need of some fun.,1.9,"controlling, dire, fun"
"He was a great math teacher, and his enthusiasm for math really showed. I woils warn future students his accent makes him hard to understand. It took me about two weeks to be able to understand him.",4.0,"great, enthusiastic, hard to understand"
"If you can appreciate genius in action, take a class with this professor. He is tough, but with good reason. Pay attention and you might learn something. Besides, that smile of his makes it easy to forgive him for being a hard grader!",2.6,"tough, genius, attentive, forgiving"
She is the sweetest woman who really understands her students and gets that not everyone is interested in sociology but has to take it to graduate. She\'s easy going and she will work with you as long as you communicate with her. She knows her stuff and she explains it well. She has her own ideas but genuinely hears her students out. Take her!,4.2,"sweetest, understanding, easy going, knowledgeable, good communicator, open-minded"
He is one of the best,3.8,best
She is very helpful and willing to help if you are behind and very interesting class,3.5,"helpful, willing, interesting"
No Comments,3.6,NA
Best professor I have ever had. This guy is AMAZING.,4.2,"Best, professor, amazing"
She\'s a great teacher if you know how to take what she\'s offering. She picks great stories to read and discusses them more intelligently than any other English professor. She\'s a little ball of joy and when you talk to her it always rubs off on you.,4.7,"great teacher, great stories, intelligent discussions, joy, positive influence"
"I took Professor Jackson-Jones in 1991-92. She is an outstanding instructor! The skills that she has bestowed upon me has helped me with term papers, essay, etc. I am so thankful for her!",3.5,"outstanding, instructor, skills, bestowed, thankful"
"Darren Hynes is a horrible prof. He makes going to class useless because he just stands up front and rambles incoherently. Theres no notes or structure and when asked to explain something he does so by responding with something else that you cannot understnad. If you have to take this course, do so with a different prof!",2.8,"horrible, rambles incoherently, no notes, no structure, cannot understand"
"Although this class is extremely tough, Prof. Ruhi works hard to teach his students well. His grading is very fair and he always responds to emails promptly, even on the weekends. As long as you attend lectures, you can do well in the course.",3.7,"hardworking, fair, responsive, dedicated"
"Mr. Robertson is one of the worst math teachers ever. His teaching methods are strange, all he does is go into tangents that have no relation to the work. His tests are very difficult, including the final. The only good thing about him is his ability to work with you if you miss homework/quizzes/tests. Overall...bad teacher.",1.9,"worst, strange, difficult, bad"
do not know how to teach,3.0,NA
Epic.,4.4,NA
"If you have Dr. Ream, run for it! He\'s a nice guy, but a very confusing professor. His lectures are random and scrambled. He isn\'t organized. His tests are pretty hard vs the study guide he gives out, and don\'t even get me started on the online homework. It\'s completely awful! I would not recommend.",2.8,"confusing, disorganized, hard tests, awful online homework, not recommended"
"Very enthusiastic about what he\'s teaching, but sadly closeminded, although tolerant of dissent. Teaches pretty much to the book.\r Very generous grading policy.",4.1,"enthusiastic, closeminded, tolerant, generous"
"Not a bad professor by any means, but did not pique my interest in SE Asia. What angered me about him was that he seemed to really enjoy making students as uncomfortable as possible at times; especially when he knew that no one had actually done any research/readings. Would not recommend unless you have an inherent interest in SE Asia.",3.1,"- Not bad professor, 
- did not pique interest, 
- angered me, 
- making students uncomfortable, 
- no research/readings, 
- would not recommend, 
- inherent interest."
"If you come to class you\'ll be fine. Spent a lot of time covering certain topics and then rushed through others. Very helpful if you go to his office hours, but beware, he may sit and talk to you for hours if nobody else is waiting. Knows a lot about his topic and overall is a very good professor.",3.8,"helpful, knowledgeable, good professor, approachable, thorough"
"Mr. Lawson is a good teacher. Sometimes he allows himself to get distracted (and he does lecture on his personal beliefs occasionally), but he\'s usually very helpful. I had a very easy time with his class, but, admittedly, I already knew the material and was simply getting an easy Math credit. Still, I would reluctantly recommend him.",3.1,"helpful, distracted, lecturer, personal beliefs, easy, recommend"
"Mr. Shorr has interesting lectures, he knows his stuff. Don\'t worry too much about memorizing his lectures, study the guides he gives you and you will ace the tests. He is intimidating and likes to be the boss. Raise your hand and he wont yell at you.",2.9,"knowledgeable, interesting, intimidating, bossy"
"She was very hard to understand in her lectures as far as the lessons were concerned. She read almost everything out of the book. When we asked her questions, she would give us an answer that was never relevant to our questions. Avoid this teacher if you are looking for one that will teach you a lot.",1.3,"hard to understand, read from book, irrelevant answers, avoid"
"Wouldn\'t recommend him, but its not impossible to pass his class. I dropped it and am taking Frank and Farrar. Take those two guys if you can.",2.6,NA
"I took her minority and stratification. She is a very sweet lady. It is hard to understand her because she talk so low. You must read your chapters to pass her test. It is not an easy A if that\'s what you looking for. Overall, I enjoyed her class especially minority groups.",4.2,"sweet, hardworking, difficult, engaging, knowledgeable"
This class was fairly simple and engaging for those who wanted to get something out of it. The teacher is a fun guy who is sometimes a little too lenient with the less bright people in the class. But having us listen to Chris Walken perform The Raven was awesome.,3.7,"engaging, fun, lenient, awesome"
"Pretty easy class as long as you actually put some thought into the essays and reports. EXTREMELY nice and helpful professor. Attendance is not ""mandatory"" however she did take attendance daily. Lectures could be pretty boring, but they\'re helpful when you don\'t understand the material. All the lectures consisted of her explaining the reading.",3.7,"easy, helpful, nice, boring, explaining"
I really disliked Daniel for much of the year but in the end - I warmed up to him after realizing that he actually did care about students and wanted them to do well. Class tended to be quite chaotic - which I didn\'t like- but I think I did some of my best work of the year in his class. A good guy in his heart of hearts....I think.,3.8,"disliked, warmed up, cared, chaotic, best work, good guy"
No Comments,4.4,NA
One of the all time best.,5.0,best
I had to teach myself a lot of the time. Her tests are really hard because she teaches straight off of the powerpoint. The online sapling homework helps a little with understanding material but I don\'t think I would recommend her. She doesn\'t care to help you pass if your failing.,3.0,"difficult, unhelpful, self-taught, hard tests, powerpoint teaching, online homework, uncaring"
She can be hard but it is for your own good. You will really learn a lot. Her class will help you to succeed in other English classes.,3.7,"hard, learn a lot, succeed"
"He was everything you would want a college professor to be extremely intelligent, fascinating and a bit arogant all at the same time.",4.4,"intelligent, fascinating, arrogant"
Professor pam is the best! Super chill and easy class! She\'s really nice! There are no midterms or finals! We did three essays and all the other work was just complete or incomplete. I definitely recommend this class for everyone! She lets us out early half the time! Seriously best class ever!,3.7,"best, chill, easy, nice, recommend, lets out early, best ever"
Hes a nice guy but boring as all Hell! He put me to sleep each day & the semester dragged.He lectures (which is BORING) & doesnt have a good method of teaching.I wouldn\'t recommend him to anyone unless you can read & comprehend the info on your own & pass.,4.1,"boring, lectures, method of teaching, recommend, read, comprehend"
"The class is what it says it is, research methods. The material she teaches you is invaluable throughout the rest of your time as a history major. Although she is very tough when it comes to writing, she grades fairly and will help you no matter what the problem is. I believe the class is now HIS 290.",4.3,"tough, invaluable, fair, helpful"
"I think that Weber is the BEST professor that I have EVER had. Of course keeping up with the readings is vital to your grade (goes without saying), but he is the BEST professor you can ever take! He is an inspiration!",2.8,"BEST, EVER, vital, inspiration"
"Do Not take this professor. She is not specific on anything. She is NOT organized at all which causes you to be confused most of the time. She is a tough grader and only wants you to believe what she believes. Thanks to her bad organization skills, I now have four assignments due in one week as finals are approaching. Do Not take her.",2.3,"unspecific, disorganized, confusing, tough grader, opinionated, bad organization skills"
"Professor Borgwardt is a very good professor who gives engaged, meaningful, and insightful lectures. Personally, I can find her to be a bit verbose and can spend too much time explaining the philosophical concept behind an assignment. However, the quality of her lectures and openness during office hours more than makes up for this.",4.8,"engaged, meaningful, insightful, verbose, philosophical, quality, openness"
pretty easy class..this guy owns a lawfirm though so it is early in the morning. i hate getting up early and i still managed to ace the class. tests are m/c and easy if you review your notes well. he also curved all the tests in my class. make sure you pay close attention cause he doens\'t repeat himself oftern. TAKE THIS GUY! STUDY ALL YOUR NOTES!,4.5,"easy, owns a lawfirm, early morning, tests are m/c, curved tests, pay close attention, doesn't repeat often, recommended, study notes"
"Professor Topping ""Top"" is so hilarious, kind, and knows her stuff. You wont find yourself with any questions that she cant answer about psychology! Her class will be entertaining and before you realize it, the semester has flown by and you have learned so much more than you probably expected.",5.0,"hilarious, kind, knowledgeable, entertaining, learned"
"Talked about the book, provided no real world explanations to abnormal psy, showed movies to try and get the point across... was way too much into ""group"" work...",3.5,"- lacking real world explanations, 
- too focused on group work, 
- used movies for teaching."
very unclear does not know what she actually wants your papers to be about. You get to choose your topics but she is very particular. Grades harshly!,4.1,"unclear, particular, harsh"
really good teacher,3.2,good
"make sure to do the story ideas. Do your beats as well. Buy the required book, most of the coursework is AP style. He cancels class to give students more time to work on the assignments.",4.4,"strict, organized, dedicated, accommodating"
Just dont do it....most of his class failed his test...highest grade was a C just drop it or take another teacher!,1.8,"unprofessional, failure, drop, avoid"
"Lectures were horrible. Prefer reading the text than to keep up with her. She keeps us in class way over lecture time. C\'mon, we have other classes to attend!! Not Very Good...",4.1,"horrible, prefer reading, keeps us in class, not very good"
No Comments,4.5,NA
HE IS SO INTIMIDATING AND HE MAKES HIS STUDENTS AFRAID TO PARTICIAPTE IN HIS CLASS. I DIDN\'T LIKE HIM AT ALL AND I WOULD ADVISE ANYONE WHO GETS HIM TO RUN!!!tHERE ARE BETTER ONES OUT THERE!,2.3,"intimidating, afraid, dislike, advise to run"
"Boring like hell,the class was a waste of time too",3.6,"boring, waste of time"
"He is very boring and enjoys listening to himself talk. Instead of discussing the philosophy articles, he would just ask students what they thought. So no one learned anything. He is a nice guy, but his class is super boring. Only 2 exams (midterm and final both take home) and two other exams. His quizzes, although only 10 questions are misleading",3.5,"boring, enjoys listening to himself talk, nice, super boring, misleading"
"The lectures were clear, concise, and they made sense. Prof. Kraay was well spoken and always knew what he was talking about. He could answer any question the students asked him about the material.",4.5,"knowledgeable, clear, concise, well-spoken, responsive"
"I loved Mrs. Malden because of her sarcastic sense of humor, but the class for me, was pretty hard. We had four papers going on at once, and it wasn\'t very organized so I was left confused a lot. She is very strict on her grading so take the time on your papers or you will end up failing. If you miss more than 3 classes your grade goes down a grade",4.2,"sarcastic, strict, organized, confusing"
Totally fake and inhuman. She kills the subject.,2.9,"fake, inhuman, kills"
"took dr. c for psychopathology and he was incredible! he definitely isn\'t easy, but you learn a LOT and he is extremely helpful and insightful . he\'s also been my advisor and he\'s been awesome in that regard as well . i\'d highly recommend taking him if you\'re willing to work hard & want to learn!",4.3,"knowledgeable, helpful, insightful, awesome, highly recommend, hardworking"
Enjoyable class as he is very knowledgeable on the teaching profession. He doesn\'t regularly remind you of assignments but all due dates are in the syllabus so get in the habit off looking at it often. There are 4 online tests and 1 online final. Relatively easy grader.,2.9,"knowledgeable, organized, easy grader"
