comments,star_rating,tags
"Waste of time, but added points to my GPA for an easy A. :) I\'ll take it. Show up, hang out, work out - you\'re done. Waste of $130 but whatever.",4.4,"Waste of time, easy A, show up, hang out, work out, waste of $130."
Funny Guy. He loves his job. He cares,3.9,"Funny, loves his job, cares"
Stay away if you\'re a woman!,3.3,NA
"Never had him for tutorial, but he is one of the best guys with whom to strike up a conversation. If Nietzsche entices you, Verdi is your man.",4.9,"friendly, engaging, knowledgeable"
"Very passionate about Astronomy. If you have a question, she will answer it in a way that is fun, and easy to understand. 5 large homework assignments that she will guide you on how to do it. A lot of calculations but it is gone over a lot before you do it on your own. Easy exams, lots of extra credit opportunities.",4.2,"passionate, fun, easy to understand, guides, calculations, easy exams, extra credit"
"EXTREMELY hard class. Dr. Lorden is a very nice, funny, and hyperactive professor. Her attitude helps hold your attention as the material is very dry. The workload is quite ridiculous though.",3.8,"hardworking, nice, funny, hyperactive, engaging, dry material, ridiculous workload"
"Fair. Explains and teaches the material well, very articulate... gives a good challenge. Nice guy... If you have common sense, class isn\'t too hard. Easier than my high school chem and physics classes by far.",4.1,"Fair, explains well, articulate, good challenge, nice, easier than high school."
"He is not a terrible teacher. The class is really very easy. You just have to tell him every class period that he forgot something. You can\'t expect him to do what he is supposed to. Just follow the study guide and the tests are pretty well straight off that.Also, sit in the front and talk alot. He will help you more if he knows you\'re interested.",2.0,NA
"Intelligent but bad at explaining material. Expect to teach yourself. Office hours always packed. He accuses you of skipping class and looks at you like your an idiot when you ask questions to clarify his confusing lectures. Only professor I\'ve seen yell at a student or call them a liar. A is possible, B is likely, C is common. Drop rate is high.",3.7,"Intelligent, bad at explaining, expects self-teaching, packed office hours, accuses students, looks at students like idiots, confusing lectures, yells at students, calls students liars, high drop rate."
"great teacher. if you go to class and take notes she outlines the assignments extremely clearly to make them easy to write. dont really need the book, if you have an a at the end of the class you don\'t need to take the final!",4.3,"great teacher, outlines assignments clearly, easy to write, don't need book, no final exam"
"The materials covered in this class are informative and interesting, and Prof. Cooke is helpful too. The only issue I have with the class is the opinionated questions on the quizzes.",3.2,"informative, interesting, helpful, opinionatedNA"
"He is a very straightforward teacher. He wants us to do well and not fool around. If you do all of your assignments and attend class, you will make an A+. Not hard at all. You don\'t even stay the whole class most times. Easy A.",4.7,"straightforward, wants students to do well, not fool around, easy A"
"The course itself is really hard, but if anyone was to teach it right it\'s him. It\'s clear he\'s taught this course for a while because he is so good at explaining concepts that are really tough. It takes time to understand but he makes it a lot easier, and cares about his students. Get the textbook, its worth it!",4.5,"hardworking, experienced, excellent communicator, caring, recommended textbook"
"A very nice lady, but difficult to understand and unclear about expectations. Our syllabus/calendar was useless and there is NO class participation required (something mandatory if you actually want to learn). Let\'s people misbehave like children. You can definitely phone-in this class but just try to be clear about the due dates because she isn\'t.",3.4,"difficult, unclear, useless, no class participation, misbehave like children, phone-in, not clear about due dates"
"His lectures are a bit confusing, it\'s easier to just study on your own. But he is a VERY lenient grader. Quizes are open book and tests are pretty straight forward. Not too bad",3.7,"confusing, lenient, open book, straight forward"
Great!,3.8,NA
I had Reid for S121 and freshman seminar. Reid was a very understanding and amazing professor. She knew that people got jitters speaking in front of crowds and wouldn\'t penalize you for it. She could tell who put work into their speech and she would grade accordingly. Always asked questions about your topic and was interested. Great Professor.,4.5,"understanding, amazing, interested, great professor"
"She is one of the greatest professors i\'ve had so far. She has a way of connecting real life with the things we have to learn in class to make everything interesting. You HAVE to do the reading, otherwise you\'ll fail the tests. Read and come to class and you\'ll do fine.",3.6,"great, connecting, interesting, engaging, strict"
"BEST PROF. EVER! You will learn a lot. It is an inspirational class. He is one of those teachers who is difficult to find these days. If you want a great experience and well developed phylosophy when teaching, take his class! In my professional life I would always remember Dr. Orihuela.",4.8,"inspirational, great experience, well developed philosophy, memorable"
"Former English Teacher; More concerned with mechanics; citation style; and citation style trivia then paper content, analyses or provocative ideas",3.9,"Former English Teacher, concerned, mechanics, citation style, trivia, paper content, analyses, provocative ideas"
Stoever is overflowing with knowledge and he has that sketchy genius personality that I dig in a prof. Probably one of the most influential professors I\'ve had to date.,3.2,"knowledgeable, sketchy genius personality, influential"
easy class if you go to classes. tests not too bad,3.7,"easy, classes, tests"
I had professor Fenton for College Algebra. She made all the concepts very clear and worked through problems in a very thorough manner. She always makes time for questions and will work with anyone who is having trouble with the material.,3.7,"knowledgeable, clear, thorough, approachable"
Terrible professor. Useless for help. Not a straight shooter. Contradicts himself all of the time.,2.3,"Terrible, Useless, Not a straight shooter, Contradicts himself"
"EASY, EASY, EASY and Fun!!!!",4.7,"EASY, FUN"
"his lectures are boring, i got an A in class, never opened my book. He gives you a pretest with answers, pretest has exactly the same questions as the test. easy easy easy teacher!!!!",4.1,"boring, easy, pretest with answers, same questions, A grade"
"Good for an elective. Didn\'t get a lot from his classes, and his lack of clarity/guidance left me in the dark at times. VERY odd at times, just say what he wants you to hear. I think he\'s too old to care too much anymore what others think..?",2.8,"Good, elective, lack of clarity, guidance, odd, too old, uncaring"
"She is a nice lady, her sense of humour takes some getting used to. If she senses you are doing your work and trying hard she will encourage you, if not look out! One thing that really bothered me in this class is the fact that it\'s an intro. to spanish class, yet we have 5-7 people who speak spanish in the class! Shame on you!",2.4,"nice, sense of humour, encouraging, intro to spanish, shame"
"Great class, very clear lectures. Focused on helping us understand the concepts in depth. Homework policy is very fair (and TA was helpful). Every other professor at UCI that taught about P/NP-completeness left me confused and scared (Eppstein, I\'m looking at you) but Arvo made it clear and intuitive.",4.6,"Great, clear lectures, focused, fair homework policy, helpful TA, clear, intuitive."
"Craig is amazing. At first you\'ll find him quirky and different but he grows on you. I made the mistake of missing lecture a lot and that really affected my grade because EACH lecture he grades and gives points for participation. He does offer A LOT of extra credit and his discussions are outdoor and super hands on. We did a lot, good experience",3.9,"amazing, quirky, grows on you, grades participation, offers extra credit, hands on, good experience"
"Professor Handschuh is a caring, entertaining and informative educator. While the class is Photojournalism, he teaches about the business of photojournalism and emotional care for journalists and how to market yourself as a photographer or writer and this is really valuable information. Highly recommended class!",4.3,"caring, entertaining, informative, valuable, recommended"
"She is a so so teacher. She truly cares about the students. Be prepared to learn the majority of the content on your own. I got an A in this class, she is a very easy grader. The people who said she was a tough grader and gave hard exams, are the ones who did not prepare. This is a tough subject, you need to study.",1.9,"caring, easy grader, tough subject, study"
"The class is really boring, she talks to fast and never explains what she wants from you. A lot of reading and writing in this class. Be prepared for her to tear your paper apart, she over analyzes everything. She is definitely not a fair grader.",3.0,"boring, talks too fast, not clear, lot of reading, lot of writing, tears paper apart, over analyzes, not fair grader"
"LOTS OF PHYSICS INVOLVED!!! I\'m not a mathematical genius so this class and the test\'s were slightly confusing at times. Overall a good class though, I really received the help I needed when I needed it. I would recommend her .",4.2,"confusing, helpful, recommended"
"I would definitely recommend Foreman! The three week summer course was a lot of work but the class is discussion based so as long as you read the case studies you are fine. He is very laid back and entertaining. There is a lot of writing and analysis in this course, but as long as he is seeing you are putting forth effort your grade will be fine",3.0,"laid back, entertaining, discussion-based, recommend, writing, analysis, effort, grade fine"
not the most interesting class..just the usuall run over notes and one or two in class assignments..testing is based on what she talks about ..this class is missing something to catch student attention,2.8,NA
"While he does not give as much homework as some of the other professors, he likes to assign it on a very short deadline (I.E. finish the chapter on monday, homework is pushed up to be due that wednesday). Attendance was required as he gave in class clicker questions everyday that count as participation (but also are graded). Kinda sassy guy.",2.3,"strict, short deadlines, required attendance, clicker questions, sassy"
"She\'s very popular, and I\'ve never understood why. I found her class tedious and her style annoying. She\'s also quite arrogant.",4.4,"popular, tedious, annoying, arrogant"
Typical writing of papers every week. Kind of interesting when she went off on tangents. Not her fault that critical reading is very high school. I would take her again.,4.7,"- typical writing of papers every week, interesting, tangents, critical reading, high school, would take again"
"She\'s a very sweet lady, but the class was rediculously easy and a waste of time. It was difficult to understand what she wanted at times. Wonderful lady, below average professor.",4.1,"sweet, easy, waste of time, difficult, wonderful, below average"
Ms. Ruttenbur was extremely helpful in class. She made it a priority for all students to participate and grasp the information. She wanted us to learn the material and not simply memorize text.,3.4,"helpful, priority, participate, grasp, learn, material"
No Comments,4.3,NA
"I passed his class with a B. He was unpleasant at times and his teaching style was very old-world. He did have a unique take on history (anti-American, anti-Atheist, anti-Lutheran, etc., compared early Christians to hippie welfare bums). He is very full of himself but his class isn\'t too hard to pass if you take decent notes. Easy tests.",3.1,"unpleasant, old-world, unique take on history, anti-American, anti-Atheist, anti-Lutheran, full of himself, easy tests"
No Comments,3.2,NA
easy class as long as you dont mind to write about 11 1-2 page papers and 2 big papers. no tests or homework other than the papers. shes def out there though dont count on learning anything in class shes in her own world,3.5,"easy, papers, out there, own world"
"Porof.Berg is a great guy, he makes the course interesting and fun, also he is clear with the material and makes it easy to understand, however, his test are a bit on the hard side, you must know the material inside out.",4.2,"great, interesting, fun, clear, easy to understand, hard, knowledgeable"
She seems very on organized imformation on speeches is all over between the internet and the handouts. I often got marked off for not using the write bullet points. Easy class though but don\'t recommend it.,3.5,"disorganized, marked off, easy class, not recommend"
most fun classes ever..Julie is an awesome teacher and anyone who thinks otherwise needs their head checked...,3.1,"fun, awesome, NA"
"Dr. Neal is a very hard, very nice teacher. He is also one of my favorite people alive. He is dedicated to the students and cares about them to the fullest; he is always, always, open to emails, meetings of any time/type. He is a very tough teacher however and be prepared to be challenged completely.",3.7,"hard, nice, favorite, dedicated, cares, open, tough, challenged"
Lecture moves like a slug. Teaching style is mundane. Lecture seems like a seminar. She is kind of rude. Snobbyish. Stays on the same point for long periods of time. She asks too much of the class (in terms of questions). You can tell what she\'s going to say before she says it.,3.3,"slow, mundane, seminar-like, rude, snobby, repetitive, demanding, predictable"
One of the best teachers at FIU.,4.3,"best, teacher, FIU"
One of my favorite profs. Went off on weird tangents but obviously knew and loved the material.,3.8,"favorite, knowledgeable, passionate"
tinas labs are better than trevors,2.8,NA
Ehh,3.7,NA
"You can tell he loves the material, and it is boring sometimes, but this class was definitely really cool. He made the tests SO EASY, you get a cheat sheet for every one, so theres no way to NOT get a good mark. He takes test material right out of the book and only does more challenging math on assignments, which he will help you do if you ask.",2.6,"passionate, boring, engaging, easy tests, cheat sheet, helpful, challenging math"
This professor was a great one. I looked forward to attending this class every week. He really knows what he\'s talking about and is a great teacher. There is a good amount of work and it is mostly online but if you keep up with the workthen you\'ll do fine. Highly Recommeded,2.9,"great, knowledgeable, great teacher, highly recommended"
Crikey! You\'ve got a carrot in a microwave!,3.0,NA
"His exams are incredibly specific and unless you start studying 2 weeks before the exam, do not expect higher than a 70 on any of his tests. I rewrote the entire textbook and went to the learning center to review for his class. I ended up getting an A but I worked for it. He knows his exams are hard though so he\'s a bit more lenient with the gradin",2.8,"specific, challenging, hardworking, lenient"
Sound informative and very interesting. Does bring family home life into class but always puts them in context of lessons being taught. Love her.,3.0,"informative, interesting, contextual, loving"
"If everyone approached life as she does we would have a better world, and Minority Group should be a mandatory class for every major, maybe then we would learn tolerance for others and thier cultures and not be so closed minded, we are in college where we should all have open minds to new things, how else can you grow as a person...",4.2,"inspirational, open-minded, tolerance, mandatory, college"
Caliente!!! Need I say anymore,4.3,"energetic, passionate"
her classes were AGONIZING. Almost never did her code work. And she\'d spend the rest of class helping one student try to get HER code fixed. Aweful!,2.5,"AGONIZING, code not working, helping one student, Aweful"
awesome teacher awesome guy if you get the chance take him for any class even if its not a CRJ,4.2,"awesome, teacher, awesome, guy, take him, class"
"Fantastically high energetic, has great stories and amazing experiences. Most importantly, you leave with a better portfolio and knowing a lot more about the graphic design world.",4.7,"energetic, great stories, amazing experiences, knowledgeable, impactful"
She is sweet but SO HARD to pay attention to. Tests are difficult even with a study guide. I studied hard for every one but never made an A.She passes around a sign in sheet every day. LOTS of opportunities for bonus points. It could be better but it could be worse.,4.2,"sweet, hard, difficult, study guide, bonus points"
"He is the best professor in entire UHCL .I have seen most of the professors in UHCL but none like him , character wise and as a teacher. Very soft person , dosent get angry at all. He knows the subject very well and has great knowledge in it . Most on them take advantage of his lineance and dont listen to class .Hes a great personality.",3.0,"best professor, soft, knowledgeable, great personality"
"the most passionate prof\'s I\'ve had at York. She loves what she does. Must read the text, really interesting. Fair marker. Museum assignment is time consuming but great. She uses videos for some of her lectures and everything she covers in lecture is posted. Study, read text do reflections and assign, and u\'ll do well",4.1,"passionate, loves what she does, fair marker, time consuming but great, uses videos, everything covered in lecture posted, study, read text, reflections, do well"
"i took him for speech and we wrote like 6 or 7 speeches all tests are from the book, he grades real hard and if you have a heavy schedule don\'t take him, he gives out lots of work.",2.6,"strict, challenging, heavy workload, book-based tests"
Dean Frank is one of the nicest people I have ever met in my life. She takes her students very seriously and will take the time to listen. She will do anything to help her students. She is very sweet and knows how to make anyone feel better. She is one of the best faculty members at Kennesaw State.,2.5,"nice, serious, helpful, sweet, best"
Easy class. Sweet professor. No studying necessary.,3.0,"Easy-going, Sweet, NA"
I really liked her teaching style. Compared to the other speech teachers she is very good.,4.4,"liked, teaching style, good"
"Brandy got married and is now Brandy Zito Frost. You have to work in this class, there are several projects, but everything you do benefits you personally and professionally, it is not just busywork. I strongly encourage everyone to take this class. It is helpful, and Brandy is the best!",3.8,"encouraging, helpful, best"
"he\'s awesome. Lots of blackboard work, but he\'s really helpful and makes things interesting.",3.4,"awesome, helpful, interesting"
"His lectures are GREAT. He adds humor....which is good because it was an evening class and he kept us awake. He involved us all in his lectures. His tests are difficult essay questions, but if you study the notes you will do ok.",4.6,"great, humor, engaging, difficult tests, study notes"
No Comments,2.9,NA
"She makes chemistry sound easy. She teaches slowly, straight from her slides. The tests come straight from that, but be careful with math mistakes. If you have the choice of professors for this class, take her.",4.3,"knowledgeable, clear, organized, recommended"
"I\'ve had this professor twice now for two different classes and he tries to teach the exact same material. He told us in class that he expects us to learn it on our own, and he expects that we will fail. With having a open note, open book and partner test and the class average was 51% DO NOT TAKE THIS PROFESSOR.",1.6,"uninspiring, unhelpful, unorganized, discouraging"
"Excellent choice of subject matter and good lectures. Very, very nice professor. Some were afraid this theory course would be dry but Sparks managed to make it meaty and interesting.",3.8,"excellent, nice, interesting"
I just love her! What a great professor!,4.1,"friendly, passionate"
"very very intelligent! Funny, helpful, and a cat lover!!",2.6,"intelligent, funny, helpful, cat lover"
Very nice and helpful. She\'s very enthusiastic about microorganisms and infectious diseases. Allowed me an extension on my paper.,3.8,"helpful, enthusiastic, nice"
"Prof. Sinning is awesome. She makes tax accounting much more understandable than reading the book. My advice - do not buy the book and go to class all of the time. WARNING!!! She will throw information into tests that you have never seen before to ""trip you up,"" so be careful. Make sure that you know her notes (ALL OF THEM) or you will fail.",4.7,"awesome, understandable, WARNING, careful, fail"
"Personally, I think she puts to much time into other choirs and not Concert Choir. Choir was horrible because of this, and not to mention we sang all the same songs the whole year.",4.0,"unorganized, neglectful, repetitive"
She is a tough teacher but she will make sure you learn how to write a paper on a college level and make sure you come to class on time everyday cause she will point and snap you out her class. very funny.,3.5,"tough, ensures learning, punctual, funny"
"Jasken\'s very nice, engaging, etc., but her class activities are a little too...squishy...to be relevant to the subject matter. I don\'t know why this was a 3000-lvl class. Also, it\'s teaching outdated technology -- not entirely Jasken\'s fault, but she clearly wasn\'t up on current standards.",4.5,"engaging, outdated technology, not up to date"
"Excellent teacher, and it shows he still currently teaches high school. Problem Solving was the easiest math course ive EVER taken (and im a math major). I would honestly be surprised if there was a person in the class who got less than an A-. Easy course even for the math challenged!",4.8,"Excellent, high school teacher, problem solving, easiest course, math major, surprised, A-, easy course, math challenged."
He is very helpful and is willing to give his time to you. He also lets class decide if they want to be there or not at times,3.4,"helpful, willing, lets class decide"
"He\'s definitely not a creep! Dr. Caspi is a great teacher, and I learned so much from him. You have to go to class and the work is fair and reasonable. He likes students that make an attempt to speak up in class and give their input. Overall-a great professor!!",4.0,"friendly, knowledgeable, engaging, fair, reasonable"
He is AMAZING! The funnest class I have had all semester. He\'s knows his material and is always willing to help.,4.7,"AMAZING, funnest class, knows his material, willing to help"
"I took Professor Rose\'s internship seminar after taking his Intro to Media Industries a few semesters ago. There\'s absolutely nothing bad to say about the experience with this class. The discussion board assignments we had were like journaling and he has a genuine interest in how students will take their careers. Take him, you won\'t regret it.",4.1,"knowledgeable, engaging, supportive, passionate"
"Best teacher i have ever had! loved his classes more then other i took. RIP Jim, you will be missed greatly.",4.5,"Best teacher, loved classes, RIP Jim, missed greatly"
Moliassa is a hilarious & makes math fun! He often came to class with chalk all over his face & always said good morning even though it was evening. He was very helpful and clarified a lot of topics for me. After having Moliassa for pre-calc I became so interested in math that I ended up taking calculus even though it\'s not required for my degree.,4.3,"hilarious, fun, helpful, clarifies topics, inspiring"
"Professor griffin is very rude . She missed class at least three times for personal reasons, which is fine , life happens !!! But lets hope it doesnt happen to you because she will give you an F for missed assignments ! No late turn ins. She is unreasonable . Rude. And unhappy . I worked extremely hard and still for a D . Her grading is bias.",3.0,"rude, unreasonable, unhappy, biased"
she\'s awesome! if you want to learn how to take awesome pictures take her! she loves to help and is helpful the best professor Chaffey has! I would take her class again totally if you have the chance to take her and learn photography definitely recommended,4.4,"awesome, helpful, best professor, recommended"
Super easy. Really funny guy. Doesn\'t have class on fridays.,4.1,"easy, funny, NA"
"you have to go to class or else you won\'t do well. her lecture notes are all the tests. just copy those and you\'ll do fine. she grades hard on the papers, but offers extra credit. i learned a lot from her.",2.5,"strict, organized, knowledgeable, challenging"
"Great professor for learning, but needs to be more lenient for a 100 level course. Grades a little too hard on speeches and assigns way too many other assignments and papers besides the speech itself.",4.5,"Great, learning, lenient, hard, speeches, assignments, papers"
"I took Dr. Kurtz\'s civil rights rhetoric course a few years ago, and I am still recommending some of his course texts. Class was always eventful and challenging and focused in a weird fun sort of way. He is also invested in his students, and fully encouraging.",4.0,"encouraging, invested, challenging, eventful, fun"
"Im Hispanic, came to class half awake after work ending at 8:30am, to her class starting at 9am. Loads of Extra Credit, Its impossible to not want to try. I\'m a C student, If I can get an A in this class, anyone reading this should be able to do the same. Take here class, Trust: No Regrets. PCC\'s Best teacher Hands down. PS: She is SUPER NICE!!!!!!",4.7,"Hispanic, loads of Extra Credit, impossible, A student, Trust, No Regrets, Best teacher, SUPER NICE"
"This man knows NOTHING about Chinese history. His lectures are unclear, and cannot field question from students. Very arrogant, and unaccomodating. The department should look for a new prof to take over the Chinese history courses.",2.3,"arrogant, unaccomodating, unclear, NA"
"He never gives real homework assignments. Your grades are based solely on a few papers and the tests you write. He is very vague about what is going to be on the test, and reviewing just confused me more. Nice guy but needs to clarify what we exactly need to know succeed in the class.",3.7,"vague, needs clarification, nice"
Nice person but perhaps on a different intellectual level at times. Lectures can be hard to understand. She will always help you if you ask and not too hard on due dates. Can grade hard at times.,2.5,"Nice, intellectual, hard to understand, helpful, not too hard, hard grading"
"not an easy a, must do everything to a T to do well. she plays favorites and i was definitely not one. my advice would be to get on her good side and you should do well.",4.5,"strict, favorites, advice"
He\'s hilarious man. I enjoyed attending his classes. I highly recommend him for non-bio majors.,4.0,"funny, enjoyable, recommended"
"BvB is one of the best professors at GW. She has a love for Renaissance art, which is infectious. Her lectures are fascinating and clear, and she is a pretty easy grader. She really cares about her students, so it pays to get to know her. I have taken many classes with her and hope to take more. She is everything a student could ask for.",4.6,"best professor, love for Renaissance art, infectious, fascinating lectures, clear lectures, easy grader, cares about students, get to know her, everything a student could ask for"
"The man will make you work for your grade, however, in the end, if you do not know the information, it is simply because you are not paying attention or reading. The man laids things out for you so clearly, that sometimes, you wonder if you are truly doing the work! He is that damn good! You would enjoy his class!!",3.6,"strict, clear, engaging, effective"
avoid,3.7,NA
He is a great Prof. He knows what he is doing. His beard is also very hot and his silver hair makes him distinguished.,4.1,"great, knowledgeable, hot beard, distinguished, NA"
Just the worst.,3.1,worst
He is explains things thoroughly. He uses example in real life and he makes it interesting.,4.5,"thorough, real-life examples, interesting"
"Online course, READ textbook, and you will be fine. Grades hard on papers, forum assignments are easy, but you must complete them.",3.0,"Online course, READ textbook, grades hard, forum assignments easy, must complete."
"Ok on reg assignments. Her tests are the problem. Seems she wants students to fail. Her exam reviews do not pertain to the test material. She takes the simplest thing and complicates it to the point of confusion. She constantly mispronounces words. All attendance taken within the first 30 seconds of class. Don\'t be late, will deduct points.",2.9,"problematic, unhelpful, confusing, mispronounces words, strict"
Awesome teacher!!! She introduced me to sign lang and now I want to interpret ;). She really cares for her students and supports them 100%. She also makes sure your grasp the importance of facial expressions. Though the class in normally later in the day-you will enjoy attending this class!,4.8,"Awesome, caring, supportive, importance of facial expressions, enjoyable"
"Overbearingly rude and thinks it\'s cute. He is very harsh and views himself as merely ""demanding."" The actual material and class is pathetically easy, but he tests over inane details and is rude to any students with questions. Even intelligent and well thought-out questions usually result in him announcing to the class that you have wasted his time",3.3,"rude, harsh, demanding, pathetically easy, tests inane details, rude to students, wasted time"
He basically gives the type of questions that are asked on the exams and final. He mainly just takes questions from hw and lecture notes and just changes them a bit. So if you understand the concept your fine. It is important that you come to his classes on time.,3.5,"exams, final, questions, homework, lecture notes, concept, punctual"
John is so cute. He doesn\'t have a greater-than-thou attitude like most teachers. He has great life experience and is a true English gentleman. He is very helpful and puts his heart into his teaching.,4.3,"helpful, great life experience, true English gentleman, puts heart into teaching"
"Great teacher! Professor Andy Jones made the six-week quarter fly by. I liked his PowerPoint quizzes, and his crazy allusions. The class is a lot of work, but he grades fair. I really appreciated Andy\'s wide-eyed humor - he connects almost everything we read to other assigned works, or to pop culture. I would take another class with him in a minute",4.4,"Great teacher, engaging, fair grader, humorous, connects material well, pop culture references"
"Pretty funny which makes even 3 hour lectures feel short. Although, he is probably more skilled on how to make his students feel stupid rather than the actual subject of Philosophy. I started out the class with about 30 classmates and half way through only 8 of us were left. You have to work extremely hard to even receive a B. Would NOT recommend.",3.5,"funny, skilled, makes students feel stupid, challenging, not recommended"
Topp truly cares about her students and definitely has a passion for what she teaches. I would recommend her class to everyone!,5.0,"caring, passionate, recommend"
The class is interesting and easy. Sheila is a wonderful women and very sweet!,3.5,"interesting, easy, wonderful, sweet"
"Don\'t get me wrong, I love Dr. Lorden to death and she\'s a really sweet, funny lady, but the amount of work she assigns is beyond ridiculous. Every night you have to take 1-2 quizzes, as well as around 50 pages of reading. In addition to that, there\'s frequent busywork assigned. The material was not that difficult though.",3.8,"sweet, funny, ridiculous, frequent busywork, NA"
shes good. the fredrick douglas and primary documents stuff is whak though,4.9,"good, NA, whak"
HARD CLASS. Do NOT take. I heard it was easy but it most certainly was not.,3.8,"HARD CLASS, Do NOT take, easy NA"
an incredible professor and one of the most intellegent in the entire school.,4.4,"incredible, intelligent"
"Dr. Parker is extremely reliable and he genuinely cares about his students and will put your priorities in front of his own. He referred to Excel as ""a stupid computer program"" just about every class, which surprisingly got more and more hilarious with time",4.4,"reliable, caring, priorities, hilarious"
very confusing. i regret enrolling in this class. his soc 128 class is way more tolerable than soc 129.,2.2,"confusing, regret, tolerable"
Tressa is the kindest teacher in the department. She\'s an easy grader and is very patient with people who struggle. She is also just adorable in general. Such a kind-hearted person.,4.4,"kind, easy grader, patient, adorable, kind-hearted"
Absolutely AWFUL prof! Was a grad student at the time and loaded coursework down on us like crazy! Very unclear and very tough grader! Spent my whole summer reading very difficult books. :(,2.8,"AWFUL, tough grader, unclear, loaded coursework"
Terrific teacher in every facet. He has perfected the teaching of E321.,3.9,"Terrific, perfected, teaching"
Highly would not recommend taking a class with this individual. His grading scale/requirements for exams is non existent and his professionalism/integrity as a professor is severely lacking to say the least.,3.2,"unprofessional, lacking integrity, not recommended"
She is a good teacher who cares about all of her students.,2.1,"caring, good teacher"
The BEST professor at Oakland EVER! He is very passionate about what he teaches and is very eager to help if you have questions or problems. He goes out of his way to make learning not only fun but rewarding as well. I can\'t say enough GREAT things about him! I would take more classes with him if I could! Oakland needs more professors like him!!,4.4,"passionate, eager to help, fun, rewarding, great"
One of the most fake people I have ever known. Snotty and condescending in almost every comment she makes to students. Not in touch with people she\'s trying to teach at all. Not very understanding of even extenuating circumstances.,4.4,"fake, snotty, condescending, not understanding"
Jon is one of the best people I have ever met. His passion for theatre and his extreme knowledge and skill in theatre is very evident. Any class you take with him has a profound impact on you. But it\'s the times just working with him that you learn most.,5.0,"passionate, knowledgeable, skilled, impactful"
"Good labs, lousy lectures.",3.5,"Good labs, lousy lectures
NA"
"Prof Douglass seems to have social awkwardness which everyone seems to define as \'bad\'. He seems very particular about his notes and wont defer. If you have a question he is notorious for saying \'it is in the syllabus\' and then wont answer. Wasnt hard work, was hard to figure what he wanted. He is monotone, just reads notes, very dull class.",2.0,"awkward, particular, notorious, monotone, dull"
"Good prof., but I must say that he gets boring after telling u the same stories about his business, family, etc. SO, Ken stop wondering why people stop coming to your EIGHT O\'CLOCK classes!!! All that aside, good guy, choose him and you\'ll have it very easy. (1midterm, 1 pro, and 1 final)",2.6,"Good prof, boring, repetitive, easy-going, good guy."
"Always well prepared, entertaining and educational - always learned something and was never bored. Lots of writing assignments but tests are open notes (but hard). Come to class, do the work - you will get an A.",4.3,"well-prepared, entertaining, educational, learned something, never bored, lots of writing assignments, open notes tests, hard tests, come to class, do the work, will get an A"
"Can not belive this course is a 100 level course. Lee is great, but the course is definately not 100 level material. I have sailed through some 400 level courses that didn\'t compare to the level of difficulty in this course. Avoid it if you can.",3.5,"great, difficult, avoid"
"The rumors are true - she is a very difficult woman. But if you need chem for your degree, you can\'t avoid her, she is the senior lab instruction for 1st yr labs (and the \'prof\' for 091 - though you have to teach yourself everything, its online). Be prepared, get your work in ON TIME and hope for the best, its not likely she\'ll have any grace :/",1.7,"difficult, senior lab instructor, 1st year labs, online, no grace"
"Mrs. Moore is an excellent teacher. She knows her subjects and is helpful to all. She requires students to do their best and to abide by all deadlines, but that is what real life is like. She does a great job preparing students for their futures.",3.6,"excellent teacher, knowledgeable, helpful, high expectations, prepares students, strict deadlines"
Awesome. Psych 101 made fun. Very comprehensive...really makes you want to be a psych major! Great class! Loved it loved it loved it!,3.8,"Awesome, comprehensive, makes you want to be a psych major, great class, loved it"
He is in my opinion one of the better professors on this campus. He is also a pretty easy going and funny guy.,3.3,"knowledgeable, approachable, funny"
hes nuts and crazy but GREAT! He is so smart!,4.1,"smart, great, nuts, crazy"
I find his lectures very interesting and easy to follow. My marks are lower in his classes than any other though. I\'d take his course again because I like what he lectures about and how he lectures. He also like Black Sabbath!,3.9,"interesting, easy to follow, lower marks, like what he lectures about, good lecturer, likes Black Sabbath"
He is very kind--one of the best professors I have had so far at Tech!,3.6,"kind, best"
How can you hate him? Lots of extra bonus points and he recycles his questions. He really tries his best to keep the class entertained. I believe he wants the best for his students but his teaching technique isnt really the best. Make sure you try to understand the content before class and his teaching supplements whatever youve got. Go for DGDs,3.5,"entertaining, caring, bonus points, recycling questions, teaching supplements"
she is super sweet and is very willing to work with you! great class!,4.2,"sweet, willing, great"
"He is a great professor. Always willing to help. Not a set curve, just curved based on how everyone does on the exams. Always reviews homework and always extended homework. Always willing to help. Can be confusing at times, but i would take him again",4.1,"great professor, willing to help, curved exams, reviews homework, extended homework, confusing at times"
"Roda can be hard to understand since he talks really low , so you might want a seat in the first 3 rows. He is a harsh grader but he looks like he have a curve on most quizess and test. Everything is based on the reading which can be hard to understand themselves. Somethimes he will go overthings that wont be on the test . overall its a hard class.",2.2,"harsh grader, low voice, curve on quizzes and tests, based on reading, goes over material not on test, hard class"
"Overall a good teacher. She is pretty boring though, although she throws out a joke every now and again. Her grading is fair and the tests are too bad.",2.8,"boring, fair, jokester"
Jay is a great teacher and is very clear in his description of Calculus II concepts. He is extremely funny and always engaging during class. He\'s the perfect balance of a teacher who actually does an effective job of explaining material and making class enjoyable.,3.5,"great teacher, clear, engaging, funny, effective, enjoyable"
