comments,star_rating,tags
i really didn\'t like the class because when i tried to come up with ideas - mine were shot down and he gave me a new one i felt like i had to go with.... anyways i did alright in the class but i wasn\'t happy with the way he guided my ideas so much,2.6,"dismissive, controlling, unsupportive"
"First and foremost, he\'s the stereotypical professor that stands in front of class and just talks at you until time is up. Even though I like history, it was pretty boring. You never have homework, though, it\'s just lectures and tests. I didn\'t mind him, but I certainly didn\'t want to take his class again.",3.1,"stereotypical professor, boring, lectures, tests"
"Mr. Filson is hands down the best instructor i have encountered at Grcc! He goes above and beyond his duty and comes to class earily often! It is not a easy class but if you put in the hard work, ask questions(which he is always glad and eager to answer), and attend class you should do well and even if you dont, you will learn to love his class.",4.5,"best instructor, goes above and beyond, comes early, hard work, ask questions, eager to answer, attend class, love his class"
excellent,4.2,excellent
"Words cannot describe how wonderful Harris is. If you\'re dreading the Eng Req just take any 115 Harris is teaching! He spends most of class teaching you about life but he knows how to incorporate the important English basics. Participate in his class, he will never be a jerk and allow you to formulate your ideas. I love Harris!",4.2,"Wonderful, Engaging, Inspirational, Supportive, Encouraging"
"chris did a great job showing you what you needed to concentrate on in the labs for the exams and what you didn\'t. He walked you thorugh the labs and would help you anytime you needed him to via open labs, phone calls or email. great guy! Take him when you can!! There were 3 exams and a couple quizzes but he gave you study guide for all of them",4.3,"knowledgeable, helpful, supportive, accessible, organized"
A lot of passion for his topic,2.6,passionate
EASYY PEASY!....,3.0,easy-going
"She\'s a nice lady and all, but seriously cannot teach for anything. She is bad at clarifying things, her blackboard is all jumbled up and confusing, and does not tell you what is due until the day of. if you want to be stressed out,confused and bored, definitely take her class. I advise not taking the class.",2.1,"confusing, stressed out, bored, bad at clarifying, not recommended"
"Raquel ****tan makes learning Spanish very fun. Be warned that you will have to learn the grammar on your own, as she spends each class basically talking with the class in Spanish.",4.6,"fun, interactive, engaging, conversational"
"Mr. Quereshi is awesome!!! He was easy. I never understood what he was saying, but I\'m also from an area in which people only speak English. He really tries to make you understand. He is pretty funny and has a great personality!! He never responds to emails, though. IF YOU CAN, TAKE HIM!!!!!",4.0,"awesome, easy, tries to make you understand, funny, great personality, NA"
So great. Jason is an amazing lecturer and makes himself available. Definitely is an inspiring teacher.,5.0,"great, amazing lecturer, inspiring"
"Great class, I really enjoyed attending. Took the summer course and Ms. Maguire is an amazing teacher, really enjoyed her lectures, as long as you focus, and study, she\'s awesome.",3.0,"Great, enjoyed, amazing, teacher, lectures, awesome"
"I really enjoyed Dr. Baer\'s class. The choice he gives for exams is fair with different students teaching styles. He\'s a very friendly guy when visiting in the field and very approachable after class or during office hours. Sometimes it was hard to hear him during class, but he was willing to repeat any missed directions and speak up if asked to.",4.1,"friendly, approachable, fair, accommodating"
Nice guy and laid back. All tests are take home and there is homework due weekly. Offers extra credit. Just go to class and get an A. Don\'t buy the book.,5.0,"Nice guy, laid back, take home tests, homework, extra credit, easy A, don't buy the book"
"I had her twice, because I dropped her class at LCCC. She\'s an excellent teacher; she\'s passionate about her work. If you are a baby and don\'t like to learn, write (not that there is a lot of writing involved), or work, I would suggest avoiding her. She\'s probably one of the best teachers at SIUE.",3.9,"passionate, excellent, best, teacher"
It is ok.,3.2,NA
Very difficult class. Robert Coleman enjoys putting students on the spotlight and will keep pressuring you to speak even when you have no idea what to say. Try to speak as little as possible in the class. Do NOT raise your hand. You have to read about 100 pages of online or textbook material for each class or else he WILL put you on the spot.,2.9,"difficult, pressuring, spotlight, read a lot, challenging"
"The professor knows the topic, however, he can\'t relay them well. He explains a topic in 5 minutes and you understand it. but then takes the remainder of the class over explaining it so that everyone is then totally lost. I wouldn\'t recommend taking him.",3.2,"knowledgeable, poor communication, overexplains, confusing"
She is nice and professional. I would recommend her,3.7,"nice, professional, recommend"
No Comments,4.4,NA
Communication skills are A1! He\'ll get back to you within minutes. wrote a 40 pg paper for his summer class on top of all of the work. 4 week course- LOTS of work but nothing too hard to understand.,3.3,"Communication skills, responsive, dedicated, hardworking"
"DON\'T TAKE HIM. He \'forgets\' to grade things and loses everything. If you have to take him, make copies of EVERYTHING. Class is not structured or organized in any way. Some study guide questions aren\'t in the book or on the internet. He won\'t help you. Ruined my 4.0",2.0,"disorganized, forgetful, unhelpful, ruins grades"
"As an older professor, he has good insights in the history classes. He\'s very flexible and the assignment are very easy. Take this course to get a pretty easy A.",2.8,"experienced, insightful, flexible, easy assignments, easy A"
"Mrs. Haynie is one of my favorite teachers ever. She really makes the subject interesting, she cares about her students, and she\'s very helpful with students who need extra help and teaching more proficient students new skills.",4.7,"favorite, interesting, caring, helpful, proficient"
"Awesome professor...pushes you to strive for the best...those who don\'t like him much have never really taken the time to get to know him, or they are probably failing his class because they don\'t do their work or read. I\'ve had him for all four years and he\'s my advisor. I have nothing but good things to say about him.",3.8,"Awesome, pushes you to strive for the best, advisor, good things to say"
Take another teacher. He\'ll do problems in class & make sarcastic comments about how much faster he can do them. Tests much harder with trick questions than other sections & u don\'t get to use formula sheet on final. You might learn more in his class but you are unlikely to get in A unless you\'ve had AP chem and grading criteria not clear.,2.3,"sarcastic, challenging, trick questions, no formula sheet, unclear grading criteria"
Good guy. A lot of people don\'t like him but I think they are bl;aming the teacher for the subject matter. Dispite other comments I would recomend him. He\'s kindy nerdy (as are all science people) on occasion he\'s pretty funny in a physics professor kind of way. GO TO CLASS! Take good notes STUDY! keep up--you can do well but you gotta try.,2.2,"Good guy, recommended, nerdy, funny, physics professor, GO TO CLASS, Take good notes, STUDY, try."
I would not recommend Park for people who struggle with math. She speeds through problems assuming everyone is following along. Tests are whatever.. Still failed the class because your grade is solely based on 3quizes 3exams and final. This prof Is great 4 people who are good at math or have taken stats before.,4.0,"unhelpful, fast-paced, challenging, tests-focused, knowledgeable"
"Took this class during a 5 week session because my advisor said it would be ""easy"". However, there is a test everyday,TWO 10 page papers due on two novels-due a week apart from eachother. Her tests are almost impossible to get an A on because it\'s all memorization of very presice facts. Wouldn\'t recommend taking her in reg. semester either!",3.2,"difficult, demanding, memorization-intensive, not recommended"
No Comments,4.6,NA
No Comments,4.3,NA
"eaaaasy grade! just show up, didnt need to pay attention half of the time, never used the textbook and still passed, only 2 tests & lowest score is dropped. very much a story telling teacher mostly about his personal life and random things going on in class.",2.6,"easy grade, show up, not pay attention, passed without textbook, storytelling teacher, personal life, random things, NA"
"I am currently in her class. She is not helpful, is impatient with questions, arrogant and basically expects you to know SPSS, Z-scores, T-Test prior to being in her class. She does not go over new concepts, her homework is very hard, no time on class to go over it and balks at questions. Two words. EXTRA CREDIT. She is arrogant and rude.",2.5,"not helpful, impatient, arrogant, expects prior knowledge, hard homework, no time for questions, extra credit, rude"
"Brannon is a boring teacher. You have to write down everything that he says, it will be on the test. what you read in the book is not discussed in class, and will be on the test. Although he is hard, he is a great teacher, who gives great curves. Take him!!!",4.1,"boring, hard, great teacher, great curves"
"ABSOLUTE WORST PROFESSOR I have had after 3 years at Alabama. Her class is boring, you don\'t learn anything, and her tests don\'t cover material she puts on her powerpoints. She is so unhelpful and not understanding to anything at all. DO NOT take her!!",2.7,"worst professor, boring class, unhelpful, not understanding"
she\'s so passionate about the course and it really shows which definitely helped me stop being bitter about having to take this to graduate. the paper really isn\'t that hard and the weekly quizzes make it easy to know where you stand in the course. I highly recommend her.,3.3,"passionate, helpful, engaging, recommended"
"This class is completely subjective and she teaches it very unfairly. She let half the class have cameras for a week longer than the rest of our class and still considers it to be a ""fair"" assignment. She told us to pretend it was like ""Survivor"", sorry but I don\'t remember signing up for a tv show at registration...",3.2,"unfair, subjective, unprofessional, inappropriate"
"really easy to get along with, tests are super easy she gives study guides, she will clarify anything you want to know,watch movies alot, and she keeps the class intresting, and takes attendence sometimes",4.2,"easy-going, approachable, helpful, provides study guides, clarifies doubts, engaging, incorporates movies, attentive to attendance"
"She\'s nice but her way of teaching is blah. Everything she does is by the math department. Her answer to everything is literally ""It\'s on the syllabus."" If you want to pass and actually understand take another professor.",1.8,"nice, blah, math department, syllabus, pass, understand, NA"
What kind of promises would a professor make to a student? That\'s weird... this guy is the best teacher I ever had.,4.3,best teacher
No Comments,4.1,NA
"Strong was one of my most favorite teachers. About half of my class dropped, but I feel it was due to laziness. If you are not a lazy student and you put the time in, you can guarantee an A or a B. I had a 3 month old baby, a job, and took this class. I worked my butt off and made a B with a lot of help from Mr . Strong. He is an amazing teacher.",3.5,"favorite, hardworking, amazing"
BEST PROF EVER! HE IS AWESOME AND HE WILL ALWAYS HELP YOU! HIS QUIZZES ARE EASY JUST WATCH THE NEWS! LOOKS LIKE HE GETS HIS NEWS FROM CNN MSNBC AND SOME LOCAL STUFF! HE WILL ALWAYS MAKE CLASS FUN!,5.0,"BEST PROF EVER, AWESOME, HELPFUL, EASY QUIZZES, FUN CLASS"
"If you arent an encyclopedia of EXACT PERFECT mrchanisms, catalytic cycles, and 3-d structs you will loose millions of points for trite mistakes and not be rewarded in any way for what you have learned or put reasonable amounts of work and thought into. Given the choice i would never take a class from him again",2.9,"strict, unforgiving, demanding, discouraging"
"Relatively easy class. Never takes attendance. Don\'t have to do the readings if you go to the lectures. Explains concepts well. Not very insightful in answering questions though. Three papers and 2 exams. Easy ""A"" is you participate.",4.0,"easy class, never takes attendance, explains concepts well, not very insightful, three papers, 2 exams, easy ""A"", participate"
"His lectures were not helpful and the final exam was ridiculously hard! Other profs provided slides with detailed information to their students while bruce hammond only put a few graphs on his slides. My friend is currently retaking Econ1021 and you know what, most of the people from that class were from bruce hammond\'s class last semester.",3.0,"unhelpful, hard, few graphs, retaking, most students from his class"
"I took the online course. Lots of reading/writing essays or answering questions, but not a difficult course. Professor is understanding, helpful, and she gives credit for whatever work you submit. Read the material, participate, and you\'ll do fine in the class!",4.1,"understanding, helpful, gives credit, participative"
"all tho i didnt get him for a lecture class, he is a great support for the college at home course. willing to help, and very understanding!!! he is a wise man, with compassion to seeing you succeed...",4.2,"supportive, understanding, wise, compassionate, helpful"
"Fairly unintelligent, and narcissistic as the day is long. If you accidentally make him feel threatened your grade WILL suffer, as his grading method is entirely subjective",2.7,"unintelligent, narcissistic, threatened, subjective"
I can\'t say enough about Dr. Mulrooney. I was doing poorly in his class due to some personal issues that kept me out of class. I sat down with him in his office after class to talk about it and see what I could do and I have to say that he\'s hands down the most understanding professor I\'ve had. He let me retake the exam I missed. Incredible man.,4.8,"Understanding, compassionate, supportive, incredible"
"Hirschl\'s lectures are scattered, and his explanations of concepts are very vague. I did not know what ""developmental sociology"" was until our TA explained it halfway through the semester. He uses examples that are not thought out, and you could argue that all choices on his multiple choice questions are correct. Even so, the class is super easy.",3.0,"scattered, vague, not thought out, super easy"
Med Term online. Easy course. Prof Jost is completely hands off. She does not respond to phone calls or email. Takes several weeks to grade assignments.,2.9,"hands off, unresponsive, slow grading"
"DO NOT TAKE THIS PROFESSOR. The exams are a load of crap. He doesn\'t teach anything that\'s on it and we would spend a whole class talking about two equations that we he openly admitted we didn\'t have to learn. He lost my first exam, didn\'t come to class because he ""lost track of time."" I withdrew from this class as fast as I could. He\'s horrible.",1.6,"unprepared, unorganized, unhelpful, irresponsible, discouraging, incompetent"
she is a nice teacher!,3.5,nice
No Comments,3.5,NA
No Comments,3.5,NA
"Race and Ethnicity is a class with a lot of potential, but Professor Pyle just didn\'t live up to that!",2.6,NA
Mr.Unger is a really good teacher and his Online class was great. I would recommend him to anyone. His online REL2300 class was very easy and self paced. Journals kind of difficult but not really. other than that. Great teacher and he also explains to you why he gave the grade he did. Really good. TAKE HIS CLASS =),4.8,"good teacher, great, recommend, easy, self-paced, difficult, explains well, great, TAKE HIS CLASS"
No Comments,4.2,NA
"Lectures about himself. unbelievable stories. Guy is stuck in the 1960\'s. Literally didn\'t show up for our final. Easy A if you show up, but if your paying out of pocket not from financial aid or mommy and daddy. I was hoping to learn more. Very outdated teaching style. If your taking for credits, go for it. If you want to learn. forget about it",4.3,"arrogant, outdated, unreliable, self-centered"
Dr. Ferguson is an awesome teacher. He knows his stuff and he makes his class very fun. Assingments are easy and he is very clear. Tests are easy if you look over notes. No book was required. He was the best teacher I have had yet. I hated to see this class end! If would love it if all classes were this way!!!,4.3,"awesome, knowledgeable, fun, clear, best professor, loved the class"
"Great professor. Go to class, participate, READ the material and it is an easy A!",4.0,"Great, easy A, professor"
"Nice guy - good instructor - kinda dry material-Bad habit of powerpoint and dictation - very approachable, but not as helpful as I would have liked",3.2,"approachable, good instructor, dry material, not helpful, bad habit"
"It\'s not terribly compelling material to teach, but Prof. Giarratani augments it with topics relevant to his students\' lives. Exams and quizzes are very fair, and recommended practice materials seem abundant. Try to pay attention to lectures, though, because he may test some details directly from them.",3.8,"fair, relevant, recommended, abundant, detailed"
"This is a remedial course for students who didn\'t score well on the ACT. Easy class. If you miss five times you automatically fail the course. All assignments are online, and it\'s up to you to complete them. If you don\'t miss any classes but fail the master exam you still pass the class. You don\'t get a credit but it goes on your transcript",3.7,"remedial, easy class, online assignments, independent learning, pass without credit"
"Avdulov is the BEST! If you\'re ready for the challenge of learning a new language, take him! His teaching style is awesome, and he\'s SUPER helpful. If you really try hard and he sees that, he\'ll love you. If you do bad on a test, he\'ll let you retake it. It\'ll be basically the exact same so you can ace it. Definitely the best prof for Japanese!",4.1,"BEST, challenge, learning, language, teaching style, awesome, SUPER helpful, love, retake, ace, best professor, Japanese"
"go ahead and take this guy...all you do is take notes, so you better be there. He talks fast but the tests are pretty easy",4.2,"fast-talker, easy-tests, requires-attendance"
"TAKE THIS CLASS! As long as you take notes and study you will pass. Chris is great at explaining things. There are 4 lecture tests and 3 lab tests, and he puts lots of info on elearn to help you study.",4.3,"knowledgeable, helpful, organized, informative"
"Kinda silly at times, but a great guy and gets his point across well. Wonderful mentor and you can learn a lot from him if you try.",4.9,"kind, great guy, gets point across well, wonderful mentor, can learn a lot"
best teacher ever!,4.7,"best, teacher"
"There are quizzes every other day and assignments every other week. The questions are ridiculous. He asks things that don\'t make any sense. This class is boring. However, he lets you take the tests in class and lets you talk to students in the class. Avoid this class at all costs. I didn\'t learn anything.",3.6,"boring, ridiculous, avoid, didn't learn anything"
"I loved her. I have to agree with the person below me though, she can be pretty rude at times. Class was a lot of fun!!",4.9,"loved, rude, fun"
"He\'s never around except for grading, so pray for a helpful TA. Makes sure every point is scrutinized.",3.1,"distant, meticulous, grading focus"
one word: awesome,4.6,awesome
"Ms. Yearwood overall a great teacher, she can be confusing with dates for assignments and projects, but overall she is very knowledgeable about the subject, if you just read the chapters you will do fine.",3.0,"knowledgeable, great teacher, confusing"
"Don\'t let his big bad, ""this class will kill you or I will"" attitude scare you at first. He is a really nice guy and has had a profound impact on many many students. classes not too hard, just do your work and FOLLOW DIRECTIONS, or he may eat you up for that. Is quite willing to work w/ you on things. sense of humor comes across as anger its not.",4.1,"strict, impactful, helpful, sense of humor"
Great guy! really cares about students learning. I have always struggled in math until now. Very funny and easy on the eyes. Great smile. Wish I could take more classes from him.,4.6,"Great guy, cares about students learning, struggled in math, funny, easy on the eyes, great smile, wish could take more classes."
"His classes are tough, I agree with other students\' opinions. BUT! he is very helpful for students to understand through individual tutoring during the class. All students in my class had worries about him before taking classed, but they has been changed after taking classes. Also, his personality and efforts are great!",3.2,"tough, helpful, individual tutoring, worries, personality, great"
Where you guys attending the same class as me ? He is one of the best teachers I have ever seen at McGill. His classes are interesting and he values what every student has to say in his classes. They should clone this guy and replace many of the duds McGill currently has in the management faculty.,3.6,"best teacher, interesting classes, values students, exceptional professor, should clone him"
No Comments,4.1,NA
No Comments,2.4,NA
"""if this is college""...then quit ****ing about having to study you ****ing babies",2.9,NA
"Professor Pratt is the best professor that I have ever had at Queen\'s law. He cares deeply about his students and you can tell that enjoys teaching. He is friendly, hilarious, and makes even the dull aspects of contract law interesting. I wish I was able to take more classes with him as I know he has tremendously improved my legal reasoning.",4.0,"friendly, hilarious, caring, enjoys teaching, improved legal reasoning"
"Professor O\'Brien is awesome. He\'s such a kind and calm guy, I\'d take a class again with him in a heartbeat. (And yes, he talks quietly. Listen well, it\'s worth it.)",3.9,"kind, calm, awesome"
Best professor at Queen\'s. Hands down.,4.4,"Best, professor, Queen's"
"This guy is a Joke! He was a visiting professor at my school in the spring of 2003. He had the opportunity to teach at a major law school and really messed it up. Unfortunately I learned nothing from him. Tulsa you deserve him, LOL!",2.9,"unprofessional, ineffective, joke"
Most boring professor I have ever had. He complains too much. His voice is extremely monotone. I never knew when assignments were due. If you pay attention (which is extremely hard) you\'ll do well on the quizzes/tests. I had to force myself to go to class. Do not recommend.,2.4,"boring, complains too much, monotone voice, hard to pay attention, quizzes/tests, force myself to go to class, do not recommend"
"she\'s an awesome teacher, and is really good especially when she\'s reading children\'s books to us, she makes great sound effects too, as she reads them. the text is quite difficult to understand however, so make sure u keep on top of it. out of all the classes the text is an in-depth analysis about acquiring language, it tends to be hardtoretain.",4.8,"awesome, good, great sound effects, difficult to understand, in-depth analysis, hard to retain"
Just write down every word that comes out of the man\'s mouth. Don\'t bother with the book; he doesn\'t even use it. You will have to read 2 extra books but I just skimmed them and still made 100s on the essay tests.,4.2,"knowledgeable, engaging, unconventional"
"Very interesting class! Quizzes/ tests were challenging but if you study hard you\'ll do fine. Only drawback is that there were six required books for American Military and War. Either way, I\'d take it again.",3.6,"interesting, challenging, required books, drawback, would take again"
Runs around like a chicken w/its head cut off.,3.3,"disorganized, chaotic"
A difficult professor if you\'r lazy like me. Lots of homework and the tests are from the hw. Final project seemed difficult based on what I saw others do. (I didn\'t do it but still passed only because I handed in literally 17 chapters of past homework on the last day.) Not the worst CS professor but I won\'t take him again.,3.8,"difficult, lots of homework, tests from homework, final project difficult, passed, not the worst, won't take again"
"Irvine was easily my favourite professor this year. The workload is not easy, but it\'s manageable if you put in the time. He\'s so funny, and seems very approachable. Doesn\'t seem to be arrogant like other professors I\'ve seen. Exam was very fair and much easier than expected. Not a hard class if you\'re willing to put in the work, which most aren\'t.",4.2,"approachable, funny, fair, manageable, favorite"
"he knows his stuff. good class if you are interested in the subject, but if just taking to get credit it could be a pain...",2.8,"knowledgeable, passionate, challenging"
"Very boring professor, his exams are half essay, half multiple choice. His only classes seem to meet once a week, avoid missing classes. Very poor time management, with holidays, we got to the final week with 10 chapters of material left. Extremely difficult to get in touch with as well. Take Schupp.",3.6,"boring, poor time management, difficult to get in touch with, avoid missing classes"
"I showed up for every class, took notes, paid attention and still couldn\'t follow this guy. what a flake",3.1,flake
"Brother Zenger is a fantastic teacher and he really cares about his students. Even if you don\'t like insects, you should take his general entomology class. It will change your life.",4.1,"fantastic, cares about students, life-changing"
Awesome teacher! Really easy going and really tries to help you understand the material. I had him for Acct 1 and I am taking him again for Acct2.,4.5,"Awesome, easy going, helpful, understanding"
"We had to study A LOT in this class. Don\'t take the class if you\'re looking for an easy A because you WILL fail. His tests are mostly T/F which I find harder than multiple choice questions. His teaching style is quite hard to follow, but you can tell he really has a passion for the subject. Our text is extremely helpful, so use it!",4.3,"strict, passionate, challenging, hard to follow"
I love Brewbaker! He\'s cool.,3.4,cool
Don\'t take this class! So much reading assigned for each class and a paper due every Friday. A few tests with mc on very minute details and an essay on each test.,3.6,"difficult, demanding, heavy workload, detailed, strict"
"Respected, organized and professional. He gives over hard concepts in a clear manner. It\'s a focused setting.",4.7,"Respected, organized, professional, clear, focused."
This is a wonderful teacher. She really cares about her subject! She makes class interesting sharing real life experiences. She also grades very fairly. I recommend her highly!,4.7,"caring, wonderful, interesting, fair, recommend"
No Comments,4.4,NA
"She falsely accused me of collaborating on my final exam(im a good student& would never)called me & hung up on me when i told her i spoke with the dean. Later she never contacted me, letting me know that i was found innocent. i had to find out when i recieved my grades that i, in fact, had a grade in her class. Thank God she is leavin",1.4,"accused falsely, unprofessional, hung up, dean, found innocent, grades, leaving"
"Did not like her, one of the worst teachers I\'ve ever had. Very boring class, and don\'t waste your money buying the book because you\'ll never use it.",3.6,"worst teacher, boring class, don't waste money, NA"
"If i could I would pick Mima 100 percent again as a professor. Shes very decent, nice and understanding. Attendance is a must in order to get the marks.",3.8,"decent, nice, understanding, NA"
My boy. Great teacher,3.9,"friendly, great mentor"
Amazing teacher. A philosopher more than a business teacher.,3.6,"Amazing, philosopher"
"Very good, easy. Realizes that not everyone is an english major.",5.0,"easy, understanding, accommodating"
"very easy class, just make sure you study for his tests and hand in the paper on time. class is interesting he can be kind of boring though sometimes. great professor.",4.9,"easy, study, tests, paper, interesting, boring, great"
Easiest math class you could possibly take. He gives you the test questions and then lets you retake the tests if you dont like your score. He is really nice.,3.7,"Easiest, nice"
i love the class,4.1,NA
"Went through lectures too fast. Funny teacher, tough grader. Half the class is gone midway into the semester. NEED TO DO HW AND ATTEND TUTORING.",4.0,"fast-paced, funny, tough, demanding, engaging"
"She is consistently 10-15 minutes late for class. If you miss a class for any reason, including death in the family, even if you let her know ahead of time that you will be absent, you will get a zero for the work you missed. She does not allow any make ups and has really screwed some of her students over.",2.9,"Late, inflexible, unsympathetic, unyielding, unfair"
In my experience taking this class I noticed that Laidlaw wanted every one in the class to succeed and helped us every step of the way. Relatively easy and interesting class.,3.3,"supportive, helpful, caring, easy, interesting"
I thought she was very helpful and a great teacher compared to other english professors that I have come across.,2.4,"helpful, great teacher"
"Her class was on Lacan, but when she tried to help us understand, it just made me more confused.",2.5,"confusing, unhelpful"
"Took his online course. Worst experience so far in university (3rd year). Offers no help, and doesnt provide proper info on anything. First assignment was the most vague piece of $#!$ everyone I showed as ever seen. Shame on York for hiring him to educate the new was of statisticians and business people.",2.6,"worst experience, no help, vague assignment, shame, not helpful, not informative, not clear, unhelpful, inadequate, disappointing"
"Dr. Fields does lecture a lot but he tells stories to go along with it to keep your interest. There are almost no assignments in this class, but the tests are pretty tough. Even though there are only 3 tests, including the final, they are pretty much your entire grade. The textbook isn\'t mandatory, but it will help.",4.2,"lectures a lot, tells stories, keeps interest, few assignments, tough tests, important tests, textbook helpful"
Prof. Harris is such a chilled out teacher and very fun but is often unclear about assignments.,4.2,"chilled out, fun, unclear"
"worst class. The lecture is word for word from the book, with unclear explanations and no way to answer questions. This class was not supposed to be hard, but it was and more difficult with this instructor. She spent more time talking about investing in stocks and how she started a business when she was 12 years old than she did teaching !",1.3,"worst, unclear explanations, difficult, instructor, investing in stocks, started a business, talking more than teaching"
"He doesn\'t teach bird courses. Teaches some tough material, but every lecture and the whole course are always well-organized and well-structured. The structure is your friend. Use it, you\'ll get a good Paciocco mark.",4.4,"tough material, well-organized, well-structured, Paciocco mark"
The class isn\'t that bad but she isn\'t the best professor. The whole class is having groups teach a chapter. This is fine but she interrupts a lot during presentations and doesn\'t let the group complete what they were saying.,3.6,"not the best professor, interrupts a lot, doesn't let the group complete - NA"
"I had not taken algebra for over a decade when I signed up to take college algebra with Mr. Ream. He truly wants students to succeed and as long as you do the assigned homework and reach out to him if you are struggling, he is more than happy to do whatever he can to help. He tries to make math fun and gives curves on the exams - highly recommend",2.8,"supportive, dedicated, helpful, approachable, engaging, recommended"
"I really enjoyed this class and the professor! one of the best classes i\'ve taken at the U of M....alot of work though, so be prepared :)",4.2,"enjoyed, best, alot of work, prepared"
"Passionate teacher just pay attention in class, take notes, and do the critical assignments and EC to pass...",4.4,"Passionate, attentive, critical, NA"
I absolutely loved this course. The textbook was great to read (most days a page turner) and Dr. Kinney taught directly from it. The tests were of no big surprise and I learned a lot. It was great having the opportunity to scratch out five questions we did not want graded on all of our tests...boosts the grade. I would absolutely recommend taking i,3.0,"loved, great, textbook, page turner, taught, tests, learned, opportunity, boosts, recommend"
Eierman is a nice guy. He is willing to help and answer questions all the time. Hard to follow most lectues in class so reading on your own is essential to get an A or B. Overall good teacher if you are willing to put effort in.,3.0,"friendly, helpful, knowledgeable, challenging"
No Comments,4.1,NA
"O-Chem 2 is a difficult class. . Dr.G Focuses more on the mechanism of the reactions and few problems here and there. Although this may not be efficient for most students, he really wants you to succeed. He makes it possible to earn 100% on at least one of the 4 exams -we got lucky for 2 (this is huge!!). He wants you to try- you slack; you fail",3.8,"difficult, focused, mechanism, problems, succeed, 100%, exams, try, fail"
She has to be one of the greatest teachers.,2.7,"#greatest, #teacher"
"Professor Chase is passionate about physics, which can be seen by her marked enthusiasm during lecture. She does a great job of explaining different concepts. As someone who has always dreaded physics since high school, Professor Chase\'s lectures made physics bearable, and in some cases, even fun.",2.6,"passionate, enthusiastic, great job explaining, bearable, fun"
I have taken 8 RTC courses and she was the worse instructor. She was late to class and did not pay attention during class presentations. We went to the a pool one day. What a waste of time and money.,3.1,"worse instructor, late, not pay attention, waste of time, waste of money"
Really awesome teacher!! You can tell he REALLY loves what he teaches.. Class is pretty easy just do the journals..and you get to use study guides on the tests!,4.8,"awesome, loves what he teaches, easy, journals, study guides"
"I find Dr. Greene\'s ability to connect with her students refreshing. Engaging lectures, and constant feedback with her audience. She is obviously passionate about education. The drawback is that note taking on lectures is difficult. The material is based on the ongoing changes in the legal and social society, textbooks are fairly irrelevant.",4.0,"passionate, engaging, refreshing, difficult, irrelevant"
"I tried so hard to adhere to this man\'s ridiculous teaching style but ended up getting screwed on his his 12 page quizes. He does not even assign that much homework. If enrolled in his class, read the entire book multiple times and do every homework assignment expecially the ones he does not assign.",2.2,"ridiculous, screwed, does not assign, read entire book multiple times, do every homework assignment"
"overrated, pretty full of herself.",4.7,"overrated, full of herself"
"This class is hard!!!! And that is an understatement!!! I only missed 3 classes the entire semester and was still lost. You have to read the book and pay attention to every detail in lecture to understand what this man is talking about and even then,you will probably still be lost. I have never taken a class so hard and Ive taken many hard classes",2.3,"difficult, challenging, demanding, detailed-oriented, hardworking"
"I took him for Geology 101, never again. I didn\'t learn anything about Geology in the class, waited outside of his office for a grade check and he never showed up. He also goes off subject a lot in the class and when he does talk about Geology it\'s very confusing. There are class evaluations due every class.",3.0,"unorganized, unhelpful, off-topic, confusing, inconsistent"
getting good results is impossible unless you attend all classes,2.6,NA
prof. make class seem hard then it is to scare u. if u study the slides the nite before and spoke out during discussion u\'ll do fine. 2 tests and a group project which my group did the day before ... lecture is slow and dry but i got good news (no not Geico) u have a computer so surf the web all u want. but just check back in every once in a while,3.3,"hard, scare, study, slides, discussion, tests, group project, lecture, slow, dry, computer, surf, web"
"If you\'ve never had prior programming experience, don\'t expect to understand Scripps\' lectures. Having said that, he is very nice and a fun prof.",3.2,"knowledgeable, challenging, nice, fun"
this was so boring i could not help but fall asleep. this is not an easy class and you will need to memorize EVERYTHING.,3.2,"boring, difficult, memorization"
"Overall, he\'s just fine. He seems to push his political stance on students every chance he gets and argues with students when they don\'t agree with him. After a while I stopped attending class and still got 100%. If you turn your papers in he will give you the credit and probably not even read them. Its more graded on completion than anything else.",4.7,"pushy, argumentative, lenient, indifferent"
"Great teacher. Loves her students. If you respect her, she\'ll go to the end of the earth for you. She makes sure that the assignments given are portfolio quality - deffinatly not a waste of your time. She is a fair grader if you do your work and attend class - even invited our class to her house at end of the semester!! Great Teacher, Great Person!",3.5,"Great teacher, Loves her students, Respectful, Goes the extra mile, Portfolio quality assignments, Fair grader, Invites to her house, Great person"
Great Professor! Stats is not an easy class but he makes it very easy to learn and understandable. Just make sure to attend class and do the work and you\'ll get a good grade. He\'s also very willing to help. Reading the textbook is helpful but not necessary. He also allows cheat sheets on the exams!,4.7,"Great Professor, easy to learn, understandable, willing to help, cheat sheets allowed"
He is a very good teacher and part of one of the best well rounded departments at FSC. The CJ department is outstanding in teaching as well as having experience in different fields in which they teach now.,4.4,"good teacher, well-rounded department, outstanding teaching, experienced, different fields"
I really like this class. She kicked out some cheaters so that means she cares.,4.6,"caring, strict"
