comments,star_rating,tags
Wouldnt retake this class with him. Hes good at teachin but for some reason some of the concepts were presented too difficult to remember throughout the course. He does allow cheat sheets for exams but make them quick to understand b. c it can slow you down. Make sure cheat sheets have examples of steps for specific problems rather than definitions,4.7,"- good at teaching, difficult concepts, cheat sheets, quick to understand, examples of steps"
"Probably one of the nicest teachers I\'ve ever met. VERY helpful and explains material very clearly. I never did well in math, but got an A in her class because she was so thorough in her explanations",4.5,"nice, helpful, explains clearly, thorough"
Awesome teacher! Knows A LOT of stuff and is into cool **it. Had him before and now I have him again. 2 Sweet!!,5.0,"Awesome, knowledgeable, cool, 2 Sweet"
Let\'s just put it this way: a disappointment in my attempt to perfect my Spanish.,2.4,NA
The test was a lot better than I expected. But not easy. Never went to class. Only read Gilberts supplement.,3.0,"test, better than expected, not easy, Gilberts supplement"
"Hillarious and insightful, a real treat to hear talk, but you need to put in some effort to do well",4.5,"funny, insightful, engaging, challenging"
"If he was half as bright as he thinks he is they\'d call it ""Marcos-sun""",3.5,"arrogant, overconfident"
"Mrs. McVey is very smart but has no idea how to explain her knowledge. She does not allow you to use a calculator the whole first half of the class. Her tests are extremely hard, and consist of most of your grade. The homework will take you hours and hours a week, which doesn\'t count for much. She is a nice person, but I would NOT take her class.",3.5,"smart, hard tests, strict, long homework, not recommended"
"Everybody HAS to take speech (aarggh!) Thankfully, I got a great teacher. She was very encouraging and got the class to encourage each other.You\'ve gotta do the work, but she helps you and always keeps on top of reminding you when stuff\'s due, which helps. I\'m a bit scatterbrained sometimes!",3.0,"encouraging, supportive, organized, helpful, reminder, attentive"
He uses too many power points and then you get overwhelmed with too much general info and no clarity on specifics that you will be tested on.,3.1,"overwhelmed, general info, no clarity, specifics, tested on"
Hes the most unorganized and laziest teacher inthe civil engineering department. To put it short and sweet he\'s an idiot,3.2,"unorganized, lazy, idiot"
"Very great, organized and straight forward professor.",4.5,"great, organized, straight forward"
"I studied more for this one class than all my classes combined and I am a pharmacy major. I received the highest grades on the midterm and final out of 12 people in the class and he still gave me a B! how does anyone get an A? Im glad I heard he left or hopefully fired. He does not care about the students, yet about boosting his ego.",1.5,"strict, unfair, high expectations, egoistic, uncaring"
Got an A,1.7,NA
No Comments,3.3,NA
"Aka mrs. hurley... shes such a great teacher, very easy and gets your final project out of the way during the 1st 2 or 3 weeks... she gives time for everything and your VERY RARELY in there for the whole period",5.0,"great teacher, easy, efficient, time management, rare"
This class was SO HARD. Be prepared to teach yourself and spend a lot of time doing it. He\'s so quiet and class and literally goes over no examples in class. He just reads the notes to you that you purchase in the bookstore.,2.7,"difficult, quiet, self-taught, no examples"
"If I had to dream up the best online professor, It wouldn\'t come close to professor DelCastillo! He is awesome! Answers emails very quickly, and offers help if requested without a rude answer. Takes the time to write out key points of chapters and posts examples. no midterm, no final, just perfect",4.3,"awesome, responsive, helpful, dedicated, organized, perfect"
"what a pointless class. you learn absolutely nothing and she comes off as cold. she is so picky when it comes to grading. honestly, it seems pointless to even GO to this class. i thought introduction to research would be more informative, but this class is useless and thats it.",4.3,"pointless, cold, picky, useless"
"Class is not too hard, but Carnes expects you to do the work and be prepared for class, no excuses!",3.5,"demanding, high expectations, no excuses"
Ruben likes to talk. A lot. But thats ok as long as you\'re interested in the History Of Design And Architecture. Overall I\'d say he\'s cool.,2.6,"knowledgeable, passionate, engaging, talkative, cool"
He is really arrogant and unfair. Not a very good teacher. Avoid at all costs.,3.6,"arrogant, unfair, not good teacher, avoid"
"He is very hard to listen to, until he gets to talking about his own research, then it\'s easier to stay awake. Go to his office hours. Covers the same things in every class, but not clear in class on what exactly he wants you to know.",1.7,"hard to listen, research, office hours, covers same things, not clear"
Had a B average in there until the final and made a C. He is not very clear and will interrupt himself while working out a problem to go on a tangent. Not recommended.,3.1,"confusing, tangential, not recommended"
"Two 500 word essays due a week. Class starts by useful grammer tips. The next hour she calls on every person to see how they feel about the topic for the essay. The essay topics are mostly revolved around politics, money, and every once in awhile something interesting.",4.2,"strict, organized, engaging, knowledgeable, challenging, focused, structured, interactive, relevant"
I took this class on line this summer. Dr. Coleman was extreemly helpful and quick with getting back to me with any questions. I struggled a bit at the beginning but he kept with me and was encouraging through the course. I wound up getting an A. I would highly recommend him.,4.2,"helpful, quick, encouraging, highly recommend"
Very Hot!!!,4.1,NA
I learned a lot,4.1,NA
Not very open to alternate interpretation. Uses his own poetry in the class and makes you buy his books. Interesting speaker with lots of real world poetry experience.,2.9,"strict, opinionated, experienced"
"I had Dr.Anning his first year teaching at SRU. He\'s a really nice guy, willing to help. When I had him he seemed slightly nervous teaching in front of the class but if you talked to him one on one afterward he\'s a great helper and great teacher.",4.0,"friendly, helpful, nervous, great teacher"
"One of the worst professors I ever had. She does not respond to emails, which is not good for a professor. Communication is a plus. She is all into herself in class. She does nothing but play on her little computer. She is good at telling you what she want to do when she retire. Good at telling students not to ask her questions, ask a group member.",3.0,"worst, does not respond to emails, communication, self-centered, plays on computer, retirement plans, discourages questions"
No Comments,4.0,NA
"Prof. Vyse has done a great job sparking my interest in Psychology. He does a great job keeping the class engaged with his helpful powerpoint slides, succinct explanations of main ideas, and integration of out-of-textbook materials. He will make you work hard, but you will learn a lot. In addition, he is very kind and has a good sense of humor.",4.1,"engaging, helpful, succinct, integrative, hardworking, kind, humorous"
"Paul needs to teach the science before he can philosophize about the principles of science. Frankly, you are wasting money by taking this class.",3.5,"#unorganized, #philosophical, #inefficient, #wasteful"
Fun teacher good guy,4.4,"fun, good, NA"
"Dr. White is an incredible professor. Two years into my PR career, I still quote things she said in my class. She\'s tough but fair. Despite it\'s appearance, PR is very difficult field. Her class is a good test on whether you\'ll succeed. Sit in the front, join PRSSA and do all the readings. If you don\'t enjoy this class, don\'t major in PR!",3.7,"incredible, tough but fair, difficult field, good test, succeed, enjoy"
This guy thinks he is the king of the universe (since he is just an associate dean). He is going to be a bad reputation for Carleton. I don\'t know a single person who likes him. try to avoid him.,3.0,"arrogant, bad reputation, disliked, avoid"
"Do not take Sharif for Dynamics, or anything for that matter. He stands up at the front working examples, with horrible handwriting, and speaks incomprehensibly. To make it worse, he uses online tests and quizzes with ridiculously low tolerances, and made us write down work but didn\'t give partial credit for it, would just TAKE OFF points...",2.9,"unorganized, incomprehensible, low tolerance, strict, no partial credit"
"After repeatidly taking this course, I took this professor in the summer & got an A. He lectures from the moment class starts to a little over the class end time. To take notes I used my macbook and found it much easier to follow his layout! FOLLOW HIS LAYOUT & Study his notes in the layout he gives 6 hrs a day, his test come straight from notes!",4.1,"lectures, engaging, detailed, organized, helpful"
"I thought Dr. Sydlik was very helpful. I had her in her first semester, and I liked her very much, she was very clear and concise. As far as treating her students like 12 year olds goes, if you are inconsiderate, she\'s going to let you know about it.",4.0,"helpful, clear, concise, inconsiderate"
Heb is a great guy but not the best prof. You can learn from him but if econ is not your thing and you will need some better teaching you should try another prof,3.4,"great, learn, better teaching, try another prof"
"Great and very helpful. Dry sense of humor, but when he gets down to business he demands respect when talking.",4.1,"Great, helpful, demands respect"
"the most painful experience in law school. offer, acceptance... go through your paradigm",2.9,"painful, strict, demanding, paradigm-driven"
"Good easy professor. Just do the work and you\'ll pass. He assigned only two papers throughout the semester and all we had to do was revise/peer edit them every few weeks. He also teaches basic grammar which was extremely easy, and it helped me improve my writing. He can be a bit boring with his lectures though.",4.5,"Good, easy, basic grammar, boring"
"Deep down, I know that Dennis is a good guy. Just a little misguided. His classes were BORING though. You don\'t really need to pay attention to pass, though. RUNNER UP 3 YEARS STRONG! YESSSSSSSSSSSSSS",2.8,"good guy, misguided, boring, runner up, strong"
stinko,2.3,NA
"The class itself isn\'t too bad. 10 cases, 3 exams (last exam is extremely card due to calculations), and one final project. The class would have been enjoyable if it wasn\'t for the stupid GA. The GA loves marking answers wrong & never gave anyone in the class a perfect score for a case/assignment.",3.8,"stupid, loves marking answers wrong, never gave perfect score"
"She is very willing to help you if you haven\'t done well on your tests if she sees you doing what your supposed to. She is Libral and since she is a very important person on campus, has a lot of info to share. If your a Dem you will like her.If Your a repub, wellDiscussion will rise. Its a fun class",3.6,"helpful, liberal, important, informative, fun, controversial"
This guy is full of himself. Don\'t bother doing the reading because it won\'t help.,4.0,"arrogant, unhelpful"
"Really nice guy, very willing to help you if you have any questions about the assignments and creates interesting class discussions. Just don\'t be late for class and say ""Thank You. P.S. He\'s kinda cute too.",3.7,"friendly, helpful, interesting, punctual, attractive"
"I went in with a tiny bit of programming experience, and have not found the class to be all that difficult. Scripps was an overall average teacher in my opinion. Very funny though!",3.2,"average, funny"
"Not a good teacher for this class. Basically copies all the examples from the book, then reiterates them (not accurately) to a bored am class. Meanwhile, the tests and homework are using physics we don\'t want to meet in a dark alley.",3.2,"boring, inaccurate, unhelpful, unengaging, unprepared"
Very easy all you have to do is get the notes off of black bored and study that....You dont really even have to go to class all you have to do is look on blackbored everything is on there!!!,4.2,"easy, notes, study, blackboard"
"She\'s a real nice lady,sensitive, helpful, kind, always edges you on, and helps build on your creativity!",4.3,"nice, sensitive, helpful, kind, encouraging, creative"
"Worst prof EVER! Very unorganized, very boring, and talks too much about his damn life. Talks about other BS that dsnt have to do w/the class. Loses ppl\'s papers and tells us we\'re at fault! What a butthole! 3 papers only. 1st paper can be redone since ppl always get a low grade. If you\'re retired (as he is), DON\'T COME BACK TO TEACH!!!",2.2,"unorganized, boring, talks too much, loses papers, blames students, butthole, retired"
"very hard marker, but you will learn alot, excellent teacher!",2.8,"hard marker, learn a lot, excellent teacher"
He was such a great teacher! So understanding and very helpful! I learned so much from him!!! TAKE HIM!!!,3.8,"great teacher, understanding, helpful, learned so much"
"Horrible teacher. Does not teach anything, just hands out assignment sheets and gives too much time in class to work. Paces back and forth across frot of room, talking to the wall insetad of the students even when answering a question. Stutters over every word and seems extremely nervous, even in a small class.Avoid him if you get bored easliy.",2.7,"Horrible, does not teach, hands out assignment sheets, gives too much time in class, paces back and forth, talking to the wall, stutters, nervous, avoid."
"He is honestly one of the sweetest people I have encountered. He is so kind and genuine and really cares about his students. The class is an easy A, and he is a very very good person.",4.8,"sweet, kind, genuine, cares, easy A, good person"
Course itself is pretty difficult but Mike\'s lectures are the best thing to listen to. He is loud and speaks his mind during class so as long as you can get pass that he\'s a amazing instructor to have.,4.6,"loud, speaks his mind, amazing instructor"
Sarah is one of my best teacher cos she is so enthusiastic and covers so much interesting material.,3.8,"enthusiastic, covers interesting material"
This is a great class a year later I still remember everything I learned I had a four hour one day class with her and did not hate going you should deffinatly take her for english.,4.5,"great, memorable, engaging, recommended"
She was difficult for a 100 level course. Four tests all semester including the final. Not difficult at all as long as you do the work and take the notes. I loved her! Great personality.,4.3,"difficult, tests, notes, loved, great personality"
"he is a SUPER nice guy and LOVES history, but class is very hard. used to be that he had quizzes once a week which were a pain, but the tests were impossible so at least you could count on them to help you. got rid of quizzes so now it\'s just the impossible tests... VERY HARD!!! for a GER i would recommend someone else",3.6,"nice, loves history, hard, quizzes, tests, impossible, GER, recommend someone else"
"Thought the course was okay, but somewhat boring. We seemed to always discuss surface issues and not the real deep philosophical stuff. Jeff is a good scholar - one of his articles was part of the syllabus, and it was a great article. But, we really didn\'t get into the theory behind it - i.e. cultural reproduction. Could have been better.",4.2,"boring, surface issues, good scholar, great article, theory, cultural reproduction, could have been better"
"Dr. Terry is thorough and thought provoking. You cover a good deal of ground in corporate finance in ""adv fin mgmt"". While the earlier courses are a little too easy, this course is really excellent. This course makes heavy use of case studies, an excellent immersive tool. Best time to ask him questions is during or after class.",2.5,"thorough, thought provoking, excellent, immersive, best time to ask questions"
My favorite teacher ever! I love him!,4.9,"favorite, love"
I took Social Psych from him. Professor Milburn is one of the best professors that UMB has. I wish that I\'d have been able to take more of his classes and/or work with him more closely. Take a class of his efore he retires!,3.2,"best professor, wish to take more classes, work closely, before he retires"
Interesting class with great examples of what we are doing to the environment. The stories are great. Challenging but doable. I would highly recommend this course to anybody interested in the saving the world.,3.7,"Interesting, great examples, challenging, doable, highly recommend, saving the world."
Probably one of the WORST teachers you will ever have. You will have to attend tutoring or use Blackwelder\'s videos because this woman can\'t teach to save her life. Her notes are crazily disorganized so when it\'s time to take the practice test YOU HAVE NO CLUE WHERE TO LOOK. If you get her as a teacher..good luck,4.1,"worst, tutoring, disorganized, practice test, clueless, good luck"
"Smart lady, really knows her stuff. She does a lot of hands on learning and discussions. You usually get out of class early too!",4.8,"Smart, knowledgeable, hands-on learning, discussions, efficient"
"He is really strict and the tests are extremely difficult, and he doesn\'t like any students who come late. Do not take his course.......",2.4,"strict, difficult, punctual, NA"
"amazing! very , very tough marker and expects a ton of detail! but so kind and caring and interested in your learning as a student. it\'s a grade for great-prof trade-off, but worth it!",2.3,"amazing, tough marker, kind, caring, interested, worth it"
"Very boring lectures, professor lectures while most of class doesn\'t pay attention. Low attendance as semester goes on. If you have to take this class it is not hard as it consists of 4 Hw assignments plus 1 ec hw, 2 midterms, 1 finals, and easy group project. Do well on hw as it worth significant part of grade. Also you get page of notes on tests.",3.5,"boring, low attendance, easy, significant part of grade, notes on tests"
HEHEHE,3.0,NA
"He was boring to an extreme. Not to say he did not know his stuff, because he did. However, he tells you everything. Details you do not need to know or care to. He speaks slowly and tends to repeat nouns instead of ever using pronouns. Was just slow and boring. NOT RECOMMENDED",2.0,"boring, knowledgeable, detailed, slow, repetitive, NOT RECOMMENDED"
csi needed to have fired him long ago. everything you read here is true. not only is he an unqualified teacher but for students that struggle-hell make sure to point you out in class for an answer. horrible teacher and person.,3.2,"unqualified, horrible, unprofessional, insensitive"
He has favorites in his class and he is not afraid to show them. He does spend more time on their questions.,3.5,"favorites, not afraid, spend more time"
Needs to stick to specific topic more,2.6,NA
Does Knofel read these...He was one of my professors at OBC...Judy Greer McAllister,4.0,NA
"Professor Allen made it extremely easy to break down medical terms. You always know what\'s expected on the tests and if you have questions, she is always available.",4.6,"approachable, knowledgeable, organized, helpful"
"Kahn seems to know a lot about Labor Econ but I could not get past the constant licking of the fingers. In a 50 minute lecture, the guy stuck his hands in his mouth over 60 times, I counted - I\'ve heard varying accounts approaching 80. The class had 4 professors and I think I learned the least from Kahn - just not a great teacher but very knowledgable.",2.3,"knowledgeable, finger licking, not great teacher"
"Fair marker, clear lectures, helpful comments. Pro-feminist theory (I\'m male). If you\'re a real English student you\'ll like her.",3.1,"fair marker, clear lectures, helpful comments, pro-feminist theory, real english student, like her"
"I really have to contradict the earlier posting. I don\'t think the person was actually writing about Gessner. She does teach. She does not read things verbatim from the textbook!!! She is very interesting and kept her students engaged and interested. Moreover, she was the best instructor I had this semester.",4.6,"engaging, interesting, best instructor"
No Comments,3.2,NA
Hard everything. No review. I mean it RUN!!,2.3,"Hard, no review, RUN"
"I Love Mrs Haynie! She is probably the funniest teacher I have had yet! She is so quirky! Her world lit class was one of my favorite classes.No textbook, just a study packet she has put together herself.Her test expectations are clear and she makes literature very interesting! Take this class!!",4.7,"funny, quirky, favorite, clear, interesting"
Does he know his stuff? I dont think so. Ask him a question and he does not know about it. Just keeps giving stupid assignments and thinks he is doing a great job. If you want to learn something forget ths man...if u just want to pass take him,3.6,NA
the worst and least helpful math prof i have ever meet drop it now5408,2.8,"worst, least helpful, NA"
This course is very heavy on online HW and quizzes. There is four exams and the reviews tend to be helpful.,3.5,"heavy, online HW, quizzes, exams, reviews, helpful"
"don\'t bother with the book, you won\'t use it. everything you need to know is given in lecture and written on the board. Very easy class, IF you take notes! easy to talk to, answers questions, willing to help you.",4.2,"easy class, easy to talk to, answers questions, willing to help you"
Great teacher. If you are a hard worker you will pass.,4.1,"Great, hard worker, pass"
"My little sister could pass the course on the material but i think she took off points for spelling my name wrong. Again she tooks off points for correctly answering the question as explained in the book but not as she explained in class... the book must have been wrong?!Since when has ""pie"" been a ****ing variable. makes 3rd grade math confusing!",2.2,"strict, unfair, inconsistent, confusing"
"Kate doesn\'t care what anyone thinks and it\'s awesome. She a feminist and Buddhist with very strong political opinions she won\'t see for herself. Class discussions are always fun, If you have a problem with other people\'s opinions don\'t take her classes.",4.0,"feminist, Buddhist, strong political opinions, doesn't care, fun"
"I was warned by a student that this lady was really hard on you. The work was a lot, and I was recommended NOT to take her class, but I did. I am so glad I took it. She is an awesome teacher, mentor, and person. She reminds me of my aunt. She is very kind and clear on her notes. I DO recommend taking her classes.Take a chance.",4.7,"strict, hardworking, recommended, awesome, kind, clear, mentor, recommended"
"Very nice guy, his class is just made up of attendance and take home quizzes that are 50-60 questions for each chapter. Just do the quizzes during the lecture and show up very very very easy A",2.8,"friendly, easy-going, easy grading"
"Dr. Fressola is a cold, vile human being who spews venom from her mouth on a regular basis. Not sure why BCC or any hospital continues to keep her on the payroll.She gets her rocks off of making students cry. You will not learn anything if you have her, except how to be afraid. Good luck.",3.2,"cold, vile, venomous, makes students cry, fear-inducing"
"Her class is a lot of work, but it wasn\'t as hard as I thought it would be. Show up, start assignments/projects early, study for tests, and ask questions if you need to. There are 11 pop quizzes, but they\'re only 2 points each, you get to take them with your group, and she checks them over before accepting them. No reason not to get full credit.",4.0,"hardworking, approachable, organized, fair"
good but demands you work to get a good grade,3.2,"demanding, good"
"I took sculpture 1, 2 and 3-d design with this man, and if i was not an art ed major i\'d be a scultpure major. I learned so much and had a great time. Hale is like obi wan.",4.8,"knowledgeable, inspiring, engaging, mentor"
"Ryan Stark may possibly be my favorite teacher of all time. He encourages you to actually think for yourself and explore your writing. He lets you do rewrites, but it\'s only to benefit your writing. Favorite class in college so far. I loved him!",4.8,"encouraging, thought-provoking, supportive, favorite"
"Love him. Easy tester and grader, nice guy, a little dry but you learn a lot and he really is devoted to his students.",4.2,"love, easy tester, easy grader, nice, devoted"
"I thought, based on our homework, that the tests were going to be really hard. They weren\'t. At all. Even though I had to drop the class (too many other classes) I\'ve stayed to take notes and learn the material. He\'s even given me copies of tests that he\'s given this semester. Over all, good teacher. 2nd best math teacher I\'ve ever had.",4.1,"good teacher, helpful, accommodating, knowledgeable, approachable, generous"
"She is not a teacher...she is a propaganda pusher...and a manipulator. Liberals and psycho-chicks/feminists will love her...non-liberals and non-psycho-chicks/feminists should drop her class ASAP...for good reason...because she is not a teacher...and your tution money is being wasted. She should be forcibly removed from the school (this is a Jesuit institution, not College Park).",4.7,"propaganda pusher, manipulator, liberals, psycho-chicks, feminists, wasted tuition, forcibly removed"
Dr. Kuhlman is probably one of the best professors at Denison. He is the nicest professor I have had here and will do everything in his power to make sure you understand what you need to know. He even goes the extra mile and tries to help based on how you learn. Will take him again and maybe even another time after that!,4.8,"nicest, understanding, helpful, goes the extra mile, accommodating"
"I just feel he is set in his ways, and untouchable. He is great when it comes to preaching and getting a class excitted and motived. But when it comes to helping a student who may require extra time and slow the class down he gets frustrated. He assumes that student doesnt take the class seriously or study. He will offer to help but I would wonder if would expect the student to change to his stlye of learning. Not everyone learns the same. Tactile,visual, auditory.",4.0,"set in his ways, untouchable, great at preaching, excited and motivated, frustrated, assumes, serious, study, help, wonder, style of learning, tactile, visual, auditory"
"Good professor. Interesting and helpful. He does go off on tangents though, but his stories are good.",4.1,"Good, interesting, helpful, tangents, stories"
Showed his assignments and emails to IT personnel I work with and was adivsed that his class wouldn\'t be of use in the real world.,1.6,"unprofessional, inappropriate, untrustworthy"
Great professor!! Tells you to the smallest detail what she expects in her papers. As long as you try you will get a good grade.,4.5,"Great professor, detailed, expects high quality work, supportive"
You absolutely have to read every night because she has pop quizzes so randomly. Sometimes once or twice a week and they are very technical questions that aren\'t multiple choice. and she doesn\'t drop it at the end when she drops your lowest quiz grade. We also has a paper that she changed to being worth 20 percent of our grade AFTER turning it in.,3.7,"demanding, rigorous, unpredictable, technical, unyielding"
"His way of teaching forces the students to become an expert in the topic. Yes you are the one who gives the presentations, so you have to actually go and learn the stuff to be informative to others. Also, unless you are prepared to really learn do not take his class, and come back and whine about his class being hard.",3.3,"challenging, demanding, informative, expert, prepared"
Now hes teaching the next accounting level that i need and i dont know if i should take it because i didnt learn anything in the 220 class,1.6,NA
No Comments,4.3,NA
Dr. Blanck is a nice teacher but her class is difficult. There is a lot of work and reading for senior seminar. She wants you to learn and cares about her students. She will help you in any way possible to assist you in succeeding,3.7,"nice, difficult, lot of work, reading, cares about students, helpful, succeeding"
Awesome teacher. Very interesting class. No tests except a take home final. Weekly quizzes but they are straight from the notes.,4.5,"Awesome, interesting, take home final, weekly quizzes"
THIS professor is GREAT! I had her at 8:30 in the morning and I made it through without missing one day. She expects you to be in class and ready. She gives you everything you need in her power points-just use those and go to class and you too will receive an A. Good Luck. She gives a nice amount of extra credit but you should not have to use it.,4.3,"Great, expects attendance, provides power points, gives extra credit, high chance of getting an A"
"I had her for lab. the assignments were reasonable, but the tests were really hard. there were a lot of formulas you needed to memorize in order to know how to do charts, etc.",4.3,"reasonable, hard, memorize, charts"
"HORRIBLE! He\'s a very nice person, but he tends to ramble and lecture about things that aren\'t on the test. Then the tests are about things that you\'ve never even heard of. Half of the class failed every single one. The labs are ridiculous and half the time, he doesn\'t even know how to do them.",3.9,"HORRIBLE, ramble, lecture, tests, failed, labs, ridiculous, NA"
She is an awesome prof. Her notes are so easy to follow(don\'t miss a class or you will miss a lot of material) and she does a good job of explaining the in-class handouts. Tests are all short answer so make sure you know your stuff because most of the points lost will be because of the lack of explanation. Highly recommend,4.7,"awesome, easy to follow, good job explaining, highly recommend"
"SHE ROCKS MY WORLD!! She\'s very friendly, intelligent, and really cares about you.",4.9,"friendly, intelligent, cares about students"
McSteamy,4.2,NA
"He knows a lot about what he teaches, however, telling others of what he knows isnt a strong point of his. each class there is (at least) one quiz. they are worth 100 points each and 10 questions. although there are so many, if you get 4 questions wrong your already at 60%. He drops the 2 lowest grades, but in the long run, it doesnt help.",2.6,"knowledgeable, quiz-heavy, strict, unhelpful"
she is good i actually like her she is not that bad and tells you what exactly is on test,3.3,"good, like, tells you what exactly is on test"
"Dr. Chambers is very knowledgeable, passionate, and funny. I took this course in fall because the other easy professors were taken, and I am glad I did. I been studing for the MCAT and this class made the bio-chemical section a breeze! It was hard, for sure, but worth it. Make sure you show up to every class.",3.1,"knowledgeable, passionate, funny, challenging"
Lectures are all done with powerpoint slides. Test questions are taken from information in those slides. Good teacher - knows his stuff and explains well for people new to anatomy.,2.6,"knowledgeable, explains well, good teacher"
"She explains things well, but sometimes she will give the most complicated way to solve a problem. She goes over homework assignments at least twice before the quiz, and reviews just before the quiz. The only think bad is she is sometimes confusing, but if you tell her your confused she\'ll explain",3.0,"knowledgeable, thorough, confusing, approachable"
"Good professor, I personally liked his method of teaching. People complaint about having to read the book but come on, this IS COLLEGE, you are expected to read the book.",2.8,"Good professor, liked method of teaching, expected to read book."
"This professor doesn\'t use the book, yet he expects you to read every page he assigns. The only grades he gives are for the four tests that hardly have anything to do with history or his lectures. His lectures are dull and I have fallen asleep on many occasions in his class. Unless you want to be bored to death - DO NOT TAKE HIM!",3.1,"dull, boring, expects reading, irrelevant tests"
Corvino was an excellent lecturer. He kept the class engaged and interesting. Definitely read the course pack and participate in class. Discussion portion seemed a bit pointless to me sometimes however the lecture itself was wonderful. Exam questions were confusing and tricky at time but the workload is not much!,4.5,"engaging, interesting, wonderful, confusing, tricky, NA"
Easy class if you know some stuff about computers.,3.2,"Easy, computers"
"She makes attendance mandatory, when it\'s not at all. Also, the coursepack you need for the class, I only looked at it once or twice the whole semester. Read the books and know about the authors, you will get an A. Bring other hw to this class or else you will fall asleep!",3.5,"strict, demanding, knowledgeable"
Buddy likes his flow charts. How\'s those working for you at the LC there Dave?,2.6,NA
easily the worst teacher at the college. she is horrible. do not take her class and maybe the department will get the hint. she does not want anyone to pass her class so they have to retake it and pay more money. She blows****.,2.1,"worst, horrible, does not want anyone to pass, blows****"
I loved most parts of this course & became frustrated with other aspects. He respects students but puts his time above all else. I LOVED his lectures & if you love design then this course will \'rock your world.\' Put up with the difficult realities & prove that you know the material in your projects. He wrote the book so he tests on all of it; read,3.1,"respects students, puts time above all else, loved lectures, difficult realities, proves knowledge in projects, wrote the book, tests on all of it"
Very nice and understanding woman but she\'s very difficult to learn from.,2.3,"nice, understanding, difficult"
"Professor Cui ""Q.C."" is very unclear in lecture and is incapable of completely answering questioins. I would reccommend NOT taking his class. Exams are not curved. If you are unfortunate enough to have him, pray you have a good T.A.! I reccommend Brian Parker.",2.7,"unclear, incapable, not recommended, exams not curved, pray for good TA"
"I like his lectures and labs. Its the exams which I find completely absurd. What is emphasized in class is not what is tested on, rather there is a very heavy focus on material specifically NOT emphasized. Unless you are capable of memorizing every little thing he says, you are stuck with a passing but mediocre grade on the exams.",3.1,"lectures, labs, exams, absurd, heavy focus, passing, mediocre grade"
"Panzeralla is focused on his own text books that he has compiled. He has no time for students, nor helping them. I have no idea why he is teaching at all when he has no interest in helping students at all. He does not respond to e-mails and if you want a response it is best you CC the Dean or Chairperson! Don?t take him!",2.5,"focused, compiled, no time for students, no interest, not helping, not respond to e-mails, CC the Dean or Chairperson, not recommended"
"He makes attendance mantory, so if you want the 10% participation, you must go to every single class. easy quizzes. marking was unfair for midterm. did not specify what he wanted but when he marked, it was very specific. the marks ranged from 50 to 100. take home final.",3.0,"strict, mandatory attendance, easy quizzes, unfair marking, specific feedback, wide range of marks, take-home final"
really easy class! you do two essay and take two tests one which doesn\'t even count. both papers are 7 pages each but he requires you to first turn in a 5 page then 6 page of them so you can expand it into a 7 page. as long as you DO IT you get an A.,4.5,"easy, requires specific format, lenient"
His dad jokes are amazing.,4.5,"funny, engaging"
Worst prof. I\'ve had in my entire life! Heed the Warning! RUN 4 YOUR LIFE. He is awful. Does not provide u w/feedback & does not want 2 be bothered. He is totally confusing. I have not learned anything in this course. He does not want your input as to what u have learned. He works off a book he and Panzarella wrote together. Need I say more?,2.8,"worst, awful, confusing, not learned anything, not want input, wrote book together"
"She allows you to use notes on the tests but her questions on the tests are so out of the blue. She has you read and write down questions regarding the text before almost every class and if you\'re thorough, it could take around two hours. Her lectures are not posted online and they mostly consist of confusing charts or pointless stock photos. WORST",2.9,"strict, challenging, thorough, confusing, unhelpful"
"Kristine really knows what she is talking about in Communication Studies. She does a good job at giving a brief overview of all the basic important topics in Comm. Studies, but also does a good job of making sure people understand them. Tests aren\'t very hard and if you are able to take the honors section, that\'s the best way to go!",3.0,"knowledgeable, engaging, thorough, approachable, honors section recommended"
"What can I say that hasn\'t already been said? Mike is a wonderful guy and a great professor. Designed the entire course and materials himself with the students in mind. Essentially a self paced class. I actually learned a ton of great excel skills too! Imagine that, a course that is low stress, relatively easy, and where you learn valuable skills.",4.8,"wonderful, great professor, self-paced, designed course, materials, students in mind, valuable skills, low stress, easy, learned, excel skills"
I had Prof Francese a few semesters back. I called on her for a letter of ref and she was all about it. She was as helpful later as she was in class. Do the reading do the work and you\'ll be fine. She is very open minded and likeable,3.4,"helpful, open-minded, likeable"
"I loved this teacher! He made the class so interesting and fun. I had NO interest in taking a speech class but it was a requirement, I was so lucky to end up in his class. He really lets you know what he thinks, but in a nice way. The few tests and assignments were easy and FUN. If every instuctor was like him college would be a breeze!!!",4.4,"loved, interesting, fun, lucky, nice, easy, fun, breeze"
Super awesome teacher!!!!,4.4,"awesome, teacher"
Good professor. Very helpful and easy on papers. Tests are hard but not impossible.,4.6,"helpful, good professor, easy, hard tests"
Timely on grading. He made the subject interesting and used thought provoking questions and great examples. I would look for this teacher for future classes.,4.3,"Timely, interesting, thought-provoking, great examples, future classes"
"He is a nice guy, but should not be teaching game design classes. He gives horrible advice that drove our project into the ground. He doesn\'t understand games at all. If you take any of the senior capstone classes with him, it would probably be in your favor to ignore what he advises you change about your game, which is to say everything.",4.2,"nice guy, horrible advice, doesn't understand games, senior capstone classes, ignore advice, drove project into the ground"
