comments,star_rating,tags
"Joann is great. She really wants all her students to succeed and is always available to help you out if you have any questions. She taught a flipped instruction course which required a lot of studyingonline lectures for homework, but her lectures class activities always make the material easy to understand. Love her!",4.2,"friendly, supportive, available, engaging, effective"
"My only complaint with Dr. Scripps\' web applications course was that his material was somewhat dated. Direct questions about HTML5 or new JavaScript standards fell by the wayside. That being said, Scripps has an interest in data science, so his thoughts and answers on the internet and web technologies as a whole are very insightful.",3.2,"dated, insightful, interest in data science"
"He makes every class enjoyable. His stories and examples help me stay awake for his 8:00 class. As long as you go to class, you are more likely to pass.",4.2,"enjoyable, engaging, interesting, helpful, motivating"
Just...dont.,3.6,NA
I loved this class and look forward to talking another course with this professor in the future. She\'s an incredibly nice and understanding woman.,2.9,"loved, look forward, incredibly nice, understanding"
"He probably only has clarity and funny going for him. His class requires to be fully engaged and participating every class in order for him to like you. If you aren\'t participating, in his mind you aren\'t trying and it seems like he grades your things even harsher. For those who just like to listen and can learn without having to participate, GL",4.3,"funny, engaging, harsh, grades harshly"
"The exams are not cupcakes, yet Dr. Donaghy gives many opportunities and resources to preform adequately. She is lecture heavy, and fails to project her quiet voice very well, but I love her class. Sit near the front, take decent notes, and read through the chapter vocab and you\'ll make an A or B",4.2,"lecture heavy, quiet voice, love her class, opportunities, resources, front row, decent notes, chapter vocab, A or B"
"As long as you go to class, it\'s the easiest class you\'ll ever take. I didn\'t do a single assigned reading assignment- i\'m sad I wasted my money buying the books. Pretty interesting too in my opinion.",3.8,"easy, interesting"
One of the better professors at AU.,1.9,"knowledgeable, engaging"
He is a great teacher. Makes learning fun and is willing to stay late to help you get it. One of my favorite teachers so far.,4.9,"great teacher, fun, willing to help, favorite"
"We had her as a guest lecturer for NATS1880 - Life Beyond Earth. She has a great personality that just makes you smile. She is a great speaker, full of energy and very enthusiastic!!",4.1,"energetic, enthusiastic, great speaker, great personality"
No Comments,4.5,NA
"Very nice person and good professor! Extremely helpful both inside the classroom and as a counselor, and she made ME 120 very interesting and fun and a great representation of ME. We took a lawn mower completely apart and put it back together as our semester project, explaining how it worked along the way. She\'s great, take her if you can!",4.3,"friendly, helpful, interesting, fun, great representation, great"
Dr. Lueck expects well-written papers. I took this in the summer and I was the only graduate student. Lots of reading and writing but passable. She had a lot of feedback on my paper but i got an A. She is enthusiastic about her subject and lectures a lot. If you read the text and participate you\'ll be fine.,2.7,"demanding, knowledgeable, enthusiastic, supportive, thorough, engaging"
Super Nice! Great teacher. Super helpful. If you show up and put in effort she will help you to get a good grade!,4.5,"Nice, Great, Helpful, Good grade"
She is not direct and it takes her an hour to say a sentence.,2.5,"indirect, slow-speaking"
"This is the worst teacher i have ever had. he does not explain anything, and he does not even care about the stuff he teaches himself. try to avoid him, but if you must take him, expect to be bored out of your ever liveing mind.",2.4,"worst, does not explain, does not care, bored"
Shes nothing but an arrogant airhead. She loves listening to herself talk and acts surprised when no one follows the lecture.,2.5,"arrogant, airhead, loves listening to herself talk, surprised"
she sucks!!!!! drop her class NOW!!!!!!,2.4,NA
i absolutly hated the class!! he was horrible! I can\'t believe that he can teach at all!!,4.1,"hated, horrible, NA"
"Awesome teacher. If you want a class that is going to push you to be a better writer, take Tim. One of the most friendliest, down to earth teachers I\'ve ever had. He\'s big on questioning things, civil disobedience, and service learning. Never be afraid of him, he will give you all the time you need if you come to him during his freetime",3.3,"friendly, down to earth, pushes students, encourages questioning, supports civil disobedience, emphasizes service learning, available during free time"
She is a great teacher! Willing to help and not to mention super easy class. She lets you leave class 10 minutes early which is nice and she helps a lot with clarifying the prompt! AMAZING TEACHER. TAKE HER.,4.7,"great teacher, willing to help, super easy class, lets you leave class early, helps with clarifying prompt, amazing teacher"
"this guy made me hate all choral activities with a passion. if you absolutely MUST take his class, please remember that choir isn\'t everything and ignore all the whining from the choir officers too, your life is not gonna end if you have to re-sing or don\'t make s#!% from their stupid fundraisers.",4.1,"hate, passion, whining, stupid, fundraisers"
"Very nice prof with a warm, shy smile. I hope he talks louder and clearer. I am not a native English speaker, and have no idea what he talks about 80% of the time. He does try to be funny as I can see my classmates laugh from time to time - but since I don\'t understand him I don\'t know what they are laughing about. :P",4.4,"friendly, warm, shy, unclear communication, tries to be funny"
No Comments,4.4,NA
"She\'s awful! She still uses a chalk board, writes notes that are impossible to follow, draws pictures instead of using Powerpoint or other forms of technology, and is totally full of herself! I cannot stand this woman. The Final Exam has absolutely nothing to do with what we learned in class.",4.0,"awful, impossible to follow, draws pictures, full of herself, cannot stand, Final Exam irrelevant"
"Dr. Soong cracked me up! He kept the class interesting. It was a very hard class for me and to make matters worse, I took it in Pre-Summer Session (very fast-paced) which made it harder but I passed! I think Soong is hilarious!",2.4,"funny, interesting, engaging"
No Comments,3.6,NA
A great class. She makes law interesting with real-world examples.,4.1,"great, interesting, real-world examples"
By far the worst teacher at UA. AVOID,3.5,"worst, AVOID"
"If you are a serious student, or even if you are a slacker, Fred will amaze you. Fred is the ideal professor to do conference work with. Several times I have forgotten to speak in class because I loved listening to him talk.",4.2,"serious, slacker, amaze, ideal, conference work, forgotten, loved"
"He\'s an ok instructor. Assignments are a bit confusing -- it\'s as if he\'s not even sure what he really wants from us. The assignments weren\'t all that useful, and he gave us way too much time in class to work on them.",3.7,"confusing, unsure, not useful, too much time"
"He was nothing but a bully, disguised as a teacher. Yelling and taunting kids were his main teaching methods. If you can switch out of his class.",3.3,"bully, disguised as a teacher, yelling, taunting"
"I expected to give some speeches, pass the class and move on but Ms. Manatu made this class into a true learning experience. She wants you to participate and engage in the class, which by 8pm was hard to do but def* worth the effort. She lays out everything you need to do in your speeches with detailed outlines. Loved this class!",4.0,"engaging, dedicated, detailed, effective"
"I usually dont rate professors on here, but I felt like I needed to let people know that David rayson is possibly the best professor you will probably ever come across in your life. You can turn in assignments whenever is most convenient for you, even after semester is over. You can also revise every assignment as many times as you want.",4.7,"best professor, accommodating, understanding, flexible, helpful"
"Awesome class, lots of intense work but it pays off. My writing improved greatly.",3.6,"Awesome, intense work, improved greatly"
No Comments,4.4,NA
Cares tremendously about students and it shows. Class was not my favorite but was informative and helpful.,3.4,"Cares tremendously, informative, helpful"
Take his class if it fits your schedule!! He knows his stuff and has a great dry sense of humor.,4.2,"knowledgeable, great sense of humor"
"Shane is a great teacher! He always makes sure everyone understands and is totally willing to help with problems, even if it means looking into it after hours for a student. His lessons are clear and leave you prepared to complete the labs and in class assessments.",3.7,"great teacher, understanding, willing to help, clear lessons, prepared, dedicated"
"I felt that she didn\'t really help us out at all online. We essentially taught ourselves from the textbook. Then on top of that, she would make 25% of the test about things that weren\'t covered in the textbook. How are we supposed to know these things if we are teaching ourselves.",4.4,"unhelpful, self-taught, test discrepancies"
I LOVE this man! Its impossible not to learn the material! He honestly puts every effort into making you understand the material in an easy way! He has such a sweet personality & is very understanding! Stats isn\'t too hard but you should put effort into LISTENING and reading your notes. Completely COMPLETELY recommend this professor. He\'s the best.,4.7,"friendly, passionate, dedicated, effective, recommend"
Odette! My goodness are you HOTT!,4.4,NA
"Challenging class, only because she\'s so passionate about Theater and wants you to at least appreciate it. Also wants you to write like a college student; the typical VolState 3 page paper won\'t cut it... Don\'t whine because a she wants you to write proper",2.4,"passionate, challenging, wants high standards"
"Nice teacher with a very positive attitude. His expectations are very clear, grades on a fair point system, simple to understand, makes the class a breeze. I do recommend :)",4.8,"Nice, positive attitude, clear expectations, fair grading, simple to understand, recommend"
"Excellent teacher! Loved his class, we had a blast! He taught me a lot and got me interesting in siblings and family theories!!!",4.0,"Excellent, loved, blast, taught a lot, interesting"
loved him in this class. he made the philosophy class what its supposed to be. wish i could have him as a teacher again. sadly i already have ethics done. he uses his own books that he wrote for text books so if you have any questions about the reading he knows exactly wht it means,3.9,"loved, engaging, knowledgeable, author, passionate"
"This is not a traditional science class by any means, in fact, it\'s a great class for non sciencey people who need a science credit. But it is definitely Grobstein\'s element. Other people complain about his philosophizing but that is exactly what this class is about so it was perfect. Fun, interesting class.",3.5,"innovative, engaging, philosophical, fun"
"Unless you are a total history buff, this class is miserable. Ive never made anything lower than a B and I failed and had to withdraw. He drones, is a jerk when you ask questions and the only grades come from 4 tests which include written portion. Doesn\'t use board AT ALL, attendance is mandatory, book and outline don\'t connect.",3.1,"miserable, drones, jerk, mandatory attendance, disconnected, NA"
"Ryan brings a positve attitude to class everyday and makes poetry enjoyable, let alone tolerable. He cares about what we have to say and gives us an opportunity to say it. www.ryangvancleave.com",5.0,"positive attitude, enjoyable, caring, opportunity to speak"
Excellent teaher highly reccomended. I took his online class. You can work ahead and you do not have to go to the testing center. 2 essays and a final. you will need the text books so get them.,4.8,"Excellent, highly recommended, online class, work ahead, testing center, essays, final, textbooks."
"Dr Ryan was one of the best professors that I\'ve had. I do not rate how good a professor is by how easy they are. That said, he forced me to learn a lot of material that will help me with my career. You must study a lot for his class, but it definetly pays off. He is also very accessable and helpful if you have questions.",4.1,"best professor, challenging, forces learning, career-focused, study-intensive, accessible, helpful"
"He has a few \'senior moments\' but theirs 3 tests and you need to study from the book and do the problems, o you will have problems. I would recommend him.",3.5,"senior moments, tests, study, book, problems, recommend"
be ready to teach yourself. doesn\'t prepare you.,3.8,NA
"David is a good professor. The best part of his classes are that there is no penalty for turning in late assignments and that attendance is optional, but I would recommend going to his lectures for further information. Lots of readings and essays to write. It was a good class.",4.7,"good professor, no penalty for late assignments, optional attendance, recommend attending lectures, lots of readings, essays to write, good class"
Useful course. Lots of material covered. Good clarity!,3.1,"useful, lots of material covered, good clarity"
I do not like her. I feel that she doesn\'t care about your grade and she will not help you unless you schedule for help on her time. I would not recommend this teacher.,3.5,"unhelpful, uncaring, not recommended"
"A greaaaaaaaaaaaat teacher, eventhough i failed in her course. but her class was really easy, i failed in this course because i missed alot of quizes and assignment. however, she is a good teacher. strongly recommend~~~",4.5,"great teacher, easy class, good teacher, strongly recommend"
No Comments,3.1,NA
"A wonderful professor! She provides a clear outline of the course, and sticks to it! There are in-class readings and discussions for participation points. No exams, BUT a few pop quizzes - just read what she says to read! Research paper is 30% of your grade, but she lets you submit 2 drafts and she is there every step of the way if you need her!",4.1,"Wonderful professor, clear outline, in-class readings, discussions, participation points, pop quizzes, research paper, 2 drafts, supportive."
"Cuevas was awesome! He really helped expand my writing and improved critical reading and writing. He will answer any and all questions you have and even encourages you to email whenever you have a question outside of class. He\'s pretty funny and nerdy too, and the essay topics are actually fun. Overall a cool class.",3.3,"awesome, helpful, encouraging, funny, nerdy, cool"
I thought she was unfair in her grading. She also canceled a lot of my lessons.,4.7,"unfair grading, canceled lessons"
"i really liked Zorn and found him funny. he talks a lot about how he used to teach at a black college or high black population college or something. i was very surprised to find that my grades on his papers, which were getting increasingly better, while i mocked conservative rhetoric and style, went bad as soon as i challenged NEOcon thinking.",4.2,"funny, talks a lot, surprised, grades, papers, increasingly better, mocked, conservative rhetoric, NEOcon thinking"
"Very self-centered. Very egotistical. Hard to understand & does not care whether you get the material or not. Has a God complex, so don\'t get on his bad side. Do NOT recommend.",2.8,"self-centered, egotistical, hard to understand, does not care, God complex, do NOT recommend"
Kathy! I love her so much! I took photo 7 and 9 with her and she is such a fun enthusiasts teacher! if you take her hybrid class be prepared for lots of videos and lab work outside of class. she\'s really heavily focused on pushing you to your next and best level. I wouldn\'t have taken any other teacher 4 photo. she was the best ever!,4.4,"enthusiastic, fun, focused, supportive, best"
"If you\'re lazy, like me, take Reimer for your PESS requirement. If you want, you can just walk around the track for 40 minutes. Easy. You don\'t really have to exert yourself too much. Plus, he\'s almost NEVER in the fieldhouse during class time, so you can take breaks and he won\'t even notice. Some students even sat around for the entire period.",4.4,"lazy, easy, not present, breaks"
Horrible teacher. Avoid at all costs. Puts things on tests that he NEVER goes over in class. Doesn\'t give much partial credit. Doesn\'t really seem to have a point when he\'s teaching. Overall just a crappy teacher.. don\'t take him unless you absolutely have to.,3.2,"Horrible, Avoid at all costs, Puts things on tests, Never goes over in class, Doesn't give much partial credit, Doesn't seem to have a point, Crappy."
No Comments,4.6,NA
She\'s a really great professor. Her lectures are fun and she really wants to hear her students opinions in class. Gives very minimum hw and is easy to maintain your grade if you just do what she gives you. She\'s so active around campus and will be more than willing to help you in whatever you need.,4.7,"great professor, fun lectures, encourages student opinions, minimal homework, easy grading, active on campus, willing to help students"
"Brilliant man, absolutely one of the best EKU has to offer. Take a class with him if you can, you won\'t regret it.",4.5,"Brilliant, best, knowledgeable, recommended"
"Great professor, easy reading quizzes and essays. You do NOT have to be a good writer or be smart, you just need to READ. Those who didn\'t read got a bad grade. Those who did got a great grade. If you go to SAC, there won\'t be an easier History 101 teacher. Just READ for the quizes and STUDY for the exams, and you\'ll be good.",2.7,"Great professor, easy quizzes, easy essays, just need to read, easy grading, easy course, requires reading, requires studying, History 101, SAC"
She makes you buy several books that you donvt even use. She signs very english .,2.7,"strict, unorganized, NA"
freaky**** we had to study- it was too liberal regardless how open minded you are.,3.4,"freaky, liberal, open-minded"
"Good guy, just kind of has dull lectures. Worth going to class though, when attendance drops he will announce a pop quiz. Your question will usually be ""Please recall your name"", and you turn in your name. Very lenient with homework as well.",4.5,"Good guy, dull lectures, worth attending, pop quiz, lenient with homework."
I love this man! He\'s quirky and makes class fun. Class discussions are often irrelevant but fun. the work load is the easiest ive ever had and its supposed to be an honors course. i love it!,4.8,"quirky, fun, easy, honors course"
21 Chili Peppers ought to tell you something!,4.3,"passionate, engaging"
"Amazing! I looked forward to every class. He is extremely smart and one of the leading UCC scholars. If you listen to him, you will realize he is hilarious and a true gem. To pass, do the readings and go to class. He is always willing to talk to students after class on the bricks, so participate in that when you can.",3.0,"Amazing, smart, leading UCC scholar, hilarious, true gem, willing to talk to students."
"A hard class, but he\'s a fair guy. Read your notes. Better yet, take notes instead of talking. Laziest class I\'ve ever been in, and I\'m a comm arts major!",3.0,"hard, fair, lazy"
I learned so much about Canada and Courtney made me feel not so worried in a new country.,3.7,"friendly, supportive, knowledgeable"
"Seems like a really nice guy. Very much a text book professor, lectures are a little dry, but he adds a little info to make them better. He\'s definitely a nice guy though!",3.8,"nice, textbook professor, dry lectures, adds info, nice"
"worst teacher ever, you cannot understand him unless you speak japanese, and he is very mean",3.0,"worst, cannot understand, speak japanese, mean"
"Horrible. She\'s mundane and teaches by reading directly off her powerpoints. Not to mention you can\'t understand her powerpoints. Does not care if students are interested in material, and does not try to make it interesting. Would not recommend!!!",3.8,"Horrible, mundane, does not care, not interesting, would not recommend"
"I am not sure if he is the best professor, but I can definitely recommend him. He makes statistics interesting and easy to understand. I never got bored in his class. Needs to work a bit on pacing the lectures as difficult sections were rushed through....",4.4,"engaging, knowledgeable, recommended, interesting, easy to understand, needs improvement"
"This teacher is excellent! He is super helpful, and wants his students to succeed!!",5.0,"excellent, super helpful, wants students to succeed"
"Condescending,rude,and arrogant!0 Tact! Test questions are ambiguous as are paper critiques. She attacks students privately submitted work through discussion posts. If you paraphrase and reword research and give credit to your sight source she will still give you an ""E"" for plagiarism. BEWARE!3 cr hr class w/ an easy 23-25 hr pr week work load.",2.9,"condescending, rude, arrogant, tactless, ambiguous, attacks students, plagiarism, beware"
A student shouldn\'t have to turn in assignments over and over to get credit for work they have already completed. I constantly had to reprint assignments. He also asked questions in class that you got points for but didn\'t write down the right people to receive points. May have to take class again bc it hurt my GPA and I am an A student. SUCKS!,3.9,"unorganized, inconsistent, unprofessional, frustrating, detrimental to GPA"
She made it difficult to ask questions. She made me feel like I was an idiot by not understanding. She seems veryyyyyy intimidating.,2.3,"difficult, intimidating"
"He\'s an excellent teacher, always willing to help. Lecture is very interesting. Be prepared to work hard. He is hottt!!!",4.5,"excellent teacher, willing to help, interesting lecture, work hard, hottt"
good teacher. you can easily pass your course with good grade,2.6,"good teacher,pass,good grade"
"She spent time on books she shouldn\'t have, her grading system is very questionable and her class is not very interesting",3.9,"questionable grading system, not interesting, NA"
"Very nice guy..very good teacher. He is enthusiastic. He is not in it to ""trick"" you. Very helpful, and knowledgable.",4.4,"friendly, good teacher, enthusiastic, helpful, knowledgeable"
"Sorta Feel like his main goal is too make me fail, but he tricks you because he has a great personality but doesn\'t leave enough time to take notes.",3.9,"strict, engaging, time management"
She is the best english teacher ! Her class is very interesting~!,4.5,"best, english teacher, interesting"
"Great instructor, let\'s you out early all the time.",4.1,"Great instructor, lets you out early all the time
Positive, punctual, considerate"
"Research is key to good grade. Make sure to show up, be on time, and take notes as best you can. He loves class participation and questions and is very accessible via email and office hours. He didn\'t assign much in textbook, but if you take the time to read the related chapters, you will have a solid advantage.",3.7,"accessible, loves class participation, questions, research-oriented, encourages participation"
Dr. Fields is the man. Come to class and participate and you will do fine. I recommend this teacher to anyone beginning the Criminal Justice program.,4.2,"friendly, engaging, recommended"
"Reardon was fantastic! Lectures were super interesting and I learned a lot. If you ask him, he will help you and I even got to skip out on some assignments because I talked to him. Very easy class if you read the books and pay attention.",4.2,"Fantastic, interesting, helpful, easy"
"A great guy. Loves what he does, the lectures are interesting, and he adds humor to keep us from falling asleep. His accent adds to the class, and those who say they can\'t understand him are sheltered and need a hearing aid. His exams and papers are fair and helpful.",3.9,"great, interesting, humor, accent, fair, helpful"
"Like others have said, class is extremely workload heavy. Expect a paper, test or project due weekly. But Foreman really knows his stuff and wants you to succeed if you put the work. Gives out so much extra credit that it\'s impossible to fail and getting an A or B is doable. If you care about learning, take this professor.",3.0,"knowledgeable, supportive, heavy workload, extra credit, wants students to succeed"
He\'s a flippin moron,2.3,NA
"When i took him last semester he was cool.. this semester is differnt. He isnt very helpful anymore bcuz people took advantage of him. Im a strait A student and i failed the midterm bcuz He wont help on the chapters any more, which sucks! he does give extra credit though. beware: he changes! dont know what he will be like next semester..",2.8,"cool, helpful, straight A student, failed, extra credit, changes"
I have never read so much in my life. SO much reading and quizzes every class. I took her one day a week class and it was so hard for me to keep a good grade. She\'s a great professor and is passionate about the subject. Our class was really fun but she is a hard grader. Would not recommend taking her one day a week class unless you have to take it,4.5,"hardworking, passionate, tough grader, not recommended"
"Chris is an awesome teacher, one of the best hands down. He\'d give you the shirt off his back, and he\'d know the best way to do it too.",4.9,"awesome, best, knowledgeable"
Funny guy.. likes 3 stoogis.. Reviews are exactly like quizes.. just study.,4.9,"Funny, likes 3 stooges, reviews like quizzes, just study"
"I hated english and mrs. malden when i first got to her class, but her hard knock life teaching made me a better student",4.2,"#hardworking, #dedicated, #inspiring"
I took Mr. Young for College Trigonometry. You can tell right away that he really loves math and he really loves teaching. Trigonometry isn\'t easy for a lot of students but he really tries his best to explain everything as best he can. I\'ve now moved on to Calculus and the fundamentals he taught are helping out a ton!,4.6,"passionate, dedicated, knowledgeable, supportive"
"One of the top professors at Loyola. Made a subject I had no interest in at all fun and interesting. Challenged me to change my way of thinking, and was pretty successful in making me see other perspectives. Outstanding!",4.7,"top professor, fun, interesting, challenging, successful, outstanding"
"not very impressive, frankly speaking",3.6,NA
"He\'s a great guy! BUT.... he can be confusing and particular (HE wrote his textbook, so it also doesn\'t help)..often feel like things have to be HIS WAY exactly...which is frustrating. Knows a lot about music, but not always easiest to understand. Felt like I shouldn\'t have been so frustrated in an intro to music class, esp with prior knowledge.",4.1,"great, confusing, particular, frustrating, knowledgeable, not easiest to understand, frustrating"
"Murphy-Lee is awesome. She\'s really easy but at the same time you definitely learn a lot. I would highly recommend her to anyone, she\'s awesome and her class is awesome.",3.8,"awesome, easy, learn a lot, recommend"
"Amazing teacher! Had her for my online College Alg class, and she is so helpful with any questions you have. I would take one of her classes anytime!",4.5,"Amazing, helpful, teacher"
she is crazy- thats what is cool about her!,4.2,"crazy, cool"
"Exercise Physio was an incredibly fascinating and relatable class. That being said, Fisher is a very specific grader on free response questions and his multiple choice items aren\'t very easy. You can only miss 2 questions on the entire test to get the lowest A, something that is almost guaranteed to happen. The material gets tough..its a hard class",4.0,"specific grader, tough material, hard class"
"When I walked into the class, I already had 6-7 years of classical guitar lessons. When I played for him, he really beat me up over technique, and I hated him for it, but kept coming to class anyways. It really payed off. This guy is brutally honest, but he genuinely cares about you. Take him, no matter what level you are, you will learn a lot.",4.8,"brutally honest, genuinely cares, knowledgeable, effective"
"You have to read the textbook or you won\'t pass any quizzes or tests. Quizzes are worth 16% and each exam is 20%. Majority of the time, his quizzes aren\'t based on his lectures.",4.2,"strict, textbook-dependent, quiz-focused, exam-weighted"
No Comments,4.5,NA
"Professor Potter was impersonal, was weeks/ months late in grading assignments, and was extremely disorganized. If not for what I knew from high school, I would not have passed this class. Over half of the students dropped out. I learned how to guess my way through unclear assignments and how to use his last-minute feedback in my prepared essays.",3.7,"impersonal, late grading, disorganized, unclear assignments, last-minute feedback"
"It\'s been almost 20 years since my first class with her, but she still ranks as my favourite professor. Her intro course motivated me to change my minor. Wish I could take her classes again.",4.0,"favourite professor, motivated, wish I could take her classes again"
"THIS PROFESSOR IS TERRIBLE. TERRIBLE. TERRIBLE. AVOID AT ALL COSTS, YOU HAVE BEEN WARNED. THIS PROFESSOR GIVES 3 EXAMS WHICH ARE MULTIPLE CHOICE BUT EXTREMELY DIFFICULT. EXTREMELY. IT GETS BETTER THOUGH... THE FINAL IS 100 MC QUESTIONS WHICH IS CUMULATIVE FROM THE BEGINNING OF THE SEMESTER. SAVE YOUR GPA, TAKE THIS WITH SOMEONE ELSE!!!",2.8,"terrible, difficult, avoid, warned, cumulative, GPA, save"
"Professor Lee rants in class about her life. When she does talk about the course reading, she summarizes it (sometimes inaccurately), makes broad claims about it, and introduces irrelevant ideas. She expects students to agree with her. For grades, she tells students what her criteria is and says that she grades according to it, but doesnt do so.",2.3,"- Rants, summarizes inaccurately, broad claims, irrelevant ideas, expects agreement, unclear grading criteria"
"Class has both lecture and discussion. Couldn\'t hear him in lecutre, which was often not relevant. He often went way over on time. I\'m not a class-skipper but did several times with this one, though discussion was mandatory. His paper assignment was impossible and he was little help.",3.8,"- Couldn't hear him in lecture
- Lecture not relevant
- Went way over on time
- Paper assignment impossible
- Little help

Tags: Couldn't hear, Not relevant, Went over time, Impossible assignment, Little help"
"Definately makes you work, but truly one of the best profs I\'ve had. He really knows his material and enjoys teaching it. He was always willing to help if you were willing to put in the time.",3.2,"hardworking, knowledgeable, helpful, dedicated"
"Giampetro is the sweetest professor at Loyola, and her class is probably the best I\'ve taken. She makes the material so interesting and relevant. There is a bit of homework but nothing too challenging, you\'ll need the test for the hw but you could split with friends in the class. Tests are right from class work, not too difficult.",4.7,"sweetest, best, interesting, relevant, challenging, friendly, not difficult"
"One of the best professors in the department! He really cares about his students and is a fair grader. He did require two hours of volunteering outside of class each week, but it was enjoyable. He knows what he\'s talking about and always wants to help you understand.",4.7,"caring, fair grader, knowledgeable, helpful"
Easy A. So easy I didn\'t learn much. Participate and get an A.,4.4,"Easy, didn't learn much, participate, NA"
"McAuliffe is well-meaning man and a good scholar, but a ineffective teacher with a fatal penchant for uninteresting tangents. Our Love/Eros class was poorly planned and conducted in a slack, disoriented style. Until he gets this class together, seek guidance into this great reading somewhere else.",1.8,"#well-meaning, #good scholar, #ineffective teacher, #fatal penchant for uninteresting tangents, #poorly planned, #slack, #disoriented, #needs improvement"
"Stickler for silly stuff. His heart is in the right place overall but he will waste your time on report format so make sure you follow the format he lays out to a ""T"". Can be testee and short for not apparant reason. Very knowledgeable but a bore to listen too! OMG he can put you to sleep! :)",3.2,"strict, detail-oriented, knowledgeable, boring"
"the most horrible teacher ever.you never know when she will lose her temper and start screaming at you for any dumb reason.is rarely available for appointments, if she is then she is either late or wants you to get the hell out of her office ASAP.",2.4,"horrible, lose temper, screaming, rarely available, late, wants you to get the hell out"
"No need to buy the book. Tests and quizzes are mostly matching and she gives you extra credit for drawing pictures on the sides of your exams. She automatically gave all of us A\'s on our first essay assignment as long as we handed it in-even the people who handed it in after the one week grace period, which applies to all of her assignments.",4.6,"easygoing, generous, extra credit, lenient, automatic A's"
The organization of her class is very hard to understand. She\'s a tough grader. The organization on her blackboard is tough to understand so make sure to double check everything to not miss an assignment. If you miss an assignment your grade will suffer badly. If you can avoid her class don\'t take her.,2.1,"tough grader, hard to understand, disorganized, avoid her class"
"Hahaha guys,pls give him a break. Math isn\'t an easy subject.First, you all should admirer him for being ""smarta$$"". Second, you should spend more time to study rather than sitting here complaining about him. He\'s a great professor. Although LB isn\'t a hottie but he\'s definitely a cutie[sometimes:)",2.0,"smart, great, professor, cutie"
Tests don\'t utilize formulas or reflect the homework at all.,3.3,NA
no comment,3.2,NA
i loved him so much. hes so great and approachable. fair grader,4.8,"approachable, fair, great"
"She is a tough grader. Tough to the point of being borderline unfair. Each project is 100% correct or 100% wrong. If you had an error, no matter how small, you would get a zero. Luckily, she lets you retry the homework you turned in, for a slightly reduced point total. Which you will do a lot.",2.5,"tough grader, borderline unfair, zero tolerance, allows retries"
Great teacher easy grader!!!! I should not have passed this class with a C!,3.9,"Great teacher, easy grader, NA"
"Hard teacher, but all of his pushing is so you can find the better you. He gave me a really hard time and I thank him for it. Love, love, love me some Norman and his wrestling boots.",3.8,"Hard, pushing, better you, thank, love, Norman"
"Very helpful, insightful, and capable of applying economic theory to a multitude of markets and arenas.",4.0,"helpful, insightful, capable, applying economic theory"
"this guy sucks. i know biology and i got a D! am currently retaking it with flores and i got an A on the first test. i recommend taking it with flores, he\'s straight forward. supposedly we are getting a new bio prof b/c wolfe was ""let go""; who knows how they will be though. they could suck just as much as wolfe if not worse.",2.9,"sucks, D, retaking, A, recommend, straight forward, let go, suck, worse"
"Manatu is NOT easy, but she is fair, she cares about her students, and she is GOOD. I cannot understand how anyone could find this woman boring; her outbursts in class have cracked me up more than once. She can be harsh sometimes, but that\'s because she has a low tolerance for immaturity/stupidity. Do the work, be respectful, and try hard.",4.0,"fair, cares about students, good, not boring, outbursts in class, harsh, low tolerance for immaturity/stupidity, respectful, try hard"
"GREAT TEACHER, I WILL STRONGLY ANY STUDENT TO TAKE HER CLASS.",4.7,"GREAT TEACHER, STRONGLY RECOMMENDS, ENGAGING"
"This guy is such a total joke. This is my second degree and I have never seen such a useless, lazy, teacher. He could never cut it in the real world so he has to teach. AVOID!!!",3.0,"useless, lazy, AVOID"
"AWESOME AND CRAZY! He will say ANYTHING! Easy A. I think we only had one test besides the final. JUST COME TO CLASS! You have to write a 25 page journal but it is very easy because it can be about ANYTHING and I mean ANYTHING such as the pizza you at last night. Very caring personality. Likes to talk about ""Hot Dogs and Doughnuts""",4.0,"awesome, crazy, easy A, just come to class, very caring personality, likes to talk about hot dogs and doughnuts"
"Prof. Gilson is one of those rare professors who takes pride in what she does. She is by far the most enthusiastic prof I\'ve ever had and you\'ll agree the first time you have class with her. Her lectures are very interesting and keep your attention. The exams can be difficult, but only if you don\'t do the reading and don\'t attend class. Great prof.",4.7,"enthusiastic, passionate, engaging, knowledgeable, challenging"
No Comments,1.8,NA
She was a very very nice person and extremely helpful. Class was never the full time period and she gave a good amount of time for all assignments. Four papers and class work is graded. It is important to go to class. I would take her again!,4.4,"friendly, helpful, organized, fair, engaging"
"Une des meilleurs profs de poly sans contre-dit. elle a une bonne energie positive qu\'elle resussie a transmettre a ses etudiant. Jamais de mauvaise humeur, elle a tjr le temps pour ses etudiant, ce qui est franchement pas le cas pour les autres profs de poly.",4.2,"energie positive, disponible, bonne humeur"
"I had to do a lot of work, but it paid off.",5.0,"hardworking, dedicated"
He is very nice and helpful. Always available for office hours and answers emails very quickly. I really enjoyed the topic and he made the class fun. He picks good plays/movies and the papers aren\'t that hard. There are about 5 papers total and they\'re all about 5 pages the final paper is totally your choice on topic,3.7,"friendly, helpful, available, responsive, enjoyable, engaging, fun, good selection, fair, choice-based"
"He is an interesting teacher who tries hard to entertain the class. My only problem with him was that his tests are very difficult even if you study. He is very intelligent and knows his stuff. I would suggest him, but just be prepared for hard tests!!",3.2,"interesting, entertaining, difficult tests, intelligent, knowledgeable, suggest"
