comments,star_rating,tags
"DR. CHAPMAN IS A HIGHLY EDUCATED GENTLEMAN. HE KNOWS HISTORY VERY WELL AND TEACHES IT EVEN BETTER. TAKE HIM; YOU WILL MAKE AN A, IF YOU TAKE GOOD NOTES AND COME TO CLASS. HE IS EXTREMELY FLEXIBLE AND WORK WITH YOU AS MUCH AS POSSIBLE",4.3,"educated, knowledgeable, excellent teacher, flexible, supportive"
"Ted is definitely a great teacher. Truly intelligent and influential in the communication field. Sometimes name drops. I had a really bad TA so it made the experience difficult. However, class was thought provoking and reading-intensive.",3.8,"intelligent, influential, name drops, thought provoking, reading-intensive"
"Avoid Talham at all costs,he is an extremely uninvolved professor. I believe that he does care about chemistry and teaching, however, he has not displayed that this semester. His exams had nit-picky details and he went at a considerably faster pace than all the other teachers for this course. The only practice exams provided were over 10 years old",4.0,"uninvolved, nit-picky, fast-paced, outdated, NA"
"The readings were very difficult and I found it way too easy to get lost in his discussions past the point of no return. However, he is an extraordinarily knowledgeable, charismatic, and funny man who truly cares about his students.",3.8,"knowledgeable, charismatic, funny, cares about students"
boring class. worthless assignments. the ta\'s this semester were truly awful. they were total jerks. one said he wouldn\'t care if your mother died and would still make you take the mid-term or turn in your paper. ridiculous. there should be a little compassion in this world.,4.2,"boring, worthless, awful, jerks, ridiculous, compassion"
Should teach more and have fewer group activities to fill time.,3.5,"teach more, fewer group activities, NA"
"Soft spoken, confusing, and not so much tech savvy interns of lecture presenting and lecture recording.",4.4,"soft spoken, confusing, not tech savvy, lecture presenting, lecture recording"
Nearly everything she does in class appears to be taken right from the textbook. She teaches by simply doing example after example and doesn\'t really explain the concept by talking but rather does lots of examples in order for you to understand which wasn\'t bad. If you study the tests and quizzes can be quite easy.,3.0,"- textbook-based, - example-focused, - practical, - easy tests and quizzes"
"easy class for a seminar, not that much reading. also, Jorgensen is so funny.",2.2,"easy, seminar, not much reading, funny"
"He may come off as a bit mean, but it\'s really because he\'s strict. He\'s clear cut and he tells his students what to expect. You know exactly what grades you have in his class. Very organized. If you get to know him better, he will help you out. He looks thru BS and people who\'ve ""scraped by."" Ask for help/advice and you\'ll get it.",2.6,"strict, clear-cut, organized, helpful, no BS"
"probably the best prof i have had at gburg. he is always willing to help and teaches the students in the most concrete way. if you are an econ major, definitely take one of his classes.",3.0,"best, willing to help, teaches well, concrete, econ major"
I really enjoy her. She is stern when it comes to being responsible and paying attention. She makes it clear that she is not your mom and will not hold you hand. You have to work for your grade and do the simple online assigned work.If you need help or clarification she will give it to you. Also you MUST have a book of your own,3.1,"stern, responsible, clear, independent, helpful"
No Comments,3.8,NA
"Nice and understanding. If you are sick tell her before class! duh.. if it\'s a medical condition she will understand. Also, I had a B in her class and learned. But, if you don\'t practice on your own, forget about learning French..Practice is the fun part..oui!",3.3,"Nice, understanding, learned, practice-oriented"
No Comments,3.9,NA
"While Devine is indeed engaging and knowledgeable, he also plays blatant favorites, and strives to have students like him [and want in his trousers]. He dumbs down material to appeal to everyone, to the point where bad students are glorified and good students learn nothing. Also vaguley sadistic.",4.4,"engaging, knowledgeable, blatant favorites, dumbs down material, glorified bad students, sadistic"
"Great professor, she will really help you out with essays if you go to her office hours",3.5,"Great, helpful, essays, office hours"
No Comments,1.4,NA
"BEST BMS TEACHER! Tries to have fun with the class, and still gets the material across. He\'s GREAT! HIGHLY RECOMMENDED! I learned a lot from this class.",4.8,"BEST, FUN, GREAT, HIGHLY RECOMMENDED, LEARNED A LOT"
"Moody. It\'s hard to rate him because one day he\'s wonderful (helpful and nice) and the next a total grouch (critical and nasty). He can be a tough grader, but if you show interest and really give it your all he\'s not too bad. I think he\'s a nice guy deep down, just moody. Show him that your serious and it goes a long way.",2.6,"moody, helpful, nice, grouch, critical, nasty, tough grader, nice guy, serious"
No Comments,3.7,NA
Nicest teacher I have ever had. Creates many opportunities for you to make extra credit.,4.7,"Nicest, opportunities, extra credit"
"Dr. Das is a wonderful teacher. I took his class 2 semesters ago and whenever i walk by him he remembers me by name and says hello. Very personable, makes you learn without being painful!",5.0,"personable, wonderful, memorable, engaging"
"Her tests are tough but luckily she curves. Grade is based off 3 quizzes and 3 tests. I would recommend you take her, she truly cares about her students passing and understanding the content.",4.0,"tough, curves, recommend, cares"
awful,2.3,awful
"Whoever said that she doesnt give extra credit must have been in the wrong class. I got a D on the 1st test and still got an EASY A. There was the chance for over 35 extra EASY points troughout the semester. She is hilarious, and will say just about ANYTHING. I would definitely recommend taking her.",4.0,"funny, easy A, extra credit, recommend"
"This class does move rather quickley, it goes from the Chauvet Caves to Gehry\'s Guggenheim in Bilbao. Online quizzes fairly easy if you keep up on the readings, the midterm and finals are tough (lots of slide memorization) Many slides in ARH 101 overlap with 7 Pleasures",3.8,"quick, easy, tough, lots of slide memorization, overlapping"
"Dr. Zhang does not have the greatest of English but the man is a master of math. For his lectures if you can get past the wordage and minor broken English then they are a great source of info. Gives partial credit galore, also gives credit for showing knowledge of material. Ran out of time showed I knew how to do it with indicators (fx) and got -1",3.0,"master of math, knowledgeable, gives partial credit, values knowledge, language barrier"
"Easy A, the difficult part is willing yourself to go to class. Interesting topics but he makes it boring. The papers are challenging as it is impossible to write a perfect paper in 2 pages double spaced while cramming in 8+ studies. They need to be longer, which I cant believe I would want. I would not take him again as I found it hard not to skip.",3.2,"Easy A, boring, challenging, impossible, longer papers, hard to skip"
"Very intelligent professor. Hard to understand her, shes really good about putting up test grades now. all notes are posted online. dont really need to go to class. no attendance. good for GPA if your psyc savvy.",2.9,"intelligent, hard to understand, good about putting up test grades, notes posted online, no attendance, good for GPA, psych savvy"
"Awesome teacher, she\'s very knowledgeable, very experienced. Very easy. just show up to class and you\'ll get an easy A, she gives you take home exams basically open book, the final was open notes so, tremendously easy! You cant fail this class! You\'ll get out of class early almost every class..... she\'s awesome!",4.8,"knowledgeable, experienced, easy, easy A, take home exams, open book, open notes, tremendously easy, can't fail, awesome"
"Dr. O is the best professor ever!! He keeps you interested at all times, even at 8:30 Saturday morning!! He is what teaching is all about. He\'s an inspiration...I hope I\'m half as good as he is when I\'m a teacher! I hope he teaches more classes in the future!!",4.8,"inspirational, engaging, best professor, hope to be like him"
be patient with him and the good stuff will be there.,3.8,"patient, good"
Took biology 1 and 2 in 1999. I can say he had one of the classes that I learned a lot from. Taught a short creationism section along with everything. Was unique in that regard.,3.0,"knowledgeable, engaging, unique"
"She is not a strong teacher. I did not learn very much in her class. She disrespects graduate students. If you are looking into graduate school, avoid applying to this professor.",3.2,"not strong, did not learn, disrespects, avoid applying"
One of the best professors I\'ve had. I would love to have him again.,4.9,"best, love"
she is the best teacher in the world...... if u want an easy A .... take her please... b/c physio is going to kill u!,4.2,"best teacher, easy A, physio is going to kill you"
This class was horrible and needs a new format. I love theatre and acting but I dreaded going to this class. It was a waste of my time and energy.,2.2,"horrible, new format, dreaded, waste of time, waste of energy"
"Dr. Beneski was by far the worst professor I have ever had. He was impatient, cocky, and he was not very good at explaining the material. Most students have to retake his courses and he is proud of it. I strongly suggest you steer clear of this professor.",2.8,"impatient, cocky, not good at explaining, proud of high failure rate, suggest avoiding"
"Take the Skeptic\'s Manifesto... not just because you want an easy grade (which it is), but because you\'re interested... because you will learn a lot, get an A, and have an awesome professor (who somehow can relate anything to limestone)A+! hilarious prof",4.3,"hilarious, awesome, A+, professor"
All who says that he is hard should not be in university!,3.7,"strict, challenging"
The nicest and most helpful teacher that I have ever had. There is a lot of work to do but she explains it so well it really is not that bad. You will have to do the same amount of work in this class whether you take her or not. But in my opinion you could not get a more helpful professor.,4.4,"nicest, helpful, explains well, helpful professor"
No Comments,4.8,NA
great professor.,3.9,"great, professor"
"Kwag\'s class is pretty difficult but he is such a helpful and kind professor. He is always willing to help students who actively seek help. He sets up after-class tutoring every single day so there is always help available. Exams are pretty tough and take a firm understanding of the material. Not too bad though, I got a 97 on the first one.",3.2,"helpful, kind, willing to help, after-class tutoring, tough exams, firm understanding, high score"
"I love Allard! I\'ve had him every semester since second year and I have learned a lot from him. I think he\'s super helpful when it comes to office hours, but easy to make yourself look silly in front of him. Great prof, great lectures!",4.3,"friendly, helpful, knowledgeable, great lectures"
"I took Professor Meany for Compostion and Rhetoric II and although I had taken the class before (I transferred into the University...credit mixup) he managed to make it challenging for me (in the best way possible.) He is a great guy and will help you as much as you need, but expects your very best work. Pay attention and you will learn A LOT.",3.5,"challenging, great, helpful, expects the best, knowledgeable"
Good teacher but personally I like Ms Muroski at Hazleton better.,3.5,"Good, teacher, NA"
"Excellent Prof Helpful Knowlegable Knows how to teach Helps students Succeed Even helpful with improving your writing Travels widely Published Knows ""insider"" info on many businesses Great teacher and invaluable resource for students who want to learn & get ahead HIGHLY RECOMMENDED",4.5,"Excellent, Helpful, Knowledgeable, Knows how to teach, Helps students, Succeed, Improving your writing, Travels widely, Published, Knows ""insider"" info, Great teacher, Invaluable resource, Highly recommended"
Amazing lecturer and fair grader! Absolutely love her!,3.2,"Amazing, fair, love"
Perkins is the sweetest man ever! He explains concepts throughly and is always happy to answer questions. The homework answers are posted online and the tests are just like the reviews he gives and goes over in class. Def take his class if you get the chance!,4.3,"sweet, thorough, happy, helpful, informative, organized, recommended"
Best teacher ever!,2.3,"Best, teacher"
"great teacher, took this class to see I would like to go into business. hes a great guy long lectures and easy homework once a week i missed a few but he gives out alot of extra credit options",4.0,"great teacher, great guy, long lectures, easy homework, extra credit options"
"ATTENDANCE IS VITAL!!!He tells you what he wants and how he wants it.Midterm a bit hard,final is essay format.You are required to teach in a group setting.The teaches can be difficult depending on your lab instructor, some can be VERY picky. Make sure your teach group interacts your grade depends on them helping you and asking the right questions.",4.8,"strict, clear expectations, group work, interactive, picky"
"Awesome AWESOME TEACHER. Ms. Trish Yancey, of the Human Enviroment Studies department. She is an wonderful teacher who has gone above and beyond for her studies. She is down to earth and supports her students no matter what. She likes to say ""bad"" words in class. No Regrets in ths lady! Fav Teach!",4.5,"awesome, wonderful, supportive, down to earth, favorite"
"Worst professor I had at NYU by far. He\'s always confused in class. Papers are absolute nightmares. Based on his crazy model, they have no thesis and cause you to repeat yourself incessantly, and then come to no conclusion. His markings are very rude and his grading harsh. Impossible to meet with and gives 5 days to write 10 page papers. 100% awful",3.0,"worst, confused, nightmares, no thesis, repeat, no conclusion, rude, harsh, impossible, 5 days, awful"
"I didn\'t listen when I was told not to take Sharif for Dynamics, and I wish I hadn\'t taken his class. The material isn\'t difficult, but he only uses online grading and it makes it really hard to do well in the class even if you understand the material. He also has a really thick accent and bad handwriting, lectures are difficult to understand.",2.9,"difficult grading, thick accent, bad handwriting, hard to understand"
"Creating video games sounds cool. NOT with this guy. Very disorganized. Very stuborn. His test dont test knowledge. cool guy, but sucks as a teacher. he came 30 minutes late to our exam. had another exam a week before our project was due, and wouldnt push it back becuase he wanted to demo the projects(create video game) for the last few classes.",4.2,"disorganized, stubborn, cool guy, sucks as a teacher, late, inflexible, prioritizes demo over deadlines"
"Hoyt is a good teacher. This class is a little difficult, especially if you take the honors level but the class is very helpful. It\'s not a normal philosophy class about your opinions. Its simply about logic and reasoning. Hoyt sometimes has diffficulty explaining the info, however this may be because the info is diffucult. I would take him again.",3.5,"good teacher, difficult class, helpful, logic and reasoning, difficulty explaining, would take again"
I had her for two classes in one semester (Advertising & Society and Media History of NY). Definitely knows her stuff about advertising and increased my knowledge and interest in the subject. But she is a tough grader.,3.6,"knowledgeable, passionate, tough grader"
Absoultly love this women...she is so laid back and easy to get along with. She loves to have classes that interact and discuss rather then telling you what to know,4.8,"laid back, easy to get along with, interactive, discussion-oriented"
"Dr. Scanlin is such a great guy. All he wants is for his students to pass his class and do great after graduation. You pretty much watch movies every other class and he rarely takes attendance. Before a test, he gives you loads of questions and the answers, you just have to memorize them. This class is a great GPA booster.",4.3,"friendly, supportive, laid-back, helpful, generous, GPA booster"
"Great prof, very inspiring. Some found her lectures too boring, but I really liked that she scripted it beforehand - it cut down on rambling. Lectures were very useful, more often than not there was new and interesting material. Readings were interesting, syllabus was constructed well, and assignments were light.",3.7,"inspiring, scripted lectures, useful, new material, interesting readings, well-constructed syllabus, light assignments"
4 words. What Would Roter Do? (WWRD),4.0,NA
No Comments,2.9,NA
Really knows his stuff. Seems like he\'s just putting in time though.,2.6,"knowledgeable, experienced, indifferent"
"My favorite professor so far. Calm, cool, easy going and informative. A+ Alison! :)",4.6,"favorite, calm, cool, easy going, informative, A+"
"Good professor. I had him for both Psych 101 and Psych Stats 201. He uses slides for everything so if you miss class you can just print out the slides and learn from that. Also if you print out the slides before class (like the night before), then you get to write down the other things he says more easily and that helps a lot. Highly recommend!",4.1,"Good professor, uses slides effectively, recommend"
Dr. A is an amazing director. He will push you and others in the choir harder than any other director. You will learn how to make near flawless music for the purpose of delivering beautiful texts and messages. A once in a lifetime opportunity to work with a musician of his calibre.,3.9,"amazing, pushy, flawless, beautiful, once in a lifetime, calibre"
Absolutely the WORST teach I\'ve EVER had!!! Do NOT take him!!! You can not understand him talk... you are better off teaching yourself the material!!!,2.0,"worst, not understandable, better off teaching yourself"
One of the best Professors I have had. Always willing to talk to you and answer your questions. Must pay attention in class to get a good grade on the tests. Overall - Take her class if you can !,4.3,"best, willing to talk, answer questions, must pay attention, good grade, take her class"
"Extraordinarily smart, and knows his material. He\'s the department chair and rightfully so.",3.8,"smart, knowledgeable, department chair"
What a cool teacher.This is one of the best teachers at this school.Easy but you learn A lot.,4.0,"cool, best, easy, learn"
"If you do not pay attention you will not pass the class. He is an extremely tough grader, that being said you only get graded on 5 separate things. 2 midterms, 2 paper and a final. If you pay attention and do the reading you will be fine for the most part, but showing up to class is a must or you will fall too behind and not do well. good luck.",4.5,"tough grader, strict, requires attendance, important readings, challenging, structured grading"
"All he does is put up overheads and babble on for hours about things we don\'t know about, and not in a way for us to learn. Then there\'s the random stories he just goes off on.",3.6,"boring, unorganized, irrelevant, rambling"
"Her lectures are excellent, among the best I\'ve ever attended as they are very clear. However, she is something of a brutal marker, and her final exam requires coverage of large amounts of course material in a very limited space. She is also rather cold in person, as if she has no time for you. This discourages you from asking for help.",3.8,"excellent, clear, brutal marker, limited space, cold, discourages"
"Ahhh... everything is ""wonderful"" for her.. very funny but I have no idea what she\'s talking about (0_0)",4.2,"funny, NA"
mark is great. his only real flaws are that he can be a bit too smart for his own good and his clothes are all too tight.,4.4,"great, smart, tight clothes"
No Comments,4.3,NA
"For the class size he does a really good job. Interesting material. He plays music before each class and has a sense of humor, which makes the lectures even better.",4.1,"#engaging, #interesting, #senseofhumor"
"Jerry Jones is a useless teacher, his students have no idea what they are missing as far as higher music theory education goes. I feel sorry for students who take their first two years of college theory from him, because they are going to be in for a rough ride when they transfer . Mr. J is ""nice"" but definitely not suited to teach college.",3.6,"useless, rough ride, not suited, NA"
"An excellent professor who challenges students to think, to reconstruct knowledge and how their learning process.",2.5,"excellent, challenges students, think, reconstruct knowledge, learning process"
He is very clear teacher. His tests are hard especially the final. It wasn\'t cumulative but it was EXTREMELY hard. He is willing to help which is very nice. You can take your papers in and have him look at them and he will grade them before you turn them in and give them back to you to correct. I would recommend him for anyone.,4.5,"clear, hard tests, extremely hard final, willing to help, recommends to anyone"
"I thought that taking an Asian religions course would be semi interesting, but Professor Unno made this class a pain to go to. I couldnt really understand what he was saying because he says everything in a philosophical sort of way and didnt really get straight to the point. Make sure you do all of the readings!!",4.3,"boring, difficult, philosophical, unclear, reading-intensive"
"The teacher was overall nice, but she expects everyone in the class to be going into a journalist field and as such grades quite harshly. If you have a strong opinion of your own writing, chances are it will be gone by the time you\'re done with this class. Take another English writing class to offset this if this happens.",2.7,"harsh, expectant, opinionated, offsetting"
Absolutely the best professor I have taken at Assumption. He is clearly passionate about what he teaches and his lectures are so engaging and interesting. Taking Gendron made me decide to be a criminology concentrator...don\'t miss out on this prof!,4.5,"passionate, engaging, interesting, best professor"
He\'s not so bad....,1.9,NA
The hardest part about this class was sitting through the lectures. Just do the reading and the take home papers will be cake. Make lots of references to your reader and the handouts he gives you in class. Definitely skip as many lectures as your conscience will allow. So much potential wasted!,2.2,"boring, skip lectures, wasted potential, references, handouts, reading, take home papers"
great professor. crazy hard,3.7,"great, crazy, hard"
Very scatterbrained kinda unorganzied but very nice and helpful,3.0,"scatterbrained, unorganized, nice, helpful"
Do not take this guy for chemistry! Warning! You will not pass.,3.0,"Warning, not pass"
"Charasmatic? Yes. Interesting? Yes. Weird/eccentric/outside-of-the-box? Most definitely. In my opinion, though, that\'s exactly what makes this class worth taking. Very important to keep up with reading, attending discussion sections, and also asking him questions/simply talking with him after class. Professor that truly cares.",3.6,"charismatic, interesting, weird, eccentric, outside-of-the-box, important, caring"
I had no previous programming knowledge before this class and I walked with a B. His lectures are funny and interesting. He dumbs it down so you can understand the concepts. GO TO THE SL SESSIONS! It\'s free tutoring and anything free is good. They help clarify the lectures and are hands on. Mike wants you to pass so you have support there.,4.6,"funny, interesting, supportive, helpful, clarifying, hands-on, encouraging"
"Nodine is was she is. If you are willing to advance yourself she is willing to help you do it. She loves what she does and does what she loves. Keep a pocket dictionary as she prides herself on a sophisticated, multifaceted vocabulary. Academics, educati",3.4,"helpful, passionate, knowledgeable, sophisticated, dedicated"
Simply the Best! Allows re-submission of assignments for a better grade. Good class for those interested in a research-based career,4.3,"Best, allows re-submission, good for research-based career"
"Like the previous person said, U never know what mood Dwayne maybe in... but he was still a very well knowledgable prof.",3.3,"knowledgeable, moody"
"Amazing prof! Cares about the students and really wants you to do well! His lecture notes are really confusing but I think he is hoping people will make use of your textbook! He really knows what he is talking about, he is a very smart man. I relied on my textbook a lot, to the extent that going to class probably wasn\'t necessary.",3.5,"caring, knowledgeable, confusing lecture notes, textbook reliant"
EXCELLENT PROFESSOR!!!!! ONLINE CLASS EASY A. WISH HE TAUGHT MORE CLASSES ONLINE.,4.3,"EXCELLENT, ONLINE CLASS, EASY A, WISH HE TAUGHT MORE CLASSES ONLINE"
Class only offered online. Extremely poor communicator. Class requirements very clear. Tests extremely long-too much material per test-should break down test to be more manageable. Do extra credit. Do publisher\'s online study until you receive 100% on ea. Do study guides. MEMORIZE. I earned A but not without extreme effort! Not many earn A I\'m told,3.0,"poor communicator, clear requirements, long tests, extra credit, study guides, memorization, high effort, low A grades"
"Don\'t take him if you plan on taking Dynamics. He is supposed to be pretty good with Fluid Mechanics, but he wasn\'t very comfortable teaching Dynamics.",2.9,NA
I found this professor really inspiring. Poetry is a difficult subject and she handled it beautifully.,3.8,"inspiring, beautiful"
lots of reading but it\'s nice because there are weekly quizzes instead of tests. you can tell she is passionate about the subject. she\'s a cool gal,3.3,"passionate, cool"
"Best prof ever had, too bad he left U of C, such an interesting class and totally entertaining stories",4.8,"Best prof ever, interesting class, entertaining stories"
"Be forewarned this lady is hard, The other reviews are right she does look at you like you are dumb at times when you don\'t know something. The class is hard and her test are impossible.",2.8,"tough, intimidating, challenging, difficult, unapproachable"
"I had Dr. Fonseca for an honors seminar, but he was very helpful and available to the students. He is very quick to email back and was very generous when grading our powerpoint presentations. He may be different as a regular professor, but I was very satisfied with him as an honors seminar instructor.",4.2,"helpful, available, quick to email back, generous, satisfied"
"Dr. Neal was very funny. He is sorta awkward and nerdy, but in a good way. I enjoyed his class, becasue he was funny to be around, but he wasn\'t a very good teacher. I had a very strong calc. backround, and still had no freaking clue what he was ever talking about.",3.7,"funny, awkward, nerdy, enjoyable, not good, strong calc. background, clueless"
"A course surveying 1000 years is not going to be easy but she knows her stuff. Take lecture notes, that\'s what tests are based on and read. Going to classes everyday is not unheard of, this class does require effort but you will be rewarded.",2.8,"knowledgeable, challenging, rewarding, dedicated"
"I did not like him at all! I rather have a hard Shenbagh,,, than an easy Poemro.. I did not learn anything in Class!",3.7,"unapproachable, ineffective, unhelpful, NA"
"He is a great guy, extremely helpful, and actually makes class fun.",3.2,"great, helpful, fun"
"As one commernter put it: run from this professor, not walk. He is extremely unhelpful. When asked to clarify he becomes beligerent. Puts it back off on you as if you are stupid. Unwilling to go out of his way to help you the student. Be prepared to read and basically teach yourself the material.",2.3,"unhelpful, beligerent, uncooperative, unapproachable, unresponsive, uninterested"
"Really, really, really cares about his students. Always available for help. Learns student names and can actually remember how you did on tests and assignments. One of the best!",4.5,"caring, available, remembers performance, best"
Really enjoyed her online class. You know what is expected of you each week and you have opportunities to work ahead. The course material was very interesting and overall I am glad I got her as a professor.,4.4,"Enjoyed, online class, expected, opportunities, interesting, glad, professor."
"He\'s a smart and funny guy. He goes off topic here and there, but he covers all the information he needs. You will actually learn in his class. If you like history you\'ll like him. The class is pretty much just lecture with 3 midterms. It\'s not the easiest class that you\'ll ever take, but it\'s also a class made for freshmen.",3.3,"smart, funny, covers information, engaging, knowledgeable, off-topic at times, lecture-based, challenging, suitable for freshmen"
I did the same experiments in middle school. Wow! acid makes the rock sizzle--Ask him why and he doesn\'t know! It seems anyone these days can be a doctor. Tries to be a T. rex but is really a trilobite.,3.4,NA
"Unless your a native spanish speaker, avoid her. She seems unsure of her own language. She\'s confusing too- you never know what\'s for homework or on an exam. And, she likes essays VERY VERY clearly outlined, thesis, support etc. Otherwise she can\'t understand it. She doesn\'t directly answer quesiotns either.",2.4,"unprofessional, confusing, unclear expectations, strict, unclear communication, unhelpful"
No Comments,3.4,NA
No Comments,2.9,NA
Best prof for Econ. Knows his stuff well and interesting lectures,3.0,"Best, Econ, knows his stuff well, interesting lectures"
"My god, what a thick Asian accent! The first day I wasn\'t sure if he was speaking English or something else.",2.9,"accent, communication"
ok teacher. notes in class do not pertain to test. go to the book\'s website and read chapter summary and take chapter test. a lot of questions come from there. didn\'t read book a lot. make sure you take notes on the movie clips beacuse she uses those on the final. overall she was an ok teacher.,2.7,"ok, notes, test, book, website, chapter summary, chapter test, questions, movie clips, final, NA"
I got an A in his class so I got no complaints.,2.2,NA
"He was a very tough grader, but graded very fairly to what you actually knew. I used the textbook quite a lot also to answer his questions. He has certain papers to write that you NEED the textbook for or else you might not get a good grade. But overall, he was a great professor and I am very glad I took him for psychology.",3.9,"tough grader, fair, textbook dependent, great professor, glad, psychology"
"All I can say is he\'s an amazing professor. Gives thorough insight into the readings so you don\'t feel like they were pointless like in other courses. A genuinely nice, friendly and approachable guy. Always smiled when I handed in a test or essay to him.",4.5,"amazing, thorough, insightful, friendly, approachable, genuinely nice, smiled"
Don\'t listen to the bad reviews. Tudor really is the best teacher for Cells/Genetics. He is a very nice guy and very approachable which MANY of the bio professors at SJU aren\'t. The tests/quizzes and everything else are run by the bio dept not the individual teachers so they are the same in all the sections. Tudor\'s the best of them by far.,4.5,"approachable, best teacher, nice, highly recommended"
"I really enjoyed Dr. Carnes class. The class discussions were always interesting, it was my favorite class of the semester. Tests are easy, do the study guide and you\'ll pass. I always made flashcards. You have to do a few article summaries as well as a end of the term project. Don\'t procrastinate, and sign up for the middle/end of the semester.",3.5,"enjoyable, interesting, favorite, easy tests, study guide, flashcards, article summaries, end of term project, proactive, organized"
"Overall his class was not hard, but it definitely can\'t be taken lightly. He tells you ahead of time what the question are for the final so preparing is all up to you. The quizzes are from the book so reading is mandatory. He likes to reward those that attend class with extra credit points or a sneak peek of quiz. No reason not to take his class.",3.1,"strict, organized, informative, engaging, rewarding"
"She\'s a nice lady. But she needs to understand that we have more than just the one course! We can\'t always keep up and read ahead before we go to her class. But she thinks that you dont do work at all just becuase you cant answer her questions in class. I\'m still an A student in Spanish, but I have lost my interest in this language.",2.4,"nice, understanding, demanding, discouraging, uninterested"
Prof Willis is a true class act and the consumate professional. She is an asset to SJU. She sheppards many young teachers through the process in a great way. She has my absolute respect and regard.,4.1,"professional, asset, respect, regard"
"The drop information says it all. As an intro class, this is nearly impossible because she can\'t help you even if you ask. The books that we buy are hers, and they are error filled and no as helpful as on-line sites. Although she will let you drop.",2.4,"impossible, unhelpful, error-filled, uninformative, allows dropping"
He is a great teacher and probably the only good philosophy professor we have. Another surprising thing is that he makes the final paper fun. Anyone at all interested in philosophy should take a course with him.,4.0,"great teacher, good, philosophy professor, fun, interested in philosophy"
"BEST PROFESSOR, I loved math class with Mr. Moliassa! He explains the curriculum pretty well and he\'s always available if you need help, especially if you show him you care about doing well in the course he will do his best to help you. Be prepared to work though. You won\'t regret taking math class with him.",4.3,"BEST PROFESSOR, loved, explains well, available, caring, helpful, prepared to work, won't regret"
"This online class has lectures twice a week. There are pop quizzes (poppers) in every lecture, practice exams mimic the real exams and your grade on the practice gives you extra credit toward the exams. You have 20 attempts to get 100 on your quizzes and practice exams. You have the option to opt out of the final if you maintain a B or above.",3.5,"engaging, interactive, supportive, flexible, generous, challenging"
Great guy. Very helpful and gives you the answers to both exams in the class prior to the exam. Not need to read the book. I read the whole thing and it was not worth it. Take him!,3.4,"Great guy, helpful, gives answers, not need to read book, take him"
Easy online class.,4.3,NA
Ok so this class was boring and too easy but the teacher complicated it. She takes EVERYTHING from the book even explanations which arent really worth while because they might not make sense to you. SO get yourself a real good tutor for this class,1.5,"boring, complicated, takes everything from the book, not worthwhile, get a tutor"
She spent far too much time writing code on the board. Julie Lutter uses that same technique. It is to far out of date to be used at NAIT. Never really knew what I was supposed to do. Was lost by the time lab1 was out even though I got +90% on quiz 1.,2.5,"outdated, lost, confusing, time-consuming"
I like him. I think he is really nice and very passionate about theatre. He derserves a little more respect than that.,2.2,"nice, passionate, deserves respect"
extremely bad teacher. Doesn\'t know how to teach and makes fun of you in front of the whole class. Doesnt speak english very well either. Spends more than half the period talking about his life and yells at u if u waste class time on talking to a class mate for help. DO NOT TAKE HIM VERY BADDDDDD,1.6,"bad teacher, doesn't know how to teach, makes fun of students, poor English, talks about his life, yells at students, wastes class time, do not take"
"Fantastic class. You watch so many great films, and he gives great in depth back story to each. 5 quizzes, which are super easy, and 3 papers which are very manageable. Easy, and a very awesome guy, great sense of humor.",4.6,"Fantastic, great films, in depth, back story, easy, manageable, awesome guy, great sense of humor."
Mrs. Benston was the best professor I\'ve ever had (Undergrad and Grad school). I keep the journals she made us write (all 89 pages with notes) and once in a while will read through her comments. She is one of the most intelligent and caring individuals I\'ve ever encountered. I think of her often now that I\'m also a teacher.,4.3,"intelligent, caring, best professor, journals, notes, teacher"
I HAD THE WORSE EXPERIENCE WITH THIS PROFESSOR OUT OF ALL OF MY COMMUNICATION PROFESSORS. HE DOESN\'T EXPLAIN HIS MATERIAL AND IS VERY UNCLEAR ON EVERY SUBJECT...I WISH I HAD KNOWN ABOUT THIS SITE BEFORE I TOOK HIM BECAUSE HE IS THE WORSE. AND TO ADD INSULT TO INJURY HE HAS THE NERVE TO MAKE US WRIT IN APA STYLE AND HE DOESN\'T EVEN KNOW WHAT IT IS.I,2.3,"rude, unhelpful, unclear, worst"
"Very thorough. Don\'t sleep on the index cards she gives out, they REALLY work. She allows a retake if needed. Very fair and wants everyone to succeed. One of the best instructors at TCC. She\'s a gem!",4.8,"thorough, helpful, fair, supportive, one of the best"
HEY coach!!!! u rock i love you and u put a smile on my face every day that i see u!!!!,4.3,"energetic, supportive, positive"
TOOK THE 6 WEEK WINTER CLASS AND IT WAS FAIRLY EASY. HE\'S VERY AVAILABLE TO HELP WITH QUESTIONS AND CONCERNS. GREAT CLASS.,4.1,"available, helpful, great"
Dr.Shingle was a great person. Sometimes her lectures were really boring and I\'m a science major but not that bad. She tells really good stories and is corny in a funny way! She is great to talk to and really smart.,4.0,"great person, boring lectures, good stories, corny, funny, great to talk to, smart"
"He changed the class since last year and it\'s almost impossible to get an A in there. I have attended all the of lectures, print the notes off blackboard and take notes and I still fail all of the quizzes. Everyone I know in the calss is failing right now",2.2,"difficult, impossible, fail, failing"
